,STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,N2Ohy,N2O_FLAG_Why,ARGON,ARGON_FLAG_W,BTL_DATE,BTL_TIME,TRITER,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W,DELHE3,DELHE3_FLAG_W,DELHER,HELIER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
55,114,117,56,33RO20150525,     P16N.2,1,17,17,2,20150527,1757,22.9988,-151.9982,5445,333.5,10.8242,34.1416,2,34.1422,2,203.2,2,202.2,2,14.94,2,14.16,2,0.01,2,1.03,2,3.279,2,1.83,2,1.516,2,2105.5,2,2258.2,2,7.7529,2,25.06,,9,,9,,9,,9,,,9,,,9,17.389,3,,9,20150527,1945,,10.7871,2,34.3032,6,,9,,,,,9,,,9,,,9,,,9,,17.389,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
56,114,116,57,33RO20150525,     P16N.2,1,16,16,2,20150527,1757,22.9988,-151.9982,5445,433.7,8.0072,34.022,2,34.0223,2,149.2,2,145.4,2,35.16,2,25.39,2,0.01,2,1.81,2,3.05,2,1.599,2,0.975,2,2180.5,2,2267.8,2,7.5724,2,25.04,,9,,9,,9,,9,,,9,,,9,25.904,3,,9,20150527,1942,,8.0179,2,34.1828,2,,9,,,,,9,,,9,,,9,,,9,,25.904,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
57,114,115,58,33RO20150525,     P16N.2,1,15,15,2,20150527,1757,22.9988,-151.9982,5445,549.7,6.019,34.0742,2,34.0749,2,65.2,2,63.1,2,64.46,2,36.53,2,0.01,2,2.63,2,1.469,6,0.712,6,0.254,6,2271.0,2,2293.5,2,7.3723,2,25.06,,9,,9,,9,,9,,,9,,,9,37.199,3,,9,20150527,1938,,6.0158,2,34.2355,2,,9,,,,,9,,,9,,,9,,,9,,37.1985,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
58,114,114,59,33RO20150525,     P16N.2,1,14,14,2,20150527,1757,22.9988,-151.9982,5445,701.3,4.6885,34.2685,2,34.2696,2,25.8,2,24.9,2,94.04,2,41.99,2,0.0,2,3.03,2,0.17,2,0.091,2,0.051,2,2328.3,6,2333.1,2,7.3162,2,25.07,,9,,9,,9,,9,,,9,,,9,46.266,3,,9,20150527,1935,,4.69,2,34.4312,2,,9,,,,,9,,,9,,,9,,,9,,46.266,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
59,114,113,60,33RO20150525,     P16N.2,1,13,13,2,20150527,1757,22.9988,-151.9982,5445,851.4,4.238,34.407,2,34.4047,2,36.5,2,36.0,2,103.5,2,41.98,2,0.0,2,3.01,2,0.073,2,0.038,2,0.044,3,2336.2,2,2353.8,2,7.3559,2,25.04,,9,,9,,9,,9,,,9,,,9,43.658,3,,9,20150527,1931,,4.2483,2,34.567,2,,9,,,,,9,,,9,,,9,,,9,,43.658,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
60,114,112,61,33RO20150525,     P16N.2,1,12,12,2,20150527,1757,22.9988,-151.9982,5445,1001.6,3.8596,34.4915,2,34.4898,2,47.9,2,46.4,2,110.81,2,41.88,2,0.0,2,2.99,2,0.022,2,0.012,2,0.085,3,2340.3,2,2371.4,2,7.386,6,25.05,,9,,9,,9,,9,,,9,,,9,40.139,3,,9,20150527,1927,,3.8609,2,34.6524,2,,9,,,,,9,,,9,,,9,,,9,,40.139,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
61,114,111,62,33RO20150525,     P16N.2,1,11,11,2,20150527,1757,22.9988,-151.9982,5445,1168.6,3.4491,34.5254,2,34.5257,2,55.6,2,55.6,2,119.21,2,41.69,2,0.0,2,2.96,2,0.01,2,0.004,2,0.069,3,2345.5,2,2383.3,2,7.4029,2,25.05,,9,,9,,9,,9,,,9,,,9,37.692,3,,9,20150527,1923,,3.4497,2,34.6885,2,,9,,,,,9,,,9,,,9,,,9,,37.692,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
62,114,110,63,33RO20150525,     P16N.2,1,10,10,2,20150527,1757,22.9988,-151.9982,5445,1401.3,2.9645,34.5584,2,34.5572,2,64.8,2,64.9,2,129.55,2,41.39,2,0.0,2,2.93,2,0.003,2,0.002,2,0.036,3,2353.3,2,2392.5,2,7.4188,2,25.07,,9,,9,,9,,9,,,9,,,9,35.055,3,,9,20150527,1917,,2.9648,2,34.7202,2,,9,,,,,9,,,9,,,9,,,9,,35.055,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
63,114,109,64,33RO20150525,     P16N.2,1,9,9,2,20150527,1757,22.9988,-151.9982,5445,1732.8,2.3936,34.6008,2,34.6009,2,77.8,2,77.7,2,142.63,2,40.71,2,0.0,2,2.86,2,0.003,2,0.001,2,0.0,2,2358.7,2,2409.0,2,7.4447,6,25.06,,9,,9,,9,,9,,,9,,,9,31.181,3,,9,20150527,1911,,2.3958,2,34.7641,2,,9,,,,,9,,,9,,,9,,,9,,31.181,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
64,114,108,65,33RO20150525,     P16N.2,1,8,8,2,20150527,1757,22.9988,-151.9982,5445,2134.8,1.9186,34.6314,2,34.631,2,91.5,2,93.4,2,154.44,2,39.83,2,0.0,2,2.77,2,-0.001,2,-0.002,2,0.0,2,2362.0,2,2419.0,2,7.4719,2,25.06,,9,,9,,9,,9,,,9,,,9,27.756,3,,9,20150527,1903,,1.9193,2,34.7943,2,,9,,,,,9,,,9,,,9,,,9,,27.756,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
65,114,107,66,33RO20150525,     P16N.2,1,7,7,2,20150527,1757,22.9988,-151.9982,5445,2533.3,1.6867,34.6532,2,34.654,2,109.5,2,109.9,2,156.58,2,38.76,2,0.0,2,2.69,2,0.003,2,0.001,2,0.0,2,2355.5,2,2423.0,2,7.5033,2,25.04,,9,,9,,9,,9,,,9,,,9,24.87,3,,9,20150527,1855,,1.6868,2,34.8174,2,,9,,,,,9,,,9,,,9,,,9,,24.87,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
66,114,106,67,33RO20150525,     P16N.2,1,6,6,2,20150527,1757,22.9988,-151.9982,5445,2967.8,1.5534,34.6685,2,34.6691,2,121.8,2,122.7,2,157.75,2,37.88,2,0.0,2,2.61,2,0.0,2,-0.001,2,0.0,2,2350.0,2,2427.4,2,7.5277,2,25.05,,9,,9,,9,,9,,,9,,,9,23.193,3,,9,20150527,1846,,1.5535,2,34.8326,2,,9,,,,,9,,,9,,,9,,,9,,23.193,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
67,114,105,68,33RO20150525,     P16N.2,1,5,5,2,20150527,1757,22.9988,-151.9982,5445,3466.0,1.4876,34.6788,2,34.6792,2,134.6,2,134.7,2,155.22,2,37.19,2,0.0,2,2.55,2,0.001,2,0.001,2,0.0,2,2340.2,2,2426.6,2,7.5503,2,25.06,,9,,9,,9,,9,,,9,,,9,21.68,3,,9,20150527,1837,,1.4877,2,34.8427,2,,9,,,,,9,,,9,,,9,,,9,,21.68,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
68,114,104,69,33RO20150525,     P16N.2,1,4,4,2,20150527,1757,22.9988,-151.9982,5445,3965.7,1.4634,34.685,2,34.6839,2,145.6,2,145.4,2,150.04,6,36.41,6,0.0,6,2.48,6,0.002,2,0.003,2,0.0,2,2331.0,2,2422.8,2,7.5677,2,25.01,,9,,9,,9,,9,,,9,,,9,20.833,3,,9,20150527,1827,,1.4634,2,34.8474,2,,9,,,,,9,,,9,,,9,,,9,,20.833,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
69,114,103,70,33RO20150525,     P16N.2,1,3,3,2,20150527,1757,22.9988,-151.9982,5445,4462.3,1.4612,34.6898,2,34.6914,2,154.4,2,153.9,2,144.18,6,35.73,6,0.0,6,2.43,6,0.001,2,0.002,2,0.0,2,2321.4,2,2418.2,6,7.579,2,25.05,,9,,9,,9,,9,,,9,,,9,20.596,3,,9,20150527,1817,,1.4614,2,34.8549,2,,9,,,,,9,,,9,,,9,,,9,,20.596,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
70,114,102,71,33RO20150525,     P16N.2,1,2,2,2,20150527,1757,22.9988,-151.9982,5445,4995.0,1.4742,34.6938,2,34.691,2,163.3,2,162.2,2,138.03,6,35.14,6,0.0,6,2.4,6,0.002,2,0.002,2,0.038,4,2314.2,2,2413.2,2,7.5888,3,24.98,,9,,9,,9,,9,,,9,,,9,20.075,3,,9,20150527,1807,,1.4744,2,34.8546,2,,9,,,,,9,,,9,,,9,,,9,,20.075,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
71,114,101,72,33RO20150525,     P16N.2,1,1,1,2,20150527,1757,22.9988,-151.9982,5445,5539.4,1.5363,34.6948,2,34.6944,2,164.9,2,164.5,2,137.06,6,35.05,6,0.0,6,2.39,6,0.002,6,0.003,6,0.0,6,2311.7,6,2409.0,2,7.5886,2,25.08,,9,,9,,9,,9,,,9,,,9,20.003,3,,9,20150527,1756,,1.5366,2,34.858,2,,9,,,,,9,,,9,,,9,,,9,,20.0035,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
72,115,224,73,33RO20150525,     P16N.2,2,24,24,2,20150528,118,23.4999,-152.0001,5318,3.2,24.0686,35.202,2,35.2008,2,210.3,2,210.1,2,1.17,2,0.1,2,0.0,2,0.09,2,1.787,6,1.113,6,1.456,6,2011.3,2,2319.4,2,8.0525,6,25.05,,9,,9,,9,,9,,,9,,73.4,2,6.739,3,,9,20150528,324,,24.0696,2,35.3668,2,,9,,,,,9,,,9,,,9,,,9,,6.7385,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
73,115,223,74,33RO20150525,     P16N.2,2,23,23,2,20150528,118,23.4999,-152.0001,5318,20.1,23.8636,35.2303,2,35.228,2,211.3,2,211.0,2,1.17,2,0.1,2,0.0,2,0.09,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,75.2,2,,9,,9,20150528,322,,23.8623,2,35.3941,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
74,115,222,75,33RO20150525,     P16N.2,2,22,22,2,20150528,118,23.4999,-152.0001,5318,41.8,23.7561,35.2397,2,35.2487,2,210.7,2,211.7,2,1.17,2,0.1,2,0.0,2,0.1,2,1.801,2,1.122,2,1.488,2,2012.2,6,2321.1,2,8.0517,6,25.04,,9,,9,,9,,9,,,9,,73.3,2,6.834,3,,9,20150528,320,,23.7552,2,35.4149,2,,9,,,,,9,,,9,,,9,,,9,,6.834,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
75,115,221,76,33RO20150525,     P16N.2,2,21,21,2,20150528,118,23.4999,-152.0001,5318,66.7,22.7586,35.3755,2,35.3796,2,216.9,2,216.5,2,1.17,2,0.1,2,0.0,2,0.06,2,1.883,2,1.166,2,1.513,2,2024.1,2,2329.4,2,8.0415,2,25.04,,9,,9,,9,,9,,,9,,72.3,2,7.005,3,,9,20150528,317,,22.7507,2,35.5464,2,,9,,,,,9,,,9,,,9,,,9,,7.005,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
76,115,220,77,33RO20150525,     P16N.2,2,20,20,2,20150528,118,23.4999,-152.0001,5318,92.2,21.6338,35.3617,2,35.3612,2,218.6,2,219.6,2,1.37,2,0.2,2,0.0,2,0.06,2,1.973,2,1.214,2,1.555,2,2029.4,2,2327.5,6,8.0284,6,25.04,,9,,9,,9,,9,,,9,,71.7,2,7.222,3,,9,20150528,315,,21.6372,2,35.528,2,,9,,,,,9,,,9,,,9,,,9,,7.222,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
77,115,219,78,33RO20150525,     P16N.2,2,19,19,2,20150528,118,23.4999,-152.0001,5318,133.4,20.1387,35.1588,2,35.152,2,211.1,2,210.2,2,1.85,2,0.29,2,0.11,2,0.09,2,2.104,2,1.285,2,1.571,2,2043.0,2,2309.9,2,7.9861,2,25.05,,9,,9,,9,,9,,,9,,63.6,2,7.811,3,,9,20150528,313,,20.1141,2,35.3177,2,,9,,,,,9,,,9,,,9,,,9,,7.811,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
78,115,218,79,33RO20150525,     P16N.2,2,18,18,2,20150528,118,23.4999,-152.0001,5318,199.6,16.1199,34.5519,2,34.5459,2,195.9,2,196.0,2,4.59,2,4.88,2,0.02,2,0.42,2,2.592,2,1.523,2,1.586,2,2071.8,2,2274.5,2,7.8772,2,25.03,,9,,9,,9,,9,,,9,,53.4,2,11.398,3,,9,20150528,310,,16.1646,2,34.7088,2,,9,,,,,9,,,9,,,9,,,9,,11.398,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
79,115,217,80,33RO20150525,     P16N.2,2,17,17,4,20150528,118,23.4999,-152.0001,5318,274.7,11.5879,34.0945,2,34.098,2,176.1,2,175.2,4,13.77,4,14.55,4,0.01,4,1.11,4,3.08,4,1.727,4,1.382,3,2117.3,4,2251.8,2,7.7216,4,25.06,,9,,9,,9,,9,,,9,,46.0,2,21.4,4,,9,20150528,307,,11.5837,2,34.2587,2,,9,,,,,9,,,9,,,9,,,9,,21.4,4.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
80,115,216,81,33RO20150525,     P16N.2,2,16,16,2,20150528,118,23.4999,-152.0001,5318,367.7,9.4158,34.0804,2,34.0795,2,188.8,2,188.9,2,22.17,2,18.65,2,0.0,2,1.31,2,3.341,2,1.826,2,1.358,2,2139.0,2,2260.3,2,7.6928,2,25.06,,9,,9,,9,,9,,,9,,44.7,2,20.714,3,,9,20150528,304,,9.4159,2,34.2402,2,,9,,,,,9,,,9,,,9,,,9,,20.714,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
81,115,215,82,33RO20150525,     P16N.2,2,15,15,2,20150528,118,23.4999,-152.0001,5318,467.6,7.1837,34.0189,2,34.0188,2,120.4,2,120.1,2,44.63,2,29.59,2,0.01,2,2.08,2,2.649,6,1.344,6,0.696,6,2222.3,2,2275.3,2,7.5069,2,25.05,,9,,9,,9,,9,,,9,,45.7,2,28.67,3,,9,20150528,301,,7.1753,2,34.1792,2,,9,,,,,9,,,9,,,9,,,9,,28.6695,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
82,115,214,83,33RO20150525,     P16N.2,2,14,14,2,20150528,118,23.4999,-152.0001,5318,599.6,5.3713,34.127,2,34.1263,2,44.1,2,42.5,2,76.37,2,39.55,2,0.0,2,2.84,2,0.774,2,0.382,2,0.109,2,2302.7,2,2306.9,2,7.3343,2,25.04,,9,,9,,9,,9,,,9,,43.3,2,41.232,3,,9,20150528,257,,5.3746,2,34.2872,2,,9,,,,,9,,,9,,,9,,,9,,41.232,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
83,115,213,84,33RO20150525,     P16N.2,2,13,13,2,20150528,118,23.4999,-152.0001,5318,750.0,4.4034,34.2943,2,34.2935,2,24.0,2,23.1,2,99.99,2,42.77,2,0.0,2,3.05,2,0.12,2,0.063,2,0.046,2,2338.8,2,2341.4,2,7.3134,6,25.05,,9,,9,,9,,9,,,9,,42.0,2,46.502,3,,9,20150528,253,,4.4051,2,34.4552,2,,9,,,,,9,,,9,,,9,,,9,,46.502,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
84,115,212,85,33RO20150525,     P16N.2,2,12,12,2,20150528,118,23.4999,-152.0001,5318,900.0,3.9789,34.4356,2,34.4342,2,40.5,2,40.3,2,108.67,2,42.28,2,0.0,2,2.99,2,0.047,2,0.026,2,0.0,2,2343.5,2,2364.4,2,7.3663,2,25.06,,9,,9,,9,,9,,,9,,40.5,2,42.037,3,,9,20150528,249,,3.9798,2,34.5965,2,,9,,,,,9,,,9,,,9,,,9,,42.037,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
85,115,211,86,33RO20150525,     P16N.2,2,11,11,2,20150528,118,23.4999,-152.0001,5318,1050.7,3.6455,34.5,2,34.499,2,51.7,2,51.7,2,114.43,2,41.88,2,0.0,2,2.96,2,0.017,2,0.011,2,0.059,3,2346.8,2,2374.3,6,7.3949,6,25.06,,9,,9,,9,,9,,,9,,39.8,2,38.871,3,,9,20150528,245,,3.6459,2,34.6616,2,,9,,,,,9,,,9,,,9,,,9,,38.871,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
86,115,210,87,33RO20150525,     P16N.2,2,10,10,2,20150528,118,23.4999,-152.0001,5318,1232.6,3.281,34.5395,2,34.5393,2,56.7,2,56.9,2,121.94,2,41.98,2,0.0,2,2.94,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,37.9,2,,9,,9,20150528,240,,3.2814,2,34.7021,6,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
87,115,209,88,33RO20150525,     P16N.2,2,9,9,2,20150528,118,23.4999,-152.0001,5318,1500.2,2.7905,34.5708,2,34.5709,2,68.1,2,67.8,2,132.97,2,41.39,2,0.0,2,2.9,2,0.001,2,0.001,2,0.0,2,2315.4,4,2399.0,2,7.425,6,25.06,,9,,9,,9,,9,,,9,,40.0,2,34.005,3,,9,20150528,234,,2.7914,2,34.7339,2,,9,,,,,9,,,9,,,9,,,9,,34.005,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
88,115,208,89,33RO20150525,     P16N.2,2,8,8,2,20150528,118,23.4999,-152.0001,5318,1867.7,2.2715,34.6107,2,34.6105,2,83.0,2,82.6,2,144.0,2,40.51,2,0.0,2,2.82,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,36.8,2,,9,,9,20150528,227,,2.2721,2,34.7737,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
89,115,207,90,33RO20150525,     P16N.2,2,7,7,2,20150528,118,23.4999,-152.0001,5318,2332.1,1.8325,34.6395,2,34.6393,2,98.9,2,98.6,2,154.93,2,39.54,2,0.0,2,2.73,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,40.0,2,,9,,9,20150528,217,,1.8327,2,34.8027,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
90,115,206,91,33RO20150525,     P16N.2,2,6,6,2,20150528,118,23.4999,-152.0001,5318,2833.0,1.6138,34.6624,2,34.662,2,117.2,2,116.7,2,156.29,2,38.46,2,0.01,2,2.63,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,40.0,2,,9,,9,20150528,208,,1.6139,2,34.8255,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
91,115,205,92,33RO20150525,     P16N.2,2,5,5,2,20150528,118,23.4999,-152.0001,5318,3332.5,1.5098,34.6761,2,34.6756,2,131.3,2,131.0,2,155.22,2,37.58,2,0.0,2,2.54,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,41.7,2,,9,,9,20150528,158,,1.5099,2,34.8391,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
92,115,204,93,33RO20150525,     P16N.2,2,4,4,2,20150528,118,23.4999,-152.0001,5318,3833.9,1.4785,34.6828,2,34.6829,2,141.2,2,141.2,2,152.29,6,36.8,6,0.01,6,2.5,6,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,38.0,2,,9,,9,20150528,148,,1.4785,2,34.8464,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
93,115,203,94,33RO20150525,     P16N.2,2,3,3,2,20150528,118,23.4999,-152.0001,5318,4332.4,1.4661,34.6886,2,34.6886,2,151.5,2,151.0,2,145.06,6,36.02,6,0.01,6,2.45,6,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,38.6,2,,9,,9,20150528,138,,1.4664,2,34.8522,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
94,115,202,95,33RO20150525,     P16N.2,2,2,2,2,20150528,118,23.4999,-152.0001,5318,4832.3,1.4552,34.6937,2,34.6933,2,162.5,2,162.1,2,137.54,6,35.24,6,0.0,6,2.38,6,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,38.9,2,,9,,9,20150528,129,,1.4554,2,34.8569,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
95,115,201,96,33RO20150525,     P16N.2,2,1,1,2,20150528,118,23.4999,-152.0001,5318,5397.2,1.5147,34.6948,2,34.6937,2,165.1,2,164.4,2,136.18,6,35.14,6,0.0,6,2.38,6,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,39.9,2,,9,,9,20150528,118,,1.5149,2,34.8573,6,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
96,116,124,97,33RO20150525,     P16N.2,1,24,24,2,20150528,810,24.0007,-152.0009,5625,2.3,24.4334,35.2699,2,35.2678,2,209.9,2,209.1,2,1.17,2,0.1,2,0.01,2,0.1,2,1.764,2,1.106,2,1.43,2,2012.4,6,2321.0,2,8.0512,2,25.05,0.417,2,,9,,9,,9,,,9,,,9,6.793,3,,9,20150528,1024,0.004,24.4421,2,35.4341,2,,9,,,,,9,,,9,,,9,,,9,,6.793,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
97,116,123,98,33RO20150525,     P16N.2,1,23,23,2,20150528,810,24.0007,-152.0009,5625,30.7,23.5389,35.2885,2,35.2875,2,212.0,2,222.0,4,1.17,2,0.1,2,0.01,2,0.1,2,1.795,2,1.126,2,1.434,2,2015.7,2,2323.4,6,8.0491,6,25.04,,9,,9,,9,,9,,,9,,,9,6.878,3,,9,20150528,1021,,23.5406,2,35.4539,2,,9,,,,,9,,,9,,,9,,,9,,6.878,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
98,116,122,99,33RO20150525,     P16N.2,1,22,22,2,20150528,810,24.0007,-152.0009,5625,61.4,22.8696,35.3474,2,35.3471,2,213.3,2,231.4,4,1.27,2,0.1,2,0.01,2,0.08,2,1.873,2,1.171,2,1.485,2,2028.1,2,2326.5,2,8.0339,2,25.05,0.44,2,1.7228,2,,9,,9,,6.8846,2,0.0172,,9,7.355,3,,9,20150528,1019,0.004,22.8514,2,35.5137,2,-1.31,2,0.2,0.0045,,,9,,,9,,,9,,,9,,7.355,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
99,116,121,100,33RO20150525,     P16N.2,1,21,21,3,20150528,810,24.0007,-152.0009,5625,90.6,21.3828,35.2884,2,35.286,2,212.7,2,212.4,2,1.56,2,0.1,2,0.01,2,0.09,2,1.976,2,1.232,2,1.51,2,2038.9,2,2321.5,2,8.0089,2,25.04,0.448,2,1.7239,2,,9,,9,,6.9334,2,0.0173,,9,7.764,3,,9,20150528,1017,0.004,21.4156,2,35.4524,2,-1.25,2,0.2,0.0045,,,9,,,9,,,9,,,9,,7.764,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
100,116,120,101,33RO20150525,     P16N.2,1,20,20,2,20150528,810,24.0007,-152.0009,5625,152.0,18.9127,35.02,2,34.9973,2,206.7,2,206.5,2,2.54,2,1.56,2,0.12,2,0.22,2,2.204,2,1.358,2,1.607,2,2051.9,2,2299.4,2,7.9538,6,25.06,0.458,2,1.7345,2,,9,,9,,7.0469,2,0.0176,,9,8.802,3,,9,20150528,1015,0.003,18.9051,2,35.1623,2,-1.23,2,0.2,0.0045,,,9,,,9,,,9,,,9,,8.802,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
101,116,119,102,33RO20150525,     P16N.2,1,19,19,2,20150528,810,24.0007,-152.0009,5625,226.0,13.6225,34.2544,2,34.2266,2,200.1,2,200.3,2,7.71,2,8.59,2,0.01,2,0.68,2,2.856,2,1.692,2,1.633,2,2078.3,2,2254.7,2,7.8187,2,25.05,0.466,2,1.767,2,,9,,9,,7.355,2,0.0184,,9,13.589,3,,9,20150528,1012,0.004,13.6322,2,34.388,2,-0.54,2,0.2,0.0046,,,9,,,9,,,9,,,9,,13.589,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
102,116,118,103,33RO20150525,     P16N.2,1,18,18,2,20150528,810,24.0007,-152.0009,5625,301.3,10.4941,34.0826,2,34.0815,2,196.0,2,196.9,2,16.41,2,15.72,2,0.01,2,1.14,2,3.237,2,1.843,2,1.46,2,2115.7,2,2253.7,2,7.7251,2,25.04,0.45,2,1.7911,2,,9,,9,,7.553,2,0.0189,,9,18.622,3,,9,20150528,1009,0.004,10.4898,2,34.2423,2,1.7,2,0.2,0.0047,,,9,,,9,,,9,,,9,,18.622,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
103,116,117,104,33RO20150525,     P16N.2,1,17,17,2,20150528,810,24.0007,-152.0009,5625,401.3,8.1087,34.0291,2,34.0296,2,159.8,2,158.9,2,32.82,2,24.22,2,0.01,2,1.7,2,3.082,2,1.663,2,1.097,2,2172.2,2,2265.7,2,7.6043,2,25.06,0.411,2,1.8112,2,,9,,9,,7.7107,2,0.0193,,9,24.493,3,,9,20150528,1006,0.004,8.1221,2,34.1901,2,6.3,2,0.2,0.0047,,,9,,,9,,,9,,,9,,24.493,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
104,116,116,105,33RO20150525,     P16N.2,1,16,16,2,20150528,810,24.0007,-152.0009,5625,502.8,6.3677,34.0463,2,34.0457,2,81.1,2,82.4,2,57.23,2,34.87,2,0.0,2,2.44,2,1.859,6,0.924,6,0.375,6,2254.2,2,2285.6,2,7.4153,2,25.04,0.344,2,1.8287,2,,9,,9,,7.8111,2,0.0195,,9,34.099,3,,9,20150528,1003,0.002,6.3783,2,34.2062,2,13.83,2,0.2,0.0048,,,9,,,9,,,9,,,9,,34.0985,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
