STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,14C-DOC,14C-DOC_FLAG_W,THETA,SIG0,SALTREF,SALTREF_FLAG_W,BLACKC,BLACKC_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
66,107,1572,33RO20110926,        A10,1,7,11705,2,20111017,902,-30.0001,-22.7779,4655.0,2600.5,2.7324,34.8834,2,34.8837,2,241.1,2,240.6,2,39.5,2,22.1,2,0.01,2,1.415,4,0.007,2,0.004,2,0.0,2,2189.0,2,2331.3,2,,9,,7.7134,2,25.0,,1,,1,,9,,9,,0.107,3,,9,45.9707,2,,9,2600.5,,9,2.5279,27.835,35.0482,2,,1,,9,,,9,,14.827,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
66,106,1573,33RO20110926,        A10,1,6,11029,2,20111017,902,-30.0001,-22.7779,4655.0,3050.7,2.6561,34.9036,2,34.9064,2,249.5,2,249.2,2,37.3,2,21.2,2,0.01,2,1.348,4,0.004,2,0.003,2,0.0,2,2182.6,2,2331.2,2,,9,,7.7294,2,25.0,,9,,1,,9,,9,,0.073,3,,9,42.7024,2,,9,3050.7,,9,2.4076,27.863,35.071,2,,1,,9,,,9,,14.182,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
66,105,1574,33RO20110926,        A10,1,5,11704,2,20111017,902,-30.0001,-22.7779,4655.0,3050.1,2.655,34.9035,2,,9,249.3,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,5,,9,,,5,,,9,,9,,9,,9,,,9,,9,39.2,2,,9,3050.1,,9,2.4066,27.86,,9,,1,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
66,104,1575,33RO20110926,        A10,1,4,11030,2,20111017,902,-30.0001,-22.7779,4655.0,3300.2,2.4712,34.8903,2,34.8906,2,248.3,2,247.7,2,42.7,2,21.9,2,0.01,2,1.417,4,0.005,2,0.003,2,0.019,2,2186.3,2,2334.1,2,,9,,7.7264,2,25.0,,9,,1,,9,,9,,0.067,3,,9,35.2098,2,,9,3300.2,,9,2.2009,27.868,35.0551,2,,9,,9,,,9,,14.434,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
66,103,1576,33RO20110926,        A10,1,3,11703,2,20111017,902,-30.0001,-22.7779,4655.0,3698.7,1.9495,34.8399,2,34.8419,2,242.4,2,241.5,2,61.7,2,24.5,2,0.01,2,1.687,4,0.009,2,0.005,2,0.153,2,2206.4,2,2342.0,2,,9,,7.6985,2,25.0,,1,,1,,9,,9,,0.081,3,,9,35.922,2,,9,3698.7,,9,1.65,27.872,35.0062,2,,9,,9,,,9,,15.118,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
66,102,1577,33RO20110926,        A10,1,2,11702,2,20111017,902,-30.0001,-22.7779,4655.0,4199.9,1.3443,34.7724,2,34.7735,2,230.2,2,229.7,2,87.3,6,27.9,2,0.01,6,2.052,4,0.044,2,0.024,2,0.123,2,2234.0,2,2357.2,6,,9,,7.6654,6,25.0,,1,,1,,9,,9,,0.142,3,,9,42.8878,2,,9,4199.9,,9,1.0073,27.863,34.9374,2,,9,,9,,,9,,16.67,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
66,101,1578,33RO20110926,        A10,1,1,11701,2,20111017,902,-30.0001,-22.7779,4655.0,4666.8,1.2882,34.7607,2,34.7588,2,228.3,2,226.9,2,92.0,2,28.3,2,0.01,2,2.131,4,0.057,6,0.028,6,0.131,6,2237.9,6,2358.1,2,,9,,7.6625,2,25.0,,1,,1,,9,,9,,0.2,3,,9,42.6927,2,,9,4666.8,,9,0.9,27.861,34.9227,6,,9,,9,,,9,,16.755,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,124,1579,33RO20110926,        A10,1,24,11714,2,20111017,1744,-29.9997,-23.5321,4945.0,4.4,17.9521,36.0021,2,36.0045,2,234.4,2,237.2,2,1.3,2,0.1,2,0.01,2,0.107,4,2.329,2,1.418,2,1.395,2,2081.4,2,2369.1,6,,9,,7.991,6,25.0,,9,,9,,9,,9,,3.136,4,,9,59.6195,2,3.74,2,4.4,,9,17.9513,26.054,36.1743,2,,9,,1,,,9,,7.206,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,123,1580,33RO20110926,        A10,1,23,11713,2,20111017,1744,-29.9997,-23.5321,4945.0,39.8,17.9247,36.0032,2,36.0028,2,235.1,2,237.2,2,1.4,2,0.1,2,0.01,2,0.112,4,2.338,2,1.416,2,1.423,2,2086.3,2,2363.3,2,,9,,7.991,2,25.0,,9,,9,,9,54.3,2,3.1,3.046,4,,9,63.6098,2,4.46,2,39.8,-279.0,2,17.9179,26.06,36.1726,2,,1,,9,4.0,-20.7,2,0.2,7.176,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,122,1581,33RO20110926,        A10,1,22,11712,2,20111017,1744,-29.9997,-23.5321,4945.0,109.6,16.3513,35.7064,2,35.7045,2,239.8,2,240.9,2,1.3,2,0.3,2,0.22,2,0.144,4,2.5,2,1.504,2,1.552,2,2086.2,2,2347.9,2,,9,,7.9669,2,25.0,,9,,9,,9,,9,,2.432,4,,9,54.4585,2,5.94,2,109.6,,9,16.3336,26.213,35.8728,2,,9,,9,,,9,,7.696,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,121,1582,33RO20110926,        A10,1,21,11010,2,20111017,1744,-29.9997,-23.5321,4945.0,161.2,15.9486,35.6626,2,35.6601,2,231.2,2,233.2,2,1.5,6,1.7,6,0.13,6,0.198,4,2.544,2,1.52,2,1.476,2,2092.7,2,2342.0,2,,9,,7.9509,2,25.0,,9,,9,,9,55.0,2,2.7,2.69,4,,9,55.4829,2,7.31,2,161.2,-295.0,2,15.923,26.272,35.8282,2,,9,,1,4.0,-21.1,2,0.2,8.282,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,120,1583,33RO20110926,        A10,1,20,11715,2,20111017,1744,-29.9997,-23.5321,4945.0,224.6,14.6042,35.4515,2,35.4483,2,219.6,2,226.7,3,2.1,2,4.8,2,0.02,2,0.358,4,2.739,2,1.616,2,1.46,2,2105.4,2,2330.5,2,,9,,7.9068,2,25.0,,9,,9,,9,58.7,2,3.0,1.94,3,,9,54.2146,2,,9,224.6,-325.0,2,14.5706,26.417,35.6154,2,,9,,1,4.0,-21.1,2,0.2,9.576,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,119,1584,33RO20110926,        A10,1,19,11007,2,20111017,1744,-29.9997,-23.5321,4945.0,304.8,12.9255,35.189,2,35.1841,2,213.9,2,212.8,2,3.7,2,10.3,2,0.01,2,0.627,4,2.987,2,1.699,2,1.266,2,2125.0,2,2316.5,2,,9,,7.8447,2,25.0,,9,,9,,9,,9,,1.165,3,,9,50.2634,2,,9,304.8,,9,12.8835,26.562,35.35,2,,9,,9,,,9,,12.071,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,118,1585,33RO20110926,        A10,1,18,11710,2,20111017,1744,-29.9997,-23.5321,4945.0,399.8,11.4937,34.9973,2,34.9966,2,210.1,2,210.5,2,5.2,2,13.8,2,0.01,2,0.798,4,3.107,6,1.725,6,1.126,6,2136.4,2,2308.9,2,,9,,7.8026,2,25.0,,9,,9,,9,50.8,2,2.8,1.327,3,,9,48.3512,2,,9,399.8,-384.0,2,11.4426,26.692,35.1617,2,,9,,9,4.0,-22.4,2,0.2,13.231,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,117,1586,33RO20110926,        A10,1,17,11023,2,20111017,1744,-29.9997,-23.5321,4945.0,496.7,9.8272,34.7803,2,34.7788,2,203.4,2,203.8,2,7.9,6,18.4,6,0.01,6,1.027,4,3.147,2,1.691,2,1.018,2,,5,2299.7,2,,9,,7.7475,2,25.0,,9,,9,,9,,9,,1.573,3,,9,48.5561,2,,9,496.7,,9,9.7695,26.82,34.9428,2,,9,,9,,,9,,14.771,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,116,1587,33RO20110926,        A10,1,16,11709,2,20111017,1744,-29.9997,-23.5321,4945.0,600.1,7.784,34.5469,2,34.5441,2,204.7,2,205.2,2,11.8,2,23.3,2,0.01,2,1.311,4,3.185,2,1.659,2,0.818,2,2163.8,2,2291.2,2,,9,,7.6954,2,25.0,,9,,9,,9,13.1,2,2.7,2.078,3,,9,44.439,2,,9,600.1,-432.0,2,7.7231,26.956,34.707,2,,9,,9,4.0,,5,,17.291,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,115,1588,33RO20110926,        A10,1,15,11006,2,20111017,1744,-29.9997,-23.5321,4945.0,699.9,6.0726,34.3828,2,34.3831,2,216.7,2,215.4,2,15.8,2,26.6,2,0.01,2,1.495,4,3.211,2,1.633,2,0.805,2,2170.7,2,2285.1,2,,9,,7.6655,2,25.0,,9,,9,,9,,9,,3.207,3,,9,42.0195,2,,9,699.9,,9,6.0103,27.064,34.5453,2,,9,,9,,,9,,17.826,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,114,1589,33RO20110926,        A10,1,14,11708,2,20111017,1744,-29.9997,-23.5321,4945.0,800.6,4.9754,34.315,2,34.3152,2,220.8,2,220.9,2,21.1,2,28.8,2,0.01,2,1.639,4,2.969,2,1.497,2,0.734,2,2178.5,2,2287.7,2,,9,,7.6465,2,25.0,,9,,9,,9,-37.6,2,2.5,3.456,3,,9,42.1659,2,,9,800.6,-463.0,2,4.9103,27.142,34.477,2,,9,,9,4.0,-20.8,2,0.2,18.245,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,113,1590,33RO20110926,        A10,1,13,11031,2,20111017,1744,-29.9997,-23.5321,4945.0,950.6,4.0688,34.333,2,34.3348,2,208.1,2,207.9,2,32.1,2,31.4,2,0.01,2,1.855,4,2.106,2,1.036,2,0.408,2,2198.8,2,2296.6,2,,9,,7.6164,2,25.0,,9,,9,,9,-70.5,2,1.3,2.89,3,,9,46.0585,3,,9,950.6,-477.0,2,3.997,27.257,34.4967,2,,9,,9,4.0,-21.3,2,0.2,20.009,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,112,1591,33RO20110926,        A10,1,12,11027,2,20111017,1744,-29.9997,-23.5321,4945.0,1198.4,3.3011,34.4633,2,34.4636,2,188.1,2,186.9,2,49.2,2,32.9,2,0.01,2,2.071,4,0.829,2,0.401,2,0.144,2,2224.3,2,2317.5,2,,9,,7.5947,6,25.0,,9,,9,,9,-113.7,2,3.0,1.53,3,,9,39.1512,2,,9,1198.4,-478.0,2,3.2152,27.437,34.6261,2,,9,,9,4.0,-21.5,2,0.2,21.916,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,111,1592,33RO20110926,        A10,1,11,11707,2,20111017,1744,-29.9997,-23.5321,4945.0,1500.1,2.9564,34.641,2,34.6412,2,190.6,2,191.2,2,54.3,6,30.6,6,0.01,6,1.986,4,0.213,2,0.102,2,0.04,2,2227.1,6,2326.9,2,,9,,7.6134,2,25.0,,9,,9,,9,-129.3,2,1.6,0.606,3,,9,40.2732,2,,9,1500.1,-477.0,2,2.8489,27.612,34.8046,2,,9,,9,4.0,-21.0,2,0.2,19.825,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,110,1593,33RO20110926,        A10,1,10,11003,2,20111017,1744,-29.9997,-23.5321,4945.0,1799.5,2.793,34.7586,2,34.7586,2,208.3,2,208.5,2,51.7,2,27.7,2,0.01,2,1.801,4,0.058,2,0.029,2,0.0,2,2214.7,2,2330.4,2,,9,,7.6525,2,25.0,,9,,9,,9,,9,,0.285,3,,9,40.4098,2,,9,1799.5,,9,2.6618,27.723,34.9225,2,,9,,9,,,9,,17.946,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,109,1594,33RO20110926,        A10,1,9,11706,2,20111017,1744,-29.9997,-23.5321,4945.0,2099.5,2.7135,34.8219,2,34.8215,2,223.5,2,224.3,2,47.1,2,25.4,2,0.01,2,1.648,4,0.024,6,0.013,6,0.0,6,2203.2,2,2332.8,2,,9,,7.6733,2,25.0,,9,,9,,9,,5,,0.205,3,,9,42.3024,2,,9,2099.5,-473.0,2,2.5567,27.782,34.9857,2,,9,,9,4.0,-21.4,2,0.2,16.4035,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,108,1595,33RO20110926,        A10,1,8,11033,2,20111017,1744,-29.9997,-23.5321,4945.0,2400.1,2.7319,34.8679,2,34.8683,2,236.4,2,236.4,2,41.8,2,23.4,2,0.01,2,1.502,4,0.01,2,0.006,2,0.0,2,2192.7,2,2332.4,2,,9,,7.7004,2,25.0,,9,,9,,9,-117.2,2,2.2,0.121,3,,9,39.0341,2,,9,2400.1,-469.0,2,2.5468,27.821,35.0327,2,,1,,9,4.0,-21.5,2,0.2,15.292,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,107,1596,33RO20110926,        A10,1,7,11705,2,20111017,1744,-29.9997,-23.5321,4945.0,2700.7,2.7531,34.8955,2,34.8959,2,244.0,2,244.6,2,37.6,2,22.2,2,0.01,2,1.403,4,0.006,2,0.004,2,0.0,2,2184.4,2,2330.7,2,,9,,7.7274,2,25.0,,9,,9,,9,,9,,0.111,3,,9,39.5805,2,,9,2700.7,,9,2.5382,27.843,35.0604,2,,1,,9,,,9,,14.507,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,105,1597,33RO20110926,        A10,1,5,11704,2,20111017,1744,-29.9997,-23.5321,4945.0,3100.0,2.611,34.9011,2,,9,249.1,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,-114.2,4,2.4,,9,,9,38.9268,2,,9,3100.0,,9,2.3584,27.862,,9,,1,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
67,106,1598,33RO20110926,        A10,1,6,11029,2,20111017,1744,-29.9997,-23.5321,4945.0,3099.9,2.6116,34.9012,2,34.9073,4,249.1,2,249.4,2,38.7,2,21.7,2,0.01,2,1.39,4,0.007,2,0.006,2,0.011,2,2182.9,2,2332.8,2,,9,,7.7244,2,25.0,,9,,9,,9,-114.2,4,2.4,0.11,3,,9,41.5415,2,,9,3099.9,-451.0,4,2.359,27.868,35.0719,2,,1,,9,4.0,,5,,14.108,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,104,1599,33RO20110926,        A10,1,4,11030,2,20111017,1744,-29.9997,-23.5321,4945.0,3499.7,2.1958,34.8656,2,34.8694,2,244.9,2,245.7,2,52.1,6,23.2,6,0.01,6,1.571,4,0.006,6,0.004,6,0.071,6,2195.8,2,2341.1,2,,9,,7.7084,2,25.0,,9,,9,,9,-122.3,2,2.5,0.102,3,,9,44.7415,3,,9,3499.7,-481.0,2,1.9111,27.874,35.0338,2,,9,,9,4.0,-22.7,2,0.2,14.7515,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,103,1600,33RO20110926,        A10,1,3,11703,2,20111017,1744,-29.9997,-23.5321,4945.0,3900.0,1.5582,34.7971,2,34.798,2,232.5,2,233.8,2,78.4,2,26.8,2,0.01,2,1.958,4,0.029,2,0.015,2,0.073,2,2222.3,2,2354.5,2,,9,,7.6623,2,25.0,,9,,9,,9,-137.4,2,2.2,0.159,3,,9,37.7268,2,,9,3900.0,-486.0,2,1.2478,27.866,34.9621,2,,9,,9,4.0,-21.5,2,0.2,16.23,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,102,1601,33RO20110926,        A10,1,2,11702,2,20111017,1744,-29.9997,-23.5321,4945.0,4297.0,1.2698,34.7623,2,34.7623,2,226.2,2,227.4,2,91.9,2,28.6,2,0.01,2,2.153,4,0.064,2,0.033,2,0.07,2,2237.2,2,2357.3,6,,9,,7.657,6,25.0,,9,,9,,9,-146.5,2,2.3,0.248,3,,9,40.5561,2,,9,4297.0,-479.0,2,0.9243,27.859,34.9262,6,,9,,9,4.0,-21.4,2,0.2,16.888,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
67,101,1602,33RO20110926,        A10,1,1,11701,2,20111017,1744,-29.9997,-23.5321,4945.0,5014.6,1.2793,34.7548,2,34.7556,2,227.6,2,227.1,2,94.9,2,28.9,2,0.01,2,2.195,4,0.071,6,0.035,6,0.124,6,2241.2,6,2358.4,2,,9,,7.6575,2,25.0,,9,,9,,9,,9,,0.266,3,,9,40.2829,2,,9,5014.6,,9,0.8502,27.859,34.9195,2,,9,,9,,,9,,17.033,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,124,1603,33RO20110926,        A10,1,24,11714,2,20111018,2345,-30.0168,-24.2886,,5.1,17.8267,35.9332,2,35.9321,2,236.1,2,237.2,2,1.2,2,0.0,4,0.01,2,0.106,4,2.354,2,1.427,2,1.477,2,2081.9,6,2361.8,6,,9,,7.9844,6,25.0,,9,,9,,9,,9,,3.12,4,,9,,9,,9,5.1,,9,17.8258,26.029,36.1015,2,,1,,1,,,9,,7.371,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,123,1604,33RO20110926,        A10,1,23,11713,2,20111018,2345,-30.0168,-24.2886,,49.5,17.679,35.9594,2,35.9595,2,236.7,2,237.7,2,1.2,2,0.0,4,0.01,2,0.113,4,2.356,2,1.43,2,1.468,2,2085.3,2,,5,,9,,,5,,,9,,9,,9,,9,,3.207,4,,9,,9,,9,49.5,,9,17.6705,26.089,36.1291,2,,1,,9,,,9,,7.36,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,122,1605,33RO20110926,        A10,1,22,11712,2,20111018,2345,-30.0168,-24.2886,,88.9,16.9686,35.835,2,35.8335,2,233.8,2,237.6,2,1.2,2,0.2,4,0.06,2,0.129,4,2.428,2,1.466,2,1.482,2,2084.9,2,,5,,9,,,5,,,9,,9,,9,,9,,2.692,4,,9,,9,,9,88.9,,9,16.9539,26.165,36.0025,2,,1,,1,,,9,,7.585,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,121,1606,33RO20110926,        A10,1,21,11010,2,20111018,2345,-30.0168,-24.2886,,139.8,15.9704,35.6453,2,35.6388,2,221.4,2,221.6,2,1.8,2,3.2,4,0.03,2,0.28,4,2.558,2,1.531,2,1.428,2,2100.1,2,2341.1,2,,9,,7.9189,2,25.0,,9,,9,,9,,9,,1.392,4,,9,,9,,9,139.8,,9,15.9482,26.253,35.8069,2,,9,,1,,,9,,8.734,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,120,1607,33RO20110926,        A10,1,20,11715,2,20111018,2345,-30.0168,-24.2886,,199.3,14.6867,35.4209,2,35.4264,2,212.3,2,213.1,2,2.5,2,6.1,4,0.02,2,0.428,4,2.738,2,1.609,2,1.313,2,2110.8,2,2327.9,2,,9,,7.8848,2,25.0,,9,,9,,9,,9,,0.992,4,,9,,9,,9,199.3,,9,14.6568,26.375,35.5934,2,,9,,9,,,9,,10.169,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,119,1608,33RO20110926,        A10,1,19,11007,2,20111018,2345,-30.0168,-24.2886,,275.4,13.5738,35.2871,2,35.2892,2,216.4,2,215.6,2,3.0,2,8.2,4,0.02,2,0.525,4,2.889,2,1.675,2,1.335,2,2117.9,2,2320.9,2,,9,,7.8618,2,25.0,,9,,9,,9,,9,,1.313,3,,9,,9,,9,275.4,,9,13.5346,26.507,35.4556,2,,9,,9,,,9,,11.175,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,118,1609,33RO20110926,        A10,1,18,11710,2,20111018,2345,-30.0168,-24.2886,,400.0,11.7841,35.0562,2,35.0521,2,215.0,2,214.6,2,4.3,6,12.5,4,0.01,6,0.724,4,3.071,2,1.741,2,1.249,2,2130.3,2,2309.7,2,,9,,7.8147,2,25.0,,9,,9,,9,,9,,1.407,3,,9,,9,,9,400.0,,9,11.732,26.678,35.2173,2,,9,,9,,,9,,12.412,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,117,1610,33RO20110926,        A10,1,17,11023,2,20111018,2345,-30.0168,-24.2886,,523.0,9.2838,34.7151,2,34.7063,2,207.0,2,206.1,2,8.5,2,20.0,4,0.01,2,1.095,4,3.193,6,1.713,6,0.995,6,2150.2,2,2295.3,2,,9,,7.7336,2,25.0,,9,,9,,9,,9,,1.997,3,,9,,9,,9,523.0,,9,9.225,26.858,34.87,2,,9,,9,,,9,,14.709,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,116,1611,33RO20110926,        A10,1,16,11709,2,20111018,2345,-30.0168,-24.2886,,647.5,6.9414,34.4656,2,34.4647,2,208.9,2,208.9,2,13.6,6,25.3,4,0.01,6,1.391,4,3.15,2,1.63,2,0.772,2,2167.3,2,2287.3,2,,9,,7.6725,2,25.0,,9,,9,,9,,9,,3.058,3,,9,,9,,9,647.5,,9,6.8796,27.013,34.6272,2,,9,,9,,,9,,16.222,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,115,1612,33RO20110926,        A10,1,15,11006,2,20111018,2345,-30.0168,-24.2886,,776.4,5.2537,34.3346,2,34.3364,2,217.6,2,216.6,2,19.9,2,29.2,4,0.01,2,1.596,4,2.977,2,1.501,2,0.67,2,2178.8,2,,5,,9,,,5,,,9,,9,,9,,9,,3.788,3,,9,,9,,9,776.4,,9,5.189,27.127,34.4983,2,,9,,9,,,9,,16.886,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,114,1613,33RO20110926,        A10,1,14,11708,2,20111018,2345,-30.0168,-24.2886,,899.9,4.1494,34.3088,2,34.3095,2,215.5,2,216.8,2,28.9,2,31.6,4,0.01,2,1.785,4,2.4,2,1.186,2,0.514,2,2190.8,2,2286.0,4,,9,,7.5902,4,25.0,,9,,9,,9,,9,,3.622,3,,9,,9,,9,899.9,,9,4.0812,27.228,34.4713,2,,9,,9,,,9,,17.894,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,113,1614,33RO20110926,        A10,1,13,11031,2,20111018,2345,-30.0168,-24.2886,,1074.4,3.5298,34.3725,2,34.3733,2,201.7,2,199.8,2,40.9,2,33.3,4,0.01,2,1.968,4,1.467,2,0.717,2,0.24,2,2211.6,2,2307.2,2,,9,,7.6022,2,25.0,,9,,9,,9,,9,,2.596,3,,9,,9,,9,1074.4,,9,3.452,27.342,34.5354,2,,9,,9,,,9,,19.536,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,112,1615,33RO20110926,        A10,1,12,11027,2,20111018,2345,-30.0168,-24.2886,,1249.7,3.1688,34.4857,2,34.4873,2,189.4,2,187.5,2,51.2,6,32.3,4,0.01,6,2.062,4,0.7,2,0.336,2,0.091,2,2226.4,2,2320.5,6,,9,,7.5922,6,25.0,,9,,9,,9,,9,,1.488,3,,9,,9,,9,1249.7,,9,3.08,27.467,34.65,6,,9,,9,,,9,,20.186,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,111,1616,33RO20110926,        A10,1,11,11707,2,20111018,2345,-30.0168,-24.2886,,1450.4,2.9743,34.6084,2,34.6083,2,189.9,2,188.2,2,54.5,2,32.2,4,0.01,2,2.019,4,0.283,2,0.136,2,0.067,2,2230.5,6,2327.4,2,,9,,7.6002,2,25.0,,9,,9,,9,,9,,0.813,3,,9,,9,,9,1450.4,,9,2.8708,27.584,34.7715,2,,9,,9,,,9,,19.448,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,110,1617,33RO20110926,        A10,1,10,11003,2,20111018,2345,-30.0168,-24.2886,,1649.0,2.8657,34.7001,2,34.6997,2,199.4,2,199.9,2,53.7,2,30.0,4,0.01,2,1.905,4,0.123,2,0.059,2,0.029,2,2221.3,2,2328.3,2,,9,,7.6282,2,25.0,,9,,9,,9,,9,,0.532,3,,9,,9,,9,1649.0,,9,2.7466,27.668,34.8633,2,,9,,9,,,9,,18.227,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,109,1618,33RO20110926,        A10,1,9,11706,2,20111018,2345,-30.0168,-24.2886,,1948.8,2.7366,34.7893,2,34.7893,2,216.5,2,216.0,2,50.3,2,27.1,4,0.01,2,1.726,4,0.038,6,0.02,6,0.014,6,2212.3,2,2333.8,2,,9,,7.6663,2,25.0,,9,,9,,9,,9,,0.299,3,,9,,9,,9,1948.8,,9,2.5931,27.753,34.9534,2,,9,,9,,,9,,16.5035,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,108,1619,33RO20110926,        A10,1,8,11033,2,20111018,2345,-30.0168,-24.2886,,2249.7,2.6969,34.8457,2,34.8452,2,231.1,2,230.6,2,45.3,2,24.8,4,0.01,2,1.568,4,0.014,2,0.007,2,0.0,2,2202.0,2,2335.7,2,,9,,7.7044,2,25.0,,9,,9,,9,,9,,0.166,3,,9,,9,,9,2249.7,,9,2.5265,27.804,35.0095,2,,9,,9,,,9,,15.361,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,107,1620,33RO20110926,        A10,1,7,11705,2,20111018,2345,-30.0168,-24.2886,,2550.0,2.7383,34.8849,2,34.8837,2,241.0,2,242.6,2,39.3,2,23.1,4,0.01,2,1.433,4,0.007,2,0.004,2,0.0,2,2192.0,2,,5,,9,,,5,,,9,,9,,9,,9,,0.136,3,,9,,9,,9,2550.0,,9,2.5386,27.834,35.0482,2,,9,,9,,,9,,14.225,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,106,1621,33RO20110926,        A10,1,6,11029,2,20111018,2345,-30.0168,-24.2886,,2847.8,2.7101,34.9002,2,34.9042,2,247.3,2,247.0,2,37.4,2,22.2,4,0.01,2,1.378,4,0.009,2,0.006,2,0.0,2,2185.9,2,2332.7,2,,9,,7.7334,2,25.0,,9,,9,,9,,9,,0.136,3,,9,,9,,9,2847.8,,9,2.4813,27.855,35.0688,2,,1,,9,,,9,,13.73,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
68,105,1622,33RO20110926,        A10,1,5,11704,2,20111018,2345,-30.0168,-24.2886,,3229.1,2.5146,34.8926,2,34.8922,2,249.2,2,248.2,2,41.9,2,22.4,4,0.01,2,1.426,4,0.004,2,0.003,2,0.049,2,2189.6,2,,5,,9,,,5,,,9,,9,,9,,9,,0.12,3,,9,,9,,9,3229.1,,9,2.2508,27.865,35.0567,2,,9,,9,,,9,,13.623,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
