,STNNBR,CASTNO,BTLNBR,Unnamed: 0,EXPOCODE,SECT_ID,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,N2O,N2O_FLAG_W,N2O ERROR,SD_N2O_%,woce_lines,startDate,endDate,source
456,18.0,2.0,5.0,457,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,1823.1,2.7116,34.6468,2.0,180.2,2.0,179.7,2.0,71.54,2.0,31.76,2.0,2.24,2.0,,9.0,7.5889,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
457,18.0,2.0,6.0,458,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,1619.1,2.7131,34.5745,2.0,175.4,2.0,175.4,2.0,71.8,2.0,33.22,2.0,2.33,2.0,,9.0,7.5684,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
458,18.0,2.0,7.0,459,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,1416.8,2.9083,34.4991,2.0,181.8,2.0,181.8,2.0,60.86,2.0,33.41,2.0,2.31,2.0,,9.0,7.5758,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
459,18.0,2.0,8.0,460,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,1210.8,2.9955,34.3792,2.0,193.7,2.0,193.6,2.0,52.74,2.0,33.36,2.0,2.32,2.0,,9.0,7.5768,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
460,18.0,2.0,9.0,461,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,1011.1,3.111,34.2194,2.0,230.1,2.0,230.7,2.0,34.62,2.0,31.37,2.0,2.17,2.0,,9.0,7.609,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
461,18.0,2.0,10.0,462,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,1010.1,3.1149,34.2196,2.0,230.3,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
462,18.0,2.0,11.0,463,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,803.9,4.0077,34.1801,2.0,250.9,2.0,250.3,2.0,21.49,2.0,28.27,2.0,1.93,2.0,,9.0,7.6532,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
463,18.0,2.0,12.0,464,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,704.5,4.362,34.1706,2.0,259.0,2.0,259.0,2.0,16.73,2.0,26.8,2.0,1.81,2.0,,9.0,7.6703,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
464,18.0,2.0,13.0,465,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,604.6,4.8205,34.18,2.0,262.8,2.0,262.8,2.0,13.1,2.0,25.4,2.0,1.7,2.0,,9.0,7.6808,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
465,18.0,2.0,14.0,466,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,499.3,5.7145,34.2351,2.0,254.5,2.0,251.8,2.0,10.33,2.0,23.9,2.0,1.58,2.0,,9.0,7.6948,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
466,18.0,2.0,15.0,467,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,401.8,8.8318,34.6206,2.0,217.9,2.0,218.4,2.0,7.72,2.0,19.44,2.0,1.23,2.0,,9.0,7.7274,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
467,18.0,2.0,16.0,468,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,302.8,12.1382,35.0906,2.0,211.3,2.0,212.0,2.0,4.11,2.0,11.91,2.0,0.69,2.0,,9.0,7.8174,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
468,18.0,2.0,17.0,469,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,303.2,12.1419,35.0911,2.0,210.9,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
469,18.0,2.0,18.0,470,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,205.3,14.027,35.3742,2.0,208.4,2.0,209.7,2.0,3.03,2.0,8.34,2.0,0.54,2.0,,9.0,7.8566,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
470,18.0,2.0,19.0,471,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,205.7,14.0257,35.3746,2.0,207.6,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
471,18.0,2.0,20.0,472,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,101.5,16.9305,35.7794,2.0,200.3,2.0,202.2,2.0,2.15,2.0,4.01,2.0,0.1,2.0,,9.0,7.9139,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
472,18.0,2.0,21.0,473,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,26.2,18.977,35.644,2.0,232.6,2.0,235.8,2.0,0.21,2.0,0.0,2.0,0.03,2.0,,9.0,8.0124,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
473,18.0,2.0,22.0,474,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,26.0,18.9993,35.6362,2.0,233.9,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
474,18.0,2.0,23.0,475,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,6.6,19.0323,35.2401,2.0,237.9,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
475,18.0,2.0,24.0,476,  29HE20130320,   A17,2.0,20130330.0,1332.0,-40.485,-48.097,5309,6.3,19.0279,35.2402,2.0,238.1,2.0,240.3,2.0,0.12,2.0,-0.01,2.0,0.01,2.0,,9.0,8.0129,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
476,19.0,1.0,1.0,477,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,5352.0,0.304,34.6701,2.0,222.2,2.0,222.1,2.0,128.77,2.0,32.86,2.0,2.29,2.0,2368.1,2.0,7.5988,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
477,19.0,1.0,2.0,478,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,5098.2,0.2846,34.6707,2.0,222.3,2.0,222.6,2.0,128.47,2.0,32.62,2.0,2.3,2.0,2363.3,2.0,7.6006,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
478,19.0,1.0,3.0,479,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,4582.6,0.3255,34.6751,2.0,221.6,2.0,222.0,2.0,127.39,2.0,32.71,2.0,2.28,2.0,2367.1,2.0,7.6002,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
479,19.0,1.0,4.0,480,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,4067.1,0.5892,34.689,2.0,215.6,2.0,214.9,2.0,122.1,2.0,32.38,2.0,2.26,2.0,2361.6,2.0,7.6177,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
480,19.0,1.0,5.0,481,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,3556.7,1.2192,34.7255,2.0,207.6,2.0,209.1,2.0,108.76,2.0,31.06,2.0,2.16,2.0,2359.4,2.0,7.6055,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
481,19.0,1.0,6.0,482,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,3046.3,1.8726,34.7768,2.0,209.9,2.0,210.2,2.0,86.19,2.0,28.53,2.0,1.98,2.0,2355.1,2.0,7.6382,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
482,19.0,1.0,7.0,483,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,2532.0,2.617,34.8394,2.0,220.6,2.0,221.1,2.0,56.39,2.0,25.24,2.0,1.71,2.0,2336.2,2.0,7.6603,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
483,19.0,1.0,8.0,484,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,2280.8,2.7196,34.8132,2.0,210.3,2.0,210.3,2.0,59.97,2.0,26.63,2.0,1.82,2.0,2337.4,2.0,7.6449,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
484,19.0,1.0,9.0,485,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,2025.9,2.9243,34.7955,2.0,204.8,2.0,206.9,2.0,55.87,2.0,27.06,2.0,1.86,2.0,2335.0,2.0,7.6439,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
485,19.0,1.0,10.0,486,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,1823.5,2.8894,34.7361,2.0,192.5,2.0,193.0,2.0,60.76,2.0,29.13,2.0,2.03,2.0,2334.0,2.0,7.6175,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
486,19.0,1.0,11.0,487,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,1619.5,2.7107,34.628,2.0,176.5,2.0,177.0,2.0,70.97,2.0,32.27,2.0,2.27,2.0,2336.1,2.0,7.5778,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
487,19.0,1.0,12.0,488,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,1416.4,3.1299,34.6104,2.0,186.2,2.0,187.1,2.0,53.74,2.0,31.26,2.0,2.16,2.0,2328.7,2.0,7.6,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
488,19.0,1.0,13.0,489,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,1213.2,2.8999,34.4553,2.0,183.8,2.0,184.8,2.0,58.75,2.0,33.61,2.0,2.35,2.0,2322.7,2.0,7.5698,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
489,19.0,1.0,14.0,490,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,1005.3,3.2091,34.3727,2.0,198.0,2.0,199.2,2.0,46.36,2.0,32.35,2.0,2.27,2.0,2310.1,2.0,7.5879,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
490,19.0,1.0,15.0,491,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,808.4,3.2289,34.2443,2.0,226.2,2.0,227.2,2.0,34.37,2.0,31.08,2.0,2.16,2.0,2298.3,2.0,7.6085,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
491,19.0,1.0,16.0,492,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,707.9,3.3701,34.1899,2.0,243.9,2.0,243.9,2.0,28.38,2.0,29.91,2.0,2.06,2.0,2293.8,2.0,7.6295,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
492,19.0,1.0,17.0,493,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,606.6,3.6565,34.1621,2.0,255.5,2.0,256.3,2.0,21.94,2.0,28.63,2.0,1.95,2.0,2287.9,2.0,7.6505,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
493,19.0,1.0,18.0,494,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,506.2,3.9221,34.1353,2.0,267.4,2.0,267.3,2.0,16.87,2.0,27.24,2.0,1.86,2.0,2279.8,2.0,7.6608,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
494,19.0,1.0,19.0,495,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,404.3,4.2092,34.1155,2.0,280.8,2.0,280.1,2.0,12.13,2.0,25.38,2.0,1.75,2.0,2273.1,2.0,7.6866,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
495,19.0,1.0,20.0,496,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,302.4,4.8559,34.1605,2.0,271.5,2.0,271.2,2.0,10.2,2.0,24.69,2.0,1.67,2.0,2275.3,2.0,7.6888,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
496,19.0,1.0,21.0,497,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,201.6,6.6504,34.3212,2.0,249.7,2.0,249.9,2.0,7.47,2.0,21.96,2.0,1.46,2.0,2280.2,2.0,7.7093,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
497,19.0,1.0,22.0,498,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,101.0,10.0012,34.5448,2.0,231.4,2.0,232.8,2.0,3.54,2.0,15.31,2.0,0.97,2.0,2289.2,2.0,7.7731,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
498,19.0,1.0,23.0,499,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,50.4,14.6453,34.3183,2.0,252.6,2.0,253.7,2.0,0.74,2.0,2.39,2.0,0.3,2.0,2288.7,2.0,7.9581,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
499,19.0,1.0,24.0,500,  29HE20130320,   A17,2.0,20130330.0,2023.0,-39.897,-47.554,5265,6.5,15.3038,34.3124,2.0,261.3,2.0,261.0,2.0,0.63,2.0,1.61,2.0,0.18,2.0,2291.1,2.0,7.9737,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
500,20.0,1.0,1.0,501,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,5317.6,0.3019,34.6703,2.0,223.1,2.0,222.3,2.0,128.19,2.0,32.92,2.0,2.31,2.0,,9.0,7.6026,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
501,20.0,1.0,2.0,502,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,5097.7,0.2977,34.6714,2.0,223.1,2.0,222.6,2.0,127.38,2.0,32.82,2.0,2.28,2.0,,9.0,7.6023,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
502,20.0,1.0,3.0,503,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,4584.9,0.3602,34.6767,2.0,221.4,2.0,220.6,2.0,124.66,2.0,32.39,2.0,2.31,2.0,,9.0,7.6012,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
503,20.0,1.0,4.0,504,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,4070.4,0.7586,34.6971,2.0,213.6,2.0,212.9,2.0,116.75,2.0,31.98,2.0,2.26,2.0,,9.0,7.605,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
504,20.0,1.0,5.0,505,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,3557.2,1.2757,34.7262,2.0,206.6,2.0,205.9,2.0,106.15,2.0,31.17,2.0,2.14,2.0,,9.0,7.6115,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
505,20.0,1.0,6.0,506,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,3044.6,2.083,34.7945,2.0,213.1,2.0,212.2,2.0,75.95,2.0,27.66,2.0,1.89,2.0,,9.0,7.6475,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
506,20.0,1.0,7.0,507,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,2534.7,2.6718,34.8195,2.0,213.7,2.0,213.0,2.0,58.9,2.0,26.47,2.0,1.81,2.0,,9.0,7.6552,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
507,20.0,1.0,8.0,508,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,2280.4,2.8943,34.8055,2.0,208.1,2.0,208.0,2.0,55.09,2.0,26.77,2.0,1.77,2.0,,9.0,7.6472,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
508,20.0,1.0,9.0,509,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,2025.7,3.3367,34.824,2.0,212.8,2.0,212.4,2.0,42.08,2.0,25.83,2.0,1.75,2.0,,9.0,7.6608,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
509,20.0,1.0,10.0,510,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,1822.2,2.9587,34.6854,2.0,187.3,2.0,187.1,2.0,60.75,2.0,30.72,2.0,2.12,2.0,,9.0,7.6054,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
510,20.0,1.0,11.0,511,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,1616.8,2.8731,34.5834,2.0,179.7,2.0,179.3,2.0,63.49,2.0,32.85,2.0,2.23,2.0,,9.0,7.5771,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
511,20.0,1.0,12.0,512,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,1416.1,2.9071,34.4721,2.0,183.3,2.0,183.4,2.0,58.46,2.0,33.63,2.0,2.33,2.0,,9.0,7.5723,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
512,20.0,1.0,13.0,513,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,1214.2,3.0764,34.3546,2.0,200.2,2.0,200.2,2.0,46.75,2.0,33.18,2.0,2.29,2.0,,9.0,7.5857,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
513,20.0,1.0,14.0,514,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,1011.4,3.4658,34.2573,2.0,225.9,2.0,225.5,2.0,31.46,2.0,31.08,2.0,2.12,2.0,,9.0,7.6183,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
514,20.0,1.0,15.0,515,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,805.7,4.1808,34.1989,2.0,250.5,2.0,250.5,2.0,19.53,2.0,28.02,2.0,1.89,2.0,,9.0,7.6596,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
515,20.0,1.0,16.0,516,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,700.5,4.5359,34.1866,2.0,259.8,2.0,259.8,2.0,15.05,2.0,26.52,2.0,1.77,2.0,,9.0,7.6708,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
516,20.0,1.0,17.0,517,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,610.7,4.9085,34.1895,2.0,263.6,2.0,263.2,2.0,11.82,2.0,25.31,2.0,1.68,2.0,,9.0,7.689,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
517,20.0,1.0,18.0,518,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,503.1,6.4589,34.3404,2.0,239.0,2.0,240.8,2.0,10.02,2.0,23.4,2.0,1.5,2.0,,9.0,7.6968,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
518,20.0,1.0,19.0,519,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,405.9,9.2376,34.6743,2.0,218.3,2.0,218.9,2.0,6.91,2.0,18.37,2.0,1.1,2.0,,9.0,7.7398,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
519,20.0,1.0,20.0,520,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,304.9,12.4102,35.1332,2.0,212.2,2.0,213.0,2.0,3.93,2.0,11.41,2.0,0.61,2.0,,9.0,7.8235,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
520,20.0,1.0,21.0,521,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,203.9,14.8478,35.5129,2.0,209.5,2.0,210.3,2.0,2.65,2.0,6.42,2.0,0.29,2.0,,9.0,7.8832,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
521,20.0,1.0,22.0,522,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,100.7,18.3664,36.0313,2.0,207.0,2.0,208.4,2.0,1.62,2.0,2.09,2.0,0.02,2.0,,9.0,7.96,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
522,20.0,1.0,23.0,523,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,75.5,19.3886,36.1294,2.0,226.8,2.0,228.3,2.0,0.56,2.0,0.02,2.0,-0.01,2.0,,9.0,8.0185,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
523,20.0,1.0,24.0,524,  29HE20130320,   A17,2.0,20130331.0,445.0,-39.301,-47.015,5213,4.8,19.5708,36.1788,2.0,227.0,2.0,228.9,2.0,0.51,2.0,-0.04,2.0,-0.01,2.0,,9.0,8.0219,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
524,21.0,1.0,1.0,525,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,5280.2,0.2964,34.6703,2.0,222.1,2.0,221.6,2.0,129.83,2.0,32.91,2.0,2.27,2.0,2368.9,2.0,7.6068,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
525,21.0,1.0,2.0,526,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,5279.6,0.2964,34.6703,2.0,222.8,2.0,,9.0,128.59,2.0,32.74,2.0,2.27,2.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
526,21.0,1.0,3.0,527,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,5095.0,0.292,34.6712,2.0,222.9,2.0,223.1,2.0,127.55,2.0,32.69,2.0,2.26,2.0,2365.1,2.0,7.6023,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
527,21.0,1.0,4.0,528,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,4584.8,0.3615,34.6769,2.0,221.6,2.0,220.4,2.0,120.13,2.0,31.96,2.0,2.21,2.0,2366.1,2.0,7.603,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
528,21.0,1.0,5.0,529,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,4071.6,0.755,34.6974,2.0,213.9,2.0,213.7,2.0,105.21,2.0,30.49,2.0,2.08,2.0,2361.8,2.0,7.6048,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
529,21.0,1.0,6.0,530,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,3557.2,1.3855,34.7369,2.0,207.5,2.0,207.1,2.0,64.07,4.0,25.97,4.0,1.73,4.0,2359.1,2.0,7.6178,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
530,21.0,1.0,7.0,531,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,3046.1,2.3482,34.8296,2.0,222.6,2.0,222.6,2.0,49.38,4.0,24.97,2.0,1.68,2.0,2340.2,2.0,7.6726,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
531,21.0,1.0,8.0,532,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,2534.3,2.957,34.8481,2.0,220.7,2.0,222.6,2.0,52.21,2.0,26.73,2.0,1.8,2.0,2336.1,2.0,7.6543,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
532,21.0,1.0,9.0,533,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,2279.7,3.0523,34.8087,2.0,208.9,2.0,209.1,2.0,56.18,2.0,29.17,4.0,1.97,3.0,2333.7,2.0,7.6252,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
533,21.0,1.0,10.0,534,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,2025.2,3.0707,34.7384,2.0,195.6,2.0,195.6,2.0,61.21,2.0,31.42,4.0,2.18,2.0,2332.7,2.0,7.5939,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
534,21.0,1.0,11.0,535,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,1821.8,2.9396,34.6247,2.0,183.1,2.0,180.0,2.0,58.63,2.0,33.1,2.0,2.25,2.0,2331.0,2.0,7.5813,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
535,21.0,1.0,12.0,536,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,1619.5,2.9796,34.5102,2.0,183.5,2.0,185.8,2.0,50.74,4.0,33.29,2.0,2.27,2.0,2324.3,2.0,7.581,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
536,21.0,1.0,13.0,537,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,1416.3,3.0709,34.3961,2.0,193.7,2.0,194.7,2.0,35.48,4.0,31.55,4.0,2.12,3.0,2315.7,2.0,7.6072,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
537,21.0,1.0,14.0,538,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,1215.0,3.4127,34.2805,2.0,219.1,2.0,219.0,2.0,20.7,4.0,28.14,4.0,1.88,4.0,2297.8,2.0,7.6543,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
538,21.0,1.0,15.0,539,  29HE20130320,   A17,2.0,20130331.0,1315.0,-38.682,-46.444,5180,1005.9,4.1643,34.1992,2.0,249.6,2.0,249.4,2.0,12.69,4.0,25.43,4.0,1.68,4.0,2286.1,2.0,7.6888,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
