,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,ARGON,ARGON_FLAG_W,TRITER,HELIER,DELHER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,THETA,SALTREF,SALTREF_FLAG_W,SBE35,SBE35_FLAG_W,CHLORA,CHLORA_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
471,21.0,22.0,472,33RO20150410,     P16N.1,1.0,22.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,42.2,28.6722,35.4357,2.0,35.434,2.0,198.5,2.0,198.2,2.0,1.4,2.0,4.0,2.0,0.1,2.0,0.41,4.0,,9.0,,9.0,,9.0,2017.9,2.0,2332.4,2.0,8.0538,6.0,25.0,,9.0,,9.0,,9.0,28.6719,,9.0,,9.0,,,9.0,,64.5,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,28.6621,35.6011,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
472,21.0,21.0,473,33RO20150410,     P16N.1,1.0,21.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,67.6,28.6677,35.4541,2.0,35.4514,2.0,198.3,2.0,198.1,2.0,1.4,2.0,3.9,2.0,0.09,2.0,0.41,4.0,1.433,2.0,0.957,2.0,1.238,2.0,2020.2,2.0,2334.8,6.0,8.0547,2.0,25.0,,9.0,,9.0,,9.0,28.6657,,9.0,,9.0,,,9.0,,66.2,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,28.6515,35.6186,2.0,,2.0,,9.0,6.166,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
473,21.0,20.0,474,33RO20150410,     P16N.1,1.0,20.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,92.0,28.8332,35.8026,2.0,35.7992,2.0,194.0,2.0,193.3,2.0,1.0,2.0,1.4,2.0,0.02,2.0,0.31,4.0,,9.0,,9.0,,9.0,2014.3,2.0,2359.0,2.0,8.096,2.0,24.99,,9.0,,9.0,,9.0,28.8366,,9.0,,9.0,,,9.0,,70.6,3.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,28.811,35.968,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
474,21.0,19.0,475,33RO20150410,     P16N.1,1.0,19.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,132.3,27.1464,36.2014,2.0,36.2053,2.0,171.2,2.0,172.5,2.0,1.3,2.0,1.7,2.0,0.93,2.0,0.46,4.0,1.506,2.0,1.0,2.0,1.216,2.0,2063.6,2.0,2385.9,2.0,8.053,2.0,24.99,,9.0,,9.0,,9.0,27.1434,,9.0,,9.0,,,9.0,,45.1,3.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,27.1158,36.376,2.0,,2.0,,9.0,6.545,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
475,21.0,18.0,476,33RO20150410,     P16N.1,1.0,18.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,199.6,20.0389,35.7308,2.0,35.7229,2.0,157.9,2.0,156.3,2.0,1.5,2.0,7.7,2.0,0.02,2.0,0.72,4.0,2.073,2.0,1.312,2.0,1.331,2.0,2132.3,2.0,2355.5,2.0,7.8872,2.0,24.98,,9.0,,9.0,,9.0,20.039,,9.0,,9.0,,,9.0,,53.2,2.0,10.6,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,20.0018,35.8913,2.0,,2.0,,9.0,12.335,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
476,21.0,17.0,477,33RO20150410,     P16N.1,1.0,17.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,275.8,12.2834,34.8707,2.0,34.8693,2.0,37.5,2.0,34.3,2.0,19.4,2.0,28.0,2.0,0.0,2.0,2.04,4.0,1.079,2.0,0.624,2.0,0.306,2.0,2237.0,2.0,2302.8,2.0,7.5053,3.0,25.0,,9.0,,9.0,,9.0,12.2774,,9.0,,9.0,,,9.0,,48.1,2.0,30.8,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,12.2468,35.0337,2.0,,2.0,,9.0,65.857,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
477,21.0,16.0,478,33RO20150410,     P16N.1,1.0,16.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,366.8,10.2472,34.7596,2.0,34.7594,2.0,63.7,2.0,73.3,2.0,23.6,2.0,29.7,2.0,0.0,2.0,1.96,4.0,0.795,2.0,0.438,2.0,0.216,2.0,2225.3,2.0,2302.6,2.0,7.5477,2.0,24.98,,9.0,,9.0,,9.0,10.2236,,9.0,,9.0,,,9.0,,42.9,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,10.2037,34.9233,2.0,,2.0,,9.0,46.156,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
478,21.0,15.0,479,33RO20150410,     P16N.1,1.0,15.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,466.8,8.8409,34.6619,2.0,34.6629,2.0,86.0,2.0,87.6,2.0,27.2,2.0,31.5,2.0,0.0,2.0,2.03,4.0,0.597,2.0,0.311,2.0,0.137,2.0,2227.5,2.0,2302.9,2.0,7.5431,3.0,24.99,,9.0,,9.0,,9.0,8.8324,,9.0,,9.0,,,9.0,,43.0,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,8.7902,34.8263,2.0,,2.0,,9.0,40.84,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
479,21.0,14.0,480,33RO20150410,     P16N.1,1.0,14.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,600.2,7.1067,34.5728,2.0,34.5741,2.0,68.0,2.0,68.2,2.0,40.0,2.0,37.3,2.0,0.0,2.0,2.42,4.0,0.147,2.0,0.073,2.0,0.0,2.0,2257.3,2.0,2309.9,2.0,7.4681,2.0,24.99,,9.0,,9.0,,9.0,7.1241,,9.0,,9.0,,,9.0,,40.5,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,7.0487,34.7371,2.0,,2.0,,9.0,43.839,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
480,21.0,13.0,481,33RO20150410,     P16N.1,1.0,13.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,749.6,5.894,34.5485,2.0,34.5488,2.0,56.5,2.0,54.1,2.0,58.3,2.0,41.1,2.0,0.0,2.0,2.73,4.0,,9.0,,9.0,,9.0,2287.5,2.0,2323.6,2.0,7.4209,2.0,24.99,,9.0,,9.0,,9.0,5.8955,,9.0,,9.0,,,9.0,,40.7,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,5.8277,34.7117,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
481,21.0,12.0,482,33RO20150410,     P16N.1,1.0,12.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,899.8,5.0924,34.5395,2.0,34.5403,2.0,76.8,2.0,76.4,2.0,67.3,2.0,39.8,2.0,0.0,2.0,2.69,4.0,0.003,2.0,0.003,2.0,0.06,3.0,2287.7,6.0,2337.2,2.0,7.4563,2.0,25.0,,9.0,,9.0,,9.0,5.089,,9.0,,9.0,,,9.0,,39.6,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,5.0174,34.7032,2.0,,2.0,,9.0,35.873,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
482,21.0,11.0,483,33RO20150410,     P16N.1,1.0,11.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,1050.1,4.4266,34.5461,2.0,34.5466,2.0,91.9,2.0,91.9,2.0,79.5,2.0,38.8,2.0,0.0,2.0,2.69,4.0,,9.0,,9.0,,9.0,2295.5,2.0,2350.9,2.0,7.4801,2.0,25.0,,9.0,,9.0,,9.0,4.4243,,9.0,,9.0,,,9.0,,38.3,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,4.3432,34.7095,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
483,21.0,10.0,484,33RO20150410,     P16N.1,1.0,10.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,1232.4,3.7803,34.5647,2.0,34.5649,2.0,98.8,2.0,98.7,2.0,92.0,2.0,38.5,2.0,0.0,2.0,2.7,4.0,0.008,2.0,0.001,2.0,0.0,2.0,2307.6,3.0,2369.9,2.0,7.49,2.0,24.98,,9.0,,9.0,,9.0,3.7814,,9.0,,9.0,,,9.0,,37.6,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,3.6868,34.7279,2.0,,2.0,,9.0,30.241,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
484,21.0,9.0,485,33RO20150410,     P16N.1,1.0,9.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,1500.7,3.0166,34.5942,2.0,34.5944,2.0,111.6,2.0,111.7,2.0,109.0,2.0,37.9,2.0,0.0,2.0,2.69,4.0,,9.0,,9.0,,9.0,2312.8,2.0,2386.3,2.0,7.5105,2.0,24.99,,9.0,,9.0,,9.0,3.0167,,9.0,,9.0,,,9.0,,37.7,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.9085,34.7575,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
485,21.0,8.0,486,33RO20150410,     P16N.1,1.0,8.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,1867.6,2.4277,34.628,2.0,34.6307,2.0,117.6,2.0,118.2,2.0,126.0,2.0,37.5,2.0,0.0,2.0,2.7,4.0,,9.0,,9.0,,9.0,2324.6,2.0,2403.1,2.0,7.5226,6.0,25.01,,9.0,,9.0,,9.0,2.4274,,9.0,,9.0,,,9.0,,37.6,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.2961,34.794,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
486,21.0,7.0,487,33RO20150410,     P16N.1,1.0,7.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,2265.4,2.0316,34.6537,2.0,34.6557,2.0,126.8,2.0,128.5,2.0,133.6,2.0,36.9,2.0,0.01,2.0,2.67,4.0,-0.002,2.0,0.003,2.0,0.153,3.0,2331.1,2.0,2414.9,2.0,7.5402,2.0,24.99,,9.0,,9.0,,9.0,2.0315,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.8717,34.8191,2.0,,2.0,,9.0,23.545,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
487,21.0,6.0,488,33RO20150410,     P16N.1,1.0,6.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,2666.3,1.8046,34.6694,2.0,34.6691,2.0,135.0,2.0,136.0,2.0,140.7,2.0,36.4,2.0,0.0,2.0,2.64,4.0,,9.0,,9.0,,9.0,2330.9,2.0,2425.0,3.0,7.5564,2.0,24.99,,9.0,,9.0,,9.0,1.8046,,9.0,,9.0,,,9.0,,36.3,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.6127,34.8325,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
488,21.0,5.0,489,33RO20150410,     P16N.1,1.0,5.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,3131.9,1.6156,34.6806,2.0,34.6803,2.0,148.1,2.0,149.4,2.0,138.7,2.0,35.7,2.0,0.0,2.0,2.58,4.0,,9.0,,9.0,,9.0,2324.4,2.0,2420.0,2.0,7.5763,2.0,25.0,,9.0,,9.0,,9.0,1.6154,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.3834,34.8438,6.0,,3.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
489,21.0,4.0,490,33RO20150410,     P16N.1,1.0,4.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,3632.4,1.5097,34.6879,2.0,34.6876,2.0,159.0,2.0,159.1,2.0,137.5,6.0,35.2,6.0,0.0,6.0,2.52,4.0,0.033,3.0,-0.001,2.0,0.0,2.0,2315.5,2.0,2417.7,2.0,7.5883,2.0,24.99,,9.0,,9.0,,9.0,1.5099,,9.0,,9.0,,,9.0,,35.8,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.2296,34.8511,2.0,,3.0,,9.0,20.5,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
490,21.0,3.0,491,33RO20150410,     P16N.1,1.0,3.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,4132.5,1.4094,34.6952,2.0,34.695,2.0,170.9,2.0,171.7,2.0,134.7,6.0,34.3,6.0,0.0,6.0,2.45,4.0,,9.0,,9.0,,9.0,2303.5,2.0,2407.8,6.0,7.5991,6.0,25.0,,9.0,,9.0,,9.0,1.4097,,9.0,,9.0,,,9.0,,35.9,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.0784,34.8586,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
491,21.0,2.0,492,33RO20150410,     P16N.1,1.0,2.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,4632.6,1.3353,34.7011,2.0,34.7015,2.0,185.3,2.0,185.4,2.0,126.3,6.0,33.3,6.0,0.0,6.0,2.37,4.0,,9.0,,9.0,,9.0,2285.9,2.0,2391.4,2.0,7.6056,6.0,24.99,,9.0,,9.0,,9.0,1.3353,,9.0,,9.0,,,9.0,,38.2,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,0.95,34.8652,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
492,21.0,1.0,493,33RO20150410,     P16N.1,1.0,1.0,2.0,20150417.0,346.0,-6.4997,-151.0011,5108,5098.5,1.3518,34.7027,2.0,34.7032,2.0,190.3,2.0,192.3,2.0,124.1,6.0,33.0,6.0,0.0,6.0,2.35,4.0,0.004,6.0,0.002,6.0,0.0,6.0,2280.7,2.0,2387.3,2.0,7.6051,2.0,25.0,,9.0,,9.0,,9.0,1.3518,,9.0,,9.0,,,9.0,,40.7,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,0.9104,34.8669,2.0,,2.0,,9.0,18.9065,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
493,22.0,24.0,494,33RO20150410,     P16N.1,1.0,24.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,10.3,28.7063,35.4534,2.0,35.4508,2.0,197.5,2.0,197.6,2.0,1.7,2.0,3.9,2.0,0.09,2.0,0.41,4.0,1.43,6.0,0.945,6.0,1.23,6.0,2016.8,2.0,2333.4,2.0,8.0552,2.0,25.0,0.285,2.0,1.688,2.0,-1.02,2.0,28.7045,,9.0,,9.0,,6.588,2.0,0.016,,9.0,,9.0,,9.0,0.002,0.0044,0.2,,,9.0,,,9.0,,,9.0,,,9.0,,28.7038,35.618,2.0,,2.0,,9.0,6.4865,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
494,22.0,23.0,495,33RO20150410,     P16N.1,1.0,23.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,25.3,28.7001,35.4528,2.0,35.4506,2.0,197.8,2.0,197.5,2.0,1.7,2.0,3.9,2.0,0.09,2.0,0.41,4.0,1.425,2.0,0.942,2.0,1.244,2.0,2018.7,2.0,2333.2,2.0,8.055,2.0,25.0,,9.0,,9.0,,9.0,28.6991,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,28.694,35.6178,2.0,,3.0,,9.0,6.206,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
495,22.0,22.0,496,33RO20150410,     P16N.1,1.0,22.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,50.2,28.6971,35.4544,2.0,35.456,2.0,198.4,2.0,197.5,2.0,1.7,2.0,3.9,2.0,0.09,2.0,0.42,4.0,1.433,2.0,0.926,2.0,1.22,2.0,2016.3,2.0,2333.4,2.0,8.0558,6.0,24.99,0.288,2.0,1.6891,2.0,-1.31,2.0,28.6994,,9.0,,9.0,,6.594,2.0,0.016,,9.0,,9.0,,9.0,0.002,0.0044,0.2,,,9.0,,,9.0,,,9.0,,,9.0,,28.685,35.6232,2.0,,3.0,,9.0,6.826,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
496,22.0,21.0,497,33RO20150410,     P16N.1,1.0,21.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,75.6,28.6029,35.5334,2.0,35.539,2.0,196.5,2.0,196.5,2.0,1.6,2.0,3.6,2.0,0.08,2.0,0.41,4.0,1.434,2.0,0.934,2.0,1.215,2.0,2023.4,2.0,2339.4,2.0,8.0595,2.0,25.0,0.284,2.0,,9.0,,9.0,28.604,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,0.004,,,,,9.0,,,9.0,,,9.0,,,9.0,,28.5848,35.7066,2.0,,2.0,,9.0,6.777,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
497,22.0,20.0,498,33RO20150410,     P16N.1,1.0,20.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,100.0,28.7467,35.8144,2.0,35.8213,2.0,191.6,2.0,190.3,2.0,1.1,2.0,1.5,2.0,0.05,2.0,0.34,4.0,1.414,2.0,0.931,2.0,1.265,2.0,2017.6,2.0,2360.6,6.0,8.0908,2.0,24.99,0.273,2.0,1.6824,2.0,-0.76,2.0,28.7398,,9.0,,9.0,,6.579,2.0,0.016,,9.0,,9.0,,9.0,0.003,0.0044,0.2,,,9.0,,,9.0,,,9.0,,,9.0,,28.7226,35.9902,2.0,,2.0,,9.0,6.52,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
498,22.0,19.0,499,33RO20150410,     P16N.1,1.0,19.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,150.5,25.3653,36.2592,2.0,36.252,2.0,160.6,2.0,161.0,2.0,1.4,2.0,5.1,2.0,0.18,2.0,0.57,4.0,1.642,2.0,1.076,2.0,1.51,2.0,2095.3,2.0,2387.3,2.0,8.0006,6.0,25.01,0.266,2.0,,9.0,,9.0,25.3677,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,0.003,,,,,9.0,,,9.0,,,9.0,,,9.0,,25.3321,36.4229,2.0,,2.0,,9.0,7.731,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
499,22.0,18.0,500,33RO20150410,     P16N.1,1.0,18.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,225.2,14.7193,35.0515,2.0,35.0387,2.0,58.5,2.0,60.9,2.0,11.4,2.0,21.4,2.0,0.01,2.0,1.72,4.0,1.77,2.0,1.058,2.0,0.75,2.0,2209.2,2.0,2309.2,2.0,7.6002,2.0,24.99,0.178,2.0,,9.0,,9.0,14.7185,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,0.003,,,,,9.0,,,9.0,,,9.0,,,9.0,,14.6856,35.2039,2.0,,2.0,,9.0,62.284,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
500,22.0,17.0,501,33RO20150410,     P16N.1,1.0,17.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,301.1,11.0788,34.8138,2.0,34.813,2.0,18.5,2.0,20.9,2.0,26.6,2.0,32.4,2.0,0.0,2.0,2.22,4.0,0.585,2.0,0.328,2.0,0.431,3.0,2254.4,2.0,2302.4,2.0,7.4525,3.0,25.0,0.081,2.0,1.7877,2.0,5.03,2.0,11.0792,,9.0,,9.0,,7.487,2.0,0.019,,9.0,,9.0,,9.0,0.002,0.0046,0.2,,,9.0,,,9.0,,,9.0,,,9.0,,11.0414,34.9772,2.0,,2.0,,9.0,73.801,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
501,22.0,16.0,502,33RO20150410,     P16N.1,1.0,16.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,400.9,9.3999,34.7045,2.0,34.7021,2.0,36.9,2.0,37.8,2.0,31.1,2.0,34.7,2.0,0.01,2.0,2.31,4.0,0.321,2.0,0.174,2.0,0.062,2.0,2252.4,6.0,2302.5,2.0,7.4519,3.0,25.01,0.046,2.0,1.7935,2.0,5.55,2.0,9.4015,,9.0,,9.0,,7.58,2.0,0.019,,9.0,,9.0,,9.0,0.002,0.0047,0.2,,,9.0,,,9.0,,,9.0,,,9.0,,9.3548,34.8658,2.0,,2.0,,9.0,59.353,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
502,22.0,15.0,503,33RO20150410,     P16N.1,1.0,15.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,501.4,7.9545,34.615,2.0,34.6133,2.0,64.1,2.0,65.5,2.0,35.1,2.0,35.7,2.0,0.0,2.0,2.32,4.0,0.231,2.0,0.121,2.0,0.0,2.0,2248.2,2.0,2304.5,2.0,7.4778,2.0,24.99,0.017,2.0,,9.0,,9.0,7.9556,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,0.002,,,,,9.0,,,9.0,,,9.0,,,9.0,,7.9032,34.7765,6.0,,2.0,,9.0,45.644,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
503,22.0,14.0,504,33RO20150410,     P16N.1,1.0,14.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,650.4,6.3537,34.5487,2.0,34.5485,2.0,73.4,2.0,74.0,2.0,48.5,2.0,38.3,2.0,0.0,2.0,2.53,4.0,0.067,6.0,0.036,6.0,0.0,2.0,2263.8,2.0,2316.8,2.0,7.4653,2.0,25.0,0.011,2.0,1.8368,2.0,10.02,2.0,6.3545,,9.0,,9.0,,7.801,2.0,0.02,,9.0,,9.0,,9.0,0.001,0.0048,0.2,,,9.0,,,9.0,,,9.0,,,9.0,,6.2944,34.7114,2.0,,2.0,,9.0,39.1345,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
504,22.0,13.0,505,33RO20150410,     P16N.1,1.0,13.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,799.8,5.4623,34.5427,2.0,34.5422,2.0,65.8,2.0,65.8,2.0,64.5,2.0,40.5,2.0,0.0,2.0,2.72,4.0,0.0,2.0,0.002,2.0,0.0,2.0,2286.9,2.0,2330.0,2.0,7.4383,6.0,25.01,0.01,2.0,,9.0,,9.0,5.462,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,0.002,,,,,9.0,,,9.0,,,9.0,,,9.0,,5.3939,34.7051,2.0,,2.0,,9.0,37.83,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
505,22.0,12.0,506,33RO20150410,     P16N.1,1.0,12.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,951.0,4.6688,34.5422,2.0,34.542,2.0,86.7,2.0,87.1,2.0,76.5,2.0,39.2,2.0,0.01,2.0,2.68,4.0,0.004,2.0,0.001,2.0,0.0,2.0,2290.2,2.0,2344.3,2.0,7.4728,2.0,25.0,0.009,2.0,1.8642,2.0,16.66,2.0,4.6674,,9.0,,9.0,,7.903,2.0,0.02,,9.0,,9.0,,9.0,0.001,0.0048,0.2,,,9.0,,,9.0,,,9.0,,,9.0,,4.5922,34.7049,2.0,,2.0,,9.0,32.643,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
506,22.0,11.0,507,33RO20150410,     P16N.1,1.0,11.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,1100.3,4.0175,34.5557,2.0,34.554,2.0,97.9,2.0,98.3,2.0,88.3,2.0,38.5,2.0,0.0,2.0,2.67,4.0,-0.003,2.0,0.0,2.0,0.0,2.0,2297.4,2.0,2358.8,2.0,7.4904,6.0,25.01,-0.003,2.0,1.8807,2.0,19.85,2.0,4.0169,,9.0,,9.0,,7.982,2.0,0.02,,9.0,,9.0,,9.0,0.002,0.0049,0.2,,,9.0,,,9.0,,,9.0,,,9.0,,3.9332,34.7169,2.0,,2.0,,9.0,30.361,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
507,22.0,10.0,508,33RO20150410,     P16N.1,1.0,10.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,1299.5,3.5489,34.5731,2.0,34.572,2.0,101.7,2.0,101.8,2.0,99.7,2.0,38.4,2.0,0.0,2.0,2.69,4.0,0.0,2.0,0.001,2.0,0.108,3.0,2307.6,2.0,2370.8,2.0,7.4941,2.0,25.01,-0.001,2.0,,9.0,,9.0,3.5544,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,0.001,,,,,9.0,,,9.0,,,9.0,,,9.0,,3.452,34.7351,2.0,,2.0,,9.0,29.262,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
508,22.0,9.0,509,33RO20150410,     P16N.1,1.0,9.0,2.0,20150417.0,1058.0,-5.9991,-151.0013,5166,1601.3,2.8305,34.6048,2.0,34.6046,2.0,111.8,2.0,112.6,2.0,115.8,2.0,37.9,2.0,0.0,2.0,2.7,4.0,0.037,3.0,0.021,3.0,0.024,2.0,2316.7,2.0,2388.7,2.0,7.5118,2.0,25.01,0.008,2.0,,9.0,,9.0,2.8306,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,0.002,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.7161,34.7678,2.0,,2.0,,9.0,26.201,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
