EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DELC13,DELC13_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,UMOL/KG,,/MILLE,,UMOL/KG,,NMOL/KG,,,
33RO20230306  ,A16N       ,57      ,  1,570105     ,205        ,20230326,0906,  19.0001, -29.0017,     4563,   2801.4,   2.8881,  34.9402,2,  34.9469,2,    219.4,2,    240.9,2,    34.40,2,    21.10,2,     0.00,2,     1.48,2,    0.007,2,    0.001,2,   0.0324,2,   2188.6,2,   2332.5,2,    766.0,2,       20,   7.7217,2,       25,  -999.00,9,      1.2,2,  -999.00,9,     13.5,2,20230326,0941
33RO20230306  ,A16N       ,57      ,  1,570104     ,204        ,20230326,0906,  19.0001, -29.0017,     4563,   3302.2,   2.5946,  34.9206,2,  34.9270,2,    215.9,2,    240.2,2,    40.90,2,    21.50,2,     0.00,2,     1.51,2,    0.024,2,    0.011,2,   0.0932,2,   2202.0,2,   2344.9,2,   -999.0,9,       20,   7.7218,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     13.5,2,20230326,0931
33RO20230306  ,A16N       ,57      ,  1,570103     ,203        ,20230326,0906,  19.0001, -29.0017,     4563,   3752.8,   2.3988,  34.8987,2,  34.9009,2,    218.0,2,    242.5,2,    45.10,2,    21.80,2,     0.00,2,     1.54,2,    0.013,2,    0.007,2,   0.0439,2,   2202.1,2,   2345.8,2,    766.2,2,       20,   7.7227,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.6,2,20230326,0923
33RO20230306  ,A16N       ,57      ,  1,570102     ,202        ,20230326,0906,  19.0001, -29.0017,     4563,   4288.3,   2.3490,  34.8872,2,  34.8913,2,    216.2,2,    243.2,2,    47.80,2,    22.10,2,     0.00,2,     1.55,2,    0.010,2,    0.004,2,   0.0000,2,   2205.2,2,   2349.7,2,    768.4,2,       20,   7.7236,2,       25,  -999.00,9,      1.1,2,  -999.00,9,     14.3,2,20230326,0913
33RO20230306  ,A16N       ,57      ,  1,570101     ,201        ,20230326,0906,  19.0001, -29.0017,     4563,   4628.0,   2.3727,  34.8851,2,  34.8868,2,    215.3,2,    242.5,2,    48.10,2,    22.10,2,     0.00,2,     1.55,2,    0.012,2,    0.006,2,   0.0000,2,   2206.0,6,   2352.0,2,    766.3,2,       20,   7.7237,2,       25,  -999.00,9,      0.9,6,  -999.00,9,     14.6,2,20230326,0906
33RO20230306  ,A16N       ,58      ,  2,580224     ,224        ,20230326,1638,  19.4995, -29.0010,     4953,      3.2,  23.2402,  36.7934,2,  36.7925,2,    199.1,2,    214.2,2,     0.60,2,     0.00,2,     0.01,2,     0.07,2,    1.420,2,    0.901,2,   1.5613,2,   2094.6,2,   2405.9,6,    350.5,2,       20,   8.0243,6,       25,    72.59,2,      1.1,2,     3.91,2,      5.3,2,20230326,1828
33RO20230306  ,A16N       ,58      ,  2,580223     ,223        ,20230326,1638,  19.4995, -29.0010,     4953,     25.6,  23.0516,  36.7873,2,  36.7919,2,    200.1,2,    214.4,2,     0.60,2,     0.00,2,     0.01,2,     0.06,2,    1.732,2,    1.094,2,   1.9965,2,   2099.3,6,   2406.0,2,    349.9,2,       20,   8.0227,2,       25,    69.34,2,      1.1,2,     4.19,2,      6.5,2,20230326,1826
33RO20230306  ,A16N       ,58      ,  2,580222     ,222        ,20230326,1638,  19.4995, -29.0010,     4953,     45.2,  22.8553,  37.0439,2,  37.0510,2,    203.0,2,    217.3,2,     0.40,2,     0.00,2,     0.00,2,     0.07,2,    1.757,2,    1.108,2,   1.9541,2,   2110.3,2,   2424.5,2,    358.4,2,       20,   8.0157,2,       25,    68.73,2,      1.0,2,     3.42,2,      6.5,2,20230326,1824
33RO20230306  ,A16N       ,58      ,  2,580221     ,221        ,20230326,1638,  19.4995, -29.0010,     4953,     71.0,  22.4780,  37.1465,2,  37.1529,2,    201.8,2,    214.0,2,     0.60,2,     0.00,2,     0.00,2,     0.07,2,    1.767,2,    1.118,2,   1.9575,2,   2119.1,2,   2431.4,2,    363.1,2,       20,   8.0124,2,       25,    68.64,2,      0.9,2,     3.49,2,      6.6,2,20230326,1822
33RO20230306  ,A16N       ,58      ,  2,580220     ,220        ,20230326,1638,  19.4995, -29.0010,     4953,    103.6,  22.1005,  37.1646,2,  37.1368,2,    197.2,2,    220.0,2,     0.50,2,     0.00,2,     0.01,2,     0.08,2,    1.803,2,    1.128,2,   2.0257,2,   2124.7,2,   2427.5,2,    374.5,2,       20,   8.0020,2,       25,    67.30,2,      0.8,2,     4.39,2,      6.8,2,20230326,1820
33RO20230306  ,A16N       ,58      ,  2,580219     ,219        ,20230326,1638,  19.4995, -29.0010,     4953,    144.7,  18.9202,  36.6411,2,  36.6677,2,    149.7,2,    159.5,2,     2.10,2,     8.30,2,     0.04,2,     0.58,2,    2.091,2,    1.274,2,   1.8817,2,   2177.7,2,   2392.9,2,    555.4,2,       20,   7.8546,2,       25,    55.73,2,      0.2,2,    11.14,2,     12.5,2,20230326,1818
33RO20230306  ,A16N       ,58      ,  2,580218     ,218        ,20230326,1638,  19.4995, -29.0010,     4953,    195.2,  16.7237,  36.2077,2,  36.1933,2,    113.4,2,    119.5,2,     4.30,2,    15.30,2,     0.01,2,     0.99,2,    2.203,2,    1.308,2,   1.6442,2,   2201.5,2,   2362.7,2,    724.0,2,       20,   7.7505,2,       25,    53.46,2,      0.1,2,    16.89,2,     19.4,2,20230326,1816
33RO20230306  ,A16N       ,58      ,  2,580217     ,217        ,20230326,1638,  19.4995, -29.0010,     4953,    271.4,  14.3156,  35.8060,2,  35.8110,2,     91.8,2,     96.8,2,     6.90,2,    20.90,2,     0.01,2,     1.30,2,    2.214,2,    1.278,2,   1.2068,2,   2216.4,2,   2341.9,2,    889.8,2,       20,   7.6690,2,       25,    49.52,2,     -0.0,6,    22.60,2,     24.5,2,20230326,1814
33RO20230306  ,A16N       ,58      ,  2,580216     ,216        ,20230326,1638,  19.4995, -29.0010,     4953,    352.0,  13.2432,  35.6821,2,  35.7140,2,     82.6,2,     93.7,2,     8.20,2,    23.00,2,     0.01,2,     1.42,2,    2.114,2,    1.212,2,   1.0962,2,   2222.6,2,   2335.0,2,    950.4,2,       20,   7.6425,2,       25,    48.71,2,      0.0,2,    25.97,2,     25.6,2,20230326,1812
33RO20230306  ,A16N       ,58      ,  2,580215     ,215        ,20230326,1638,  19.4995, -29.0010,     4953,    440.4,  12.0453,  35.5350,2,  35.5378,6,     81.0,2,     86.8,2,    10.30,2,    25.80,2,     0.01,2,     1.59,2,    1.819,2,    1.026,2,   0.7838,2,   2227.9,2,   2326.9,2,   1030.2,2,       20,   7.6094,2,       25,    47.60,2,      0.2,2,    29.23,2,     26.6,2,20230326,1809
33RO20230306  ,A16N       ,58      ,  2,580214     ,214        ,20230326,1638,  19.4995, -29.0010,     4953,    522.5,  10.5359,  35.3326,2,  35.3400,2,     70.6,2,     76.6,2,    13.70,2,    29.80,2,     0.00,2,     1.86,2,    1.298,2,    0.724,2,   0.4715,2,   2235.4,6,   2320.5,2,   1163.9,2,       20,   7.5623,2,       25,    45.48,2,      0.2,2,    32.33,2,     28.1,2,20230326,1807
33RO20230306  ,A16N       ,58      ,  2,580213     ,213        ,20230326,1638,  19.4995, -29.0010,     4953,    682.1,   8.4738,  35.0820,2,  35.0898,2,     83.7,2,     90.3,2,    18.40,2,    32.00,2,     0.00,2,     2.07,2,    0.610,2,    0.332,2,   0.1803,2,   2234.2,2,   2312.2,2,   1193.0,2,       20,   7.5508,2,       25,    41.83,2,      0.4,2,    33.74,2,     26.4,2,20230326,1804
33RO20230306  ,A16N       ,58      ,  2,580212     ,212        ,20230326,1638,  19.4995, -29.0010,     4953,    812.0,   7.4133,  34.9865,2,  34.9880,2,     94.3,2,    103.2,2,    21.30,2,    32.30,2,     0.00,2,     2.14,2,    0.307,2,    0.170,2,   0.0948,2,   2233.5,2,   2311.3,2,   1186.7,6,       20,   7.5539,2,       25,    43.22,2,      0.5,2,    35.41,2,     25.3,2,20230326,1800
33RO20230306  ,A16N       ,58      ,  2,580211     ,211        ,20230326,1638,  19.4995, -29.0010,     4953,    959.9,   6.5784,  34.9630,2,  34.9697,2,    115.4,2,    125.4,2,    22.60,2,    30.80,2,     0.00,2,     2.07,2,    0.158,2,    0.086,2,   0.0465,2,   2225.3,2,   2312.7,2,   1102.2,2,       20,   7.5700,2,       25,    42.19,2,      0.6,2,    33.39,2,     23.1,2,20230326,1757
33RO20230306  ,A16N       ,58      ,  2,580210     ,210        ,20230326,1638,  19.4995, -29.0010,     4953,   1170.2,   5.9453,  35.0388,2,  35.0459,2,    146.1,2,    159.6,2,    21.70,2,    27.00,2,     0.00,2,     1.84,2,    0.126,2,    0.068,2,   0.0522,2,   2213.2,2,   2317.3,2,    965.5,2,       20,   7.6334,2,       25,    42.93,2,      0.7,2,    27.71,2,     19.7,2,20230326,1752
33RO20230306  ,A16N       ,58      ,  2,580209     ,209        ,20230326,1638,  19.4995, -29.0010,     4953,   1402.3,   5.1278,  35.0580,2,  35.0618,2,    175.9,2,    191.0,2,    21.10,2,    24.00,2,     0.00,2,     1.66,2,    0.074,6,    0.040,6,   0.0573,6,   2197.6,2,   2320.9,2,    864.7,2,       20,   7.6741,2,       25,    42.67,2,      0.8,2,    25.59,2,     17.6,6,20230326,1747
33RO20230306  ,A16N       ,58      ,  2,580208     ,208        ,20230326,1638,  19.4995, -29.0010,     4953,   1774.0,   4.0074,  35.0062,2,  35.0116,2,    206.3,2,    227.7,2,    22.80,2,    21.60,2,     0.00,2,     1.51,2,    0.028,2,    0.015,2,   0.0600,2,   2183.2,2,   2320.3,2,    794.0,2,       20,   7.7062,2,       25,    41.68,2,      1.0,2,    23.91,2,     14.9,2,20230326,1740
33RO20230306  ,A16N       ,58      ,  2,580207     ,207        ,20230326,1638,  19.4995, -29.0010,     4953,   2205.4,   3.4554,  34.9784,2,  34.9806,2,    214.2,2,    234.7,2,    26.80,2,    21.10,2,     0.00,2,     1.47,2,    0.012,2,    0.007,2,   0.0406,2,   2182.5,2,   2322.4,2,    773.3,2,       20,   7.7163,2,       25,    42.36,2,      0.9,2,    22.05,2,     14.2,2,20230326,1731
33RO20230306  ,A16N       ,58      ,  2,580206     ,206        ,20230326,1638,  19.4995, -29.0010,     4953,   2602.0,   3.1262,  34.9627,2,  34.9660,2,    217.4,2,    237.6,2,    31.10,2,    21.00,2,     0.00,2,     1.47,2,    0.007,2,    0.005,2,   0.0000,2,   2186.2,2,   2329.4,6,    765.2,2,       20,   7.7201,6,       25,    40.46,2,      1.0,2,    20.94,2,     13.7,2,20230326,1724
33RO20230306  ,A16N       ,58      ,  2,580205     ,205        ,20230326,1638,  19.4995, -29.0010,     4953,   3050.2,   2.7764,  34.9379,2,  34.9410,2,    218.4,2,    238.2,2,    36.80,2,    21.20,2,     0.00,2,     1.49,2,    0.014,2,    0.009,2,   0.0321,2,   2194.7,2,   2338.2,2,    761.4,2,       20,   7.7241,2,       25,    41.54,2,      1.0,2,    20.43,2,     13.6,2,20230326,1715
33RO20230306  ,A16N       ,58      ,  2,580204     ,204        ,20230326,1638,  19.4995, -29.0010,     4953,   3450.3,   2.5251,  34.9132,2,  34.9131,2,    215.9,2,    240.2,2,    42.60,2,    21.80,2,     0.00,2,     1.53,2,    0.017,2,    0.010,2,   0.0000,2,   2202.7,2,   2346.1,2,   -999.0,9,       20,   7.7244,2,       25,    40.82,2,      0.9,2,    22.54,2,     14.0,2,20230326,1707
33RO20230306  ,A16N       ,58      ,  2,580203     ,203        ,20230326,1638,  19.4995, -29.0010,     4953,   3919.8,   2.3753,  34.8946,2,  34.9066,2,    217.8,2,    243.5,2,    46.10,2,    22.00,2,     0.00,2,     1.54,2,    0.008,2,    0.006,2,   0.0000,2,   2202.3,2,   2345.7,2,    765.4,2,       20,   7.7238,2,       25,    40.36,2,      1.0,2,    24.50,2,     14.5,2,20230326,1658
33RO20230306  ,A16N       ,58      ,  2,580202     ,202        ,20230326,1638,  19.4995, -29.0010,     4953,   4414.0,   2.3630,  34.8874,2,  34.8893,2,    216.2,2,    242.8,2,    47.70,2,    22.20,2,     0.00,2,     1.55,2,    0.009,2,    0.006,2,   0.0497,3,   2205.6,2,   2349.6,2,    766.0,2,       20,   7.7228,2,       25,    40.54,2,      1.0,2,    20.87,2,     15.2,2,20230326,1649
33RO20230306  ,A16N       ,58      ,  2,580201     ,201        ,20230326,1638,  19.4995, -29.0010,     4953,   5024.8,   2.4210,  34.8850,2,  34.8867,2,    214.8,2,    242.0,2,    48.30,2,    22.20,2,     0.01,2,     1.55,2,     -999,9,     -999,9,   0.0000,9,   2207.5,6,   2352.1,2,    765.0,2,       20,   7.7271,2,       25,    40.96,2,      0.9,6,    21.75,2,     -999,9,20230326,1638
33RO20230306  ,A16N       ,59      ,  1,590124     ,224        ,20230326,2255,  20.0014, -29.0032,     4791,      3.1,  23.1280,  36.8423,2,  36.8439,6,    198.6,2,    214.1,2,     0.50,2,     0.00,2,     0.00,2,     0.07,2,    1.743,2,    1.112,2,   1.9655,2,   2097.6,6,   2411.1,2,    351.3,2,       20,   8.0193,2,       25,    66.60,2,      1.1,2,     4.27,2,      6.5,2,20230327,0042
33RO20230306  ,A16N       ,59      ,  1,590123     ,223        ,20230326,2255,  20.0014, -29.0032,     4791,     18.4,  23.0899,  36.8434,2,  36.8466,2,    199.0,2,    214.2,2,     0.50,2,     0.00,2,     0.00,2,     0.06,2,    1.741,2,    1.108,2,   1.9682,2,   2099.8,2,   2411.5,2,    351.4,2,       20,   8.0202,2,       25,  -999.00,9,      1.2,2,  -999.00,9,      6.5,2,20230327,0040
33RO20230306  ,A16N       ,59      ,  1,590122     ,222        ,20230326,2255,  20.0014, -29.0032,     4791,     50.6,  22.6336,  37.1515,2,  37.1582,2,    202.5,2,    217.6,2,     0.40,2,     0.00,2,     0.00,2,     0.07,2,    1.765,2,    1.123,2,   1.9298,2,   2116.2,2,   2429.5,2,    358.7,2,       20,   8.0148,2,       25,  -999.00,9,      1.1,2,  -999.00,9,      6.6,2,20230327,0038
33RO20230306  ,A16N       ,59      ,  1,590121     ,221        ,20230326,2255,  20.0014, -29.0032,     4791,     75.7,  22.1659,  37.1501,2,  37.1691,2,    197.9,2,    211.1,2,     0.60,2,     0.00,2,     0.00,2,     0.10,2,    1.806,2,    1.150,2,   1.9911,2,   2123.8,2,   2429.5,2,    373.3,2,       20,   7.9995,2,       25,  -999.00,9,      0.9,2,  -999.00,9,      6.9,2,20230327,0036
33RO20230306  ,A16N       ,59      ,  1,590120     ,220        ,20230326,2255,  20.0014, -29.0032,     4791,    116.1,  20.2398,  36.9659,2,  36.9637,2,    175.5,2,    189.0,2,     0.90,2,     2.80,2,     0.04,2,     0.23,2,    1.999,2,    1.251,2,   1.9568,2,   2151.8,2,   2411.9,6,    449.6,2,       20,   7.9348,6,       25,  -999.00,9,      0.5,2,  -999.00,9,      8.5,2,20230327,0035
33RO20230306  ,A16N       ,59      ,  1,590119     ,219        ,20230326,2255,  20.0014, -29.0032,     4791,    136.0,  19.4673,  36.8175,2,  36.8199,2,    173.0,2,    190.0,2,     1.20,2,     3.30,2,     0.02,2,     0.24,2,    2.055,2,    1.282,2,   1.9533,2,   2148.3,2,   2406.2,2,    458.3,2,       20,   7.9253,2,       25,  -999.00,9,      0.4,2,  -999.00,9,      8.9,2,20230327,0033
33RO20230306  ,A16N       ,59      ,  1,590118     ,218        ,20230326,2255,  20.0014, -29.0032,     4791,    200.8,  16.4245,  36.1637,2,  36.1614,2,    118.0,2,    121.2,2,     4.30,2,    15.30,2,     0.01,2,     0.97,2,    2.222,2,    1.332,2,   1.5708,2,   2196.1,2,   2361.8,2,    717.2,2,       20,   7.7510,2,       25,  -999.00,9,      0.1,2,  -999.00,9,     19.6,2,20230327,0031
33RO20230306  ,A16N       ,59      ,  1,590117     ,217        ,20230326,2255,  20.0014, -29.0032,     4791,    255.6,  15.5067,  36.0534,2,  36.0613,2,    130.4,2,    139.6,2,     4.40,2,    14.10,2,     0.00,2,     0.89,2,    2.329,2,    1.382,2,   1.6176,2,   2183.7,2,   2355.6,2,    682.8,2,       20,   7.7703,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     17.4,2,20230327,0029
33RO20230306  ,A16N       ,59      ,  1,590116     ,216        ,20230326,2255,  20.0014, -29.0032,     4791,    313.0,  14.1954,  35.8201,2,  35.8184,2,     91.7,2,    107.1,2,     6.50,2,    19.80,2,     0.00,2,     1.22,2,    2.242,2,    1.308,2,   1.3019,2,   2208.1,6,   2343.9,2,    847.4,2,       20,   7.6857,2,       25,  -999.00,9,     -0.0,2,  -999.00,9,     23.1,2,20230327,0027
33RO20230306  ,A16N       ,59      ,  1,590115     ,215        ,20230326,2255,  20.0014, -29.0032,     4791,    431.5,  12.4293,  35.6275,2,  35.6302,2,    109.7,2,    116.2,2,     8.30,2,    21.80,2,     0.00,2,     1.33,2,    2.092,2,    1.192,2,   0.9467,2,   2202.3,2,   2331.2,2,    881.2,2,       20,   7.6698,2,       25,  -999.00,9,      0.3,6,  -999.00,9,     21.8,2,20230327,0024
33RO20230306  ,A16N       ,59      ,  1,590114     ,214        ,20230326,2255,  20.0014, -29.0032,     4791,    540.5,  10.8717,  35.4400,2,  35.4379,2,     98.0,2,    110.8,2,    11.50,2,    25.20,2,     0.00,2,     1.57,2,    0.908,2,    0.499,2,   0.2972,2,   2214.4,2,   2325.4,2,    966.7,2,       20,   7.6326,2,       25,  -999.00,9,      0.3,2,  -999.00,9,     24.0,2,20230327,0021
33RO20230306  ,A16N       ,59      ,  1,590113     ,213        ,20230326,2255,  20.0014, -29.0032,     4791,    630.8,   9.2664,  35.2195,2,  35.2206,2,     95.1,2,    102.3,2,    15.70,2,    29.00,2,     0.00,2,     1.84,2,    0.908,6,    0.499,6,   0.2972,6,   2221.3,2,   2314.5,2,   1073.2,2,       20,   7.5915,2,       25,  -999.00,9,      0.3,2,  -999.00,9,     24.0,6,20230327,0018
33RO20230306  ,A16N       ,59      ,  1,590112     ,212        ,20230326,2255,  20.0014, -29.0032,     4791,    702.6,   8.1524,  35.0718,2,  35.0424,2,     94.1,2,    102.6,2,    18.90,2,    31.10,2,     0.00,2,     2.01,2,    0.526,2,    0.290,2,   0.1716,2,   2226.5,2,   2310.8,2,   1135.8,2,       20,   7.5689,2,       25,  -999.00,9,      0.5,2,  -999.00,9,     24.6,2,20230327,0016
33RO20230306  ,A16N       ,59      ,  1,590111     ,211        ,20230326,2255,  20.0014, -29.0032,     4791,    827.1,   7.2521,  34.9984,2,  35.0082,2,    108.6,2,    120.1,2,    20.90,2,    30.70,2,     0.00,2,     2.01,2,    0.326,2,    0.181,2,   0.1302,2,   2222.1,2,   2311.6,2,   1091.5,2,       20,   7.5864,2,       25,  -999.00,9,      0.5,2,  -999.00,9,     23.1,2,20230327,0013
33RO20230306  ,A16N       ,59      ,  1,590110     ,210        ,20230326,2255,  20.0014, -29.0032,     4791,   1051.3,   6.1839,  34.9941,2,  34.9951,2,    137.4,2,    149.1,2,    21.90,2,    28.30,2,     0.00,2,     1.89,2,    0.160,2,    0.088,2,   0.0792,2,   2212.9,2,   2315.7,2,    998.8,2,       20,   7.6168,2,       25,  -999.00,9,      0.7,2,  -999.00,9,     20.1,2,20230327,0008
33RO20230306  ,A16N       ,59      ,  1,590109     ,209        ,20230326,2255,  20.0014, -29.0032,     4791,   1351.7,   5.3203,  35.0599,2,  35.0708,2,    175.5,2,    190.1,2,    20.40,2,    24.00,2,     0.00,2,     1.62,2,    0.127,2,    0.070,2,   0.0604,3,   2194.0,2,   2319.0,2,    864.0,6,       20,   7.6723,2,       25,  -999.00,9,      0.8,2,  -999.00,9,     16.5,2,20230327,0002
33RO20230306  ,A16N       ,59      ,  1,590108     ,208        ,20230326,2255,  20.0014, -29.0032,     4791,   1802.7,   4.0127,  35.0063,2,  35.0089,2,    204.9,2,    224.2,2,    23.00,2,    21.80,2,     0.00,2,     1.50,2,    0.025,2,    0.014,2,   0.0000,2,   2183.7,2,   2317.1,2,    796.1,2,       20,   7.7039,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.2,2,20230326,2353
33RO20230306  ,A16N       ,59      ,  1,590107     ,207        ,20230326,2255,  20.0014, -29.0032,     4791,   2249.7,   3.3622,  34.9742,2,  34.9569,2,    216.0,2,    236.6,2,    27.50,2,    21.00,2,     0.00,2,     1.46,2,    0.011,2,    0.008,2,   0.0339,3,   2179.3,2,   2323.1,2,    768.3,2,       20,   7.7183,2,       25,  -999.00,9,      1.1,2,  -999.00,9,     13.4,2,20230326,2345
33RO20230306  ,A16N       ,59      ,  1,590106     ,206        ,20230326,2255,  20.0014, -29.0032,     4791,   2675.0,   2.9700,  34.9524,2,  34.9559,2,    217.1,2,    234.2,2,    33.50,2,    21.10,2,     0.00,2,     1.47,2,    0.008,2,    0.005,2,   0.0301,2,   2189.6,2,   2334.0,2,    765.3,2,       20,   7.7197,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     13.2,2,20230326,2337
33RO20230306  ,A16N       ,59      ,  1,590105     ,205        ,20230326,2255,  20.0014, -29.0032,     4791,   3139.2,   2.6214,  34.9240,2,  34.9292,2,    218.0,2,    241.1,2,    39.70,2,    21.50,2,     0.00,2,     1.50,2,    0.012,2,    0.008,2,   0.0000,3,   2193.9,2,   2340.6,2,    764.4,2,       20,   7.7222,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     13.2,2,20230326,2327
33RO20230306  ,A16N       ,59      ,  1,590104     ,204        ,20230326,2255,  20.0014, -29.0032,     4791,   3649.4,   2.4402,  34.9034,2,  34.9057,6,    218.0,2,    242.5,2,    44.10,6,    21.80,6,     0.00,6,     1.52,6,    0.007,2,    0.004,2,   0.0000,2,   2196.2,2,   2345.4,2,    764.7,2,       20,   7.7241,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.3,2,20230326,2318
33RO20230306  ,A16N       ,59      ,  1,590103     ,203        ,20230326,2255,  20.0014, -29.0032,     4791,   4151.3,   2.3516,  34.8890,2,  34.8932,2,    216.6,2,    242.4,2,    47.50,6,    22.20,6,     0.00,6,     1.54,6,    0.008,2,    0.006,2,   0.0000,2,   2202.4,2,   2347.3,2,   -999.0,9,       20,   7.7243,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.5,2,20230326,2309
33RO20230306  ,A16N       ,59      ,  1,590102     ,202        ,20230326,2255,  20.0014, -29.0032,     4791,   4447.3,   2.3741,  34.8875,2,  34.8880,2,    216.0,2,    243.6,2,    47.90,6,    22.20,6,     0.00,6,     1.54,6,    0.009,2,    0.005,2,   0.0423,3,   2202.4,6,   2348.6,6,    768.3,2,       20,   7.7236,6,       25,  -999.00,9,      1.0,2,  -999.00,9,     13.7,2,20230326,2303
33RO20230306  ,A16N       ,59      ,  1,590101     ,201        ,20230326,2255,  20.0014, -29.0032,     4791,   4863.5,   2.4120,  34.8858,2,  34.8903,2,    214.5,2,    242.1,2,    48.20,6,    22.20,6,     0.00,6,     1.54,6,    0.017,2,    0.009,2,   0.0000,2,   2204.2,2,   2351.0,2,    767.1,2,       20,   7.7232,2,       25,  -999.00,9,      1.0,6,  -999.00,9,     14.0,2,20230326,2255
33RO20230306  ,A16N       ,60      ,  1,600124     ,224        ,20230327,0535,  20.5002, -28.7206,     5142,      3.6,  22.7253,  36.9624,2,  36.9639,2,    200.1,2,    215.1,2,     0.50,2,     0.00,2,     0.00,2,     0.11,2,    1.779,6,    1.146,6,   1.9138,6,   2114.9,6,   2416.0,2,    366.8,2,       20,   8.0052,2,       25,    71.65,2,      1.0,2,     4.87,2,      6.6,6,20230327,0735
33RO20230306  ,A16N       ,60      ,  1,600123     ,223        ,20230327,0535,  20.5002, -28.7206,     5142,     30.2,  22.6114,  36.9435,2,  36.9482,6,    200.8,2,    216.5,2,     0.40,2,     0.00,2,     0.00,2,     0.10,2,    1.783,2,    1.154,2,   1.9357,2,   2113.2,2,   2416.3,2,    365.8,2,       20,   8.0067,2,       25,    72.37,2,      1.0,2,     3.93,2,      6.6,2,20230327,0732
33RO20230306  ,A16N       ,60      ,  1,600122     ,222        ,20230327,0535,  20.5002, -28.7206,     5142,     56.6,  22.4640,  36.9615,2,  36.9697,2,    201.3,2,    216.2,2,     0.40,2,     0.00,2,     0.00,2,     0.11,2,    1.799,2,    1.154,2,   1.8950,2,   2115.7,2,   2417.9,2,    367.8,2,       20,   8.0040,2,       25,    67.67,2,      1.1,2,     4.92,2,      6.7,2,20230327,0730
