STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,THETA,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
116,101,2835,33RO20100308,      A13.5,1,1,11701,2,20100414,2140,1.334,-3.001,5121,4798.1,2.2134,34.8653,2,34.8646,2,238.9,2,237.7,2,55.56,6,23.39,6,0.0,6,1.58,6,0.026,2,0.016,2,0.0,2,2212.7,6,2354.4,2,807.1,2,20.0,7.7157,2,25.0,,9,,9,,9,2.2131,2,,9,,9,,0.135,3,,9,,9,4798.1,1.7788,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,124,2836,33RO20100308,      A13.5,1,24,11714,2,20100415,300,1.6672,-3.0,5119,5.3,30.3188,34.6098,2,34.613,2,191.2,2,191.9,2,0.6,6,0.18,6,0.0,6,0.01,6,1.437,2,0.923,2,0.964,2,1928.3,6,2271.9,2,253.4,2,20.0,8.1292,2,25.0,,9,,9,,9,30.3193,2,,9,,9,,1.741,3,73.77,2,5.15,2,5.3,30.3175,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,123,2837,33RO20100308,      A13.5,1,23,11716,2,20100415,300,1.6672,-3.0,5119,69.9,17.3437,35.8282,2,35.8212,2,122.5,2,122.0,2,4.08,2,15.31,2,0.2,2,1.06,2,2.178,2,1.239,2,0.823,2,2169.7,2,2345.6,6,650.3,2,20.0,7.8001,2,25.0,,9,,9,,9,17.3476,2,,9,,9,,0.414,3,52.15,2,18.56,2,69.9,17.332,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,122,2838,33RO20100308,      A13.5,1,22,11022,2,20100415,300,1.6672,-3.0,5119,99.3,16.109,35.703,2,35.6971,2,118.0,2,117.1,2,5.78,2,17.46,2,0.03,2,1.19,2,2.178,2,1.237,2,0.707,2,2176.1,2,2340.5,2,705.1,2,20.0,7.7691,2,25.0,,9,,9,,9,16.1076,2,,9,,9,,0.362,3,50.4,2,19.69,2,99.3,16.0932,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,121,2839,33RO20100308,      A13.5,1,21,11010,2,20100415,300,1.6672,-3.0,5119,149.9,15.0957,35.5613,2,35.5554,2,87.4,2,87.7,2,7.48,2,21.99,2,0.01,2,1.44,2,2.015,2,1.118,2,0.605,2,2197.0,2,2330.0,2,849.1,2,20.0,7.6947,2,25.0,,9,,9,,9,15.0972,2,,9,,9,,0.235,3,48.38,2,24.76,2,149.9,15.0728,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,120,2840,33RO20100308,      A13.5,1,20,11715,2,20100415,300,1.6672,-3.0,5119,199.1,13.7918,35.387,2,35.3839,2,76.4,2,78.4,2,8.81,2,24.82,2,0.01,2,1.6,2,1.852,6,1.014,6,0.452,6,2206.2,6,2323.0,2,954.1,2,20.0,7.6468,2,25.0,,9,,9,,9,13.7829,2,,9,,9,,0.231,3,45.14,2,27.9,2,199.1,13.7632,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,119,2841,33RO20100308,      A13.5,1,19,11007,2,20100415,300,1.6672,-3.0,5119,249.5,11.7408,35.1386,3,35.125,2,86.7,2,87.4,2,10.95,2,27.49,2,0.0,2,1.75,2,1.676,2,0.891,2,0.353,2,2209.2,2,2307.9,2,1043.8,2,20.0,7.611,2,25.0,,9,,9,,9,11.734,2,,9,,9,,0.363,3,42.67,2,31.9,2,249.5,11.7086,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,118,2842,33RO20100308,      A13.5,1,18,11710,2,20100415,300,1.6672,-3.0,5119,299.8,10.318,34.9703,2,34.9677,2,85.2,2,84.9,2,13.01,2,30.23,2,0.0,2,1.91,2,1.424,2,0.749,2,0.267,2,2217.2,2,2305.4,2,1153.6,2,20.0,7.5708,2,25.0,,9,,9,,9,10.3603,2,,9,,9,,0.377,3,42.27,2,32.61,2,299.8,10.2823,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,117,2843,33RO20100308,      A13.5,1,17,11025,2,20100415,300,1.6672,-3.0,5119,399.3,9.16,34.8466,2,34.8456,2,80.2,2,80.7,2,15.52,2,33.09,2,0.0,2,2.08,2,1.055,2,0.547,2,0.192,2,2224.4,2,2298.3,2,1274.9,2,20.0,7.5316,2,25.0,,9,,9,,9,9.1754,2,,9,,9,,0.358,3,40.57,2,34.43,2,399.3,9.1157,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,116,2844,33RO20100308,      A13.5,1,16,11709,2,20100415,300,1.6672,-3.0,5119,498.4,7.0976,34.6435,2,34.6423,2,108.9,2,108.2,2,20.62,2,34.53,2,0.0,2,2.24,2,0.648,2,0.331,2,0.093,2,2220.2,2,2293.4,2,1270.0,2,20.0,7.531,2,25.0,,9,,9,,9,7.1013,2,,9,,9,,0.476,3,38.96,2,36.49,2,498.4,7.0498,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,115,2845,33RO20100308,      A13.5,1,15,11006,2,20100415,300,1.6672,-3.0,5119,599.5,5.9569,34.562,2,34.5605,2,119.8,2,118.9,6,25.02,2,35.6,2,0.0,2,2.37,2,0.3,2,0.153,2,0.0,2,2222.3,2,2292.3,2,1287.3,2,20.0,7.5272,2,25.0,,9,,9,,9,5.957,2,,9,,9,,0.369,3,37.91,2,38.12,2,599.5,5.9042,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,114,2846,33RO20100308,      A13.5,1,14,11708,2,20100415,300,1.6672,-3.0,5119,800.2,4.8652,34.5357,2,34.5352,2,147.0,2,147.2,2,29.88,2,34.27,2,0.0,2,2.32,2,0.224,2,0.112,2,0.0,2,2218.3,2,2301.5,2,1189.2,2,20.0,7.5587,2,25.0,,9,,9,,9,4.8647,2,,9,,9,,0.388,3,37.84,2,36.11,2,800.2,4.8005,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,113,2847,33RO20100308,      A13.5,1,13,11031,2,20100415,300,1.6672,-3.0,5119,1000.1,4.5636,34.6282,2,34.6288,2,153.1,2,153.4,2,30.57,2,33.03,2,0.0,2,2.24,2,0.048,2,0.026,2,0.0,2,2217.8,2,,9,1139.6,2,20.0,7.5753,2,25.0,,9,,9,,9,4.5634,2,,9,,9,,0.139,3,38.73,2,34.57,2,1000.1,4.4834,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,112,2848,33RO20100308,      A13.5,1,12,11027,2,20100415,300,1.6672,-3.0,5119,1198.8,4.5263,34.7764,2,34.7787,2,169.0,2,169.9,2,27.16,2,29.58,2,0.0,2,2.0,2,,9,,9,,9,2208.2,2,2311.6,2,1031.7,2,20.0,7.6143,2,25.0,,9,,9,,9,4.5256,2,,9,,9,,,9,39.24,2,31.55,2,1198.8,4.4285,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,111,2849,33RO20100308,      A13.5,1,11,11707,2,20100415,300,1.6672,-3.0,5119,1399.0,4.359,34.9461,2,34.9454,2,216.9,2,216.7,6,19.41,2,22.92,2,0.0,2,1.52,2,0.19,2,0.097,2,0.0,2,2181.4,2,2314.1,2,836.9,2,20.0,7.6969,2,25.0,,9,,9,,9,4.3591,2,,9,,9,,0.462,3,39.91,2,23.82,2,1399.0,4.2442,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,110,2850,33RO20100308,      A13.5,1,10,11003,2,20100415,300,1.6672,-3.0,5119,1699.9,3.9623,34.9673,2,34.967,2,232.9,2,233.8,2,19.46,6,21.16,6,0.0,6,1.4,6,0.093,2,0.051,2,0.0,2,2173.1,2,2315.7,6,789.6,2,20.0,7.7194,2,25.0,,9,,9,,9,3.9631,2,,9,,9,,0.321,3,38.83,2,22.49,2,1699.9,3.8241,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,109,2851,33RO20100308,      A13.5,1,9,11706,2,20100415,300,1.6672,-3.0,5119,1999.3,3.5664,34.9641,2,34.9639,2,243.8,2,244.2,2,21.77,6,20.4,6,0.0,6,1.35,6,0.072,2,0.039,2,0.0,2,2170.9,2,2320.5,2,763.8,2,20.0,7.7323,2,25.0,,9,,9,,9,3.5656,2,,9,,9,,0.287,3,39.52,2,21.84,2,1999.3,3.4054,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,108,2852,33RO20100308,      A13.5,1,8,11033,2,20100415,300,1.6672,-3.0,5119,2398.3,3.0589,34.9381,2,34.9381,2,241.5,2,241.8,2,30.48,6,21.22,6,0.0,6,1.42,6,,9,,9,,9,2180.0,2,2323.4,2,777.6,2,20.0,7.7289,2,25.0,,9,,9,,9,3.0599,2,,9,,9,,,9,39.22,2,23.22,2,2398.3,2.8678,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,107,2853,33RO20100308,      A13.5,1,7,11705,2,20100415,300,1.6672,-3.0,5119,2799.2,2.7309,34.917,2,34.9165,2,239.2,2,239.9,2,37.84,6,21.94,6,0.0,6,1.47,6,,9,,9,,9,2187.9,2,2334.1,2,788.5,2,20.0,7.7249,2,25.0,,9,,9,,9,2.731,2,,9,,9,,,9,39.45,2,23.69,2,2799.2,2.5065,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,106,2854,33RO20100308,      A13.5,1,6,11029,2,20100415,300,1.6672,-3.0,5119,3199.0,2.5507,34.9043,2,34.9042,2,239.7,2,240.8,2,41.67,6,22.16,6,0.0,6,1.49,6,,9,,9,,9,2192.0,2,2339.1,2,783.8,2,20.0,7.7253,2,25.0,,9,,9,,9,2.5503,2,,9,,9,,,9,39.62,2,23.43,2,3199.0,2.2892,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,105,2855,33RO20100308,      A13.5,1,5,11704,2,20100415,300,1.6672,-3.0,5119,3599.6,2.4348,34.8947,2,34.8938,2,241.3,2,242.4,2,44.1,6,22.18,6,0.0,6,1.49,6,,9,,9,,9,2195.4,2,2339.6,2,783.4,2,20.0,7.7246,2,25.0,,9,,9,,9,2.4347,2,,9,,9,,,9,39.61,2,23.65,2,3599.6,2.1332,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,104,2856,33RO20100308,      A13.5,1,4,11030,2,20100415,300,1.6672,-3.0,5119,3999.8,2.3559,34.8867,2,34.8862,2,239.4,2,239.2,2,47.97,6,22.57,6,0.0,6,1.52,6,,9,,9,,9,2201.4,2,2347.0,6,792.9,2,20.0,7.7214,2,25.0,,9,,9,,9,2.3553,2,,9,,9,,,9,39.81,2,24.39,2,3999.8,2.0117,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,103,2857,33RO20100308,      A13.5,1,3,11703,2,20100415,300,1.6672,-3.0,5119,4400.8,2.2541,34.8737,2,34.8725,2,240.8,2,241.9,2,51.08,6,22.83,6,0.0,6,1.54,6,,9,,9,,9,2203.5,2,2345.1,2,797.9,2,20.0,7.7197,2,25.0,,9,,9,,9,2.2538,2,,9,,9,,,9,39.57,2,24.31,2,4400.8,1.8663,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,102,2858,33RO20100308,      A13.5,1,2,11702,2,20100415,300,1.6672,-3.0,5119,4800.4,2.2017,34.8643,2,34.8629,2,240.9,2,241.9,2,54.45,6,23.2,6,0.0,6,1.57,6,,9,,9,,9,2206.1,2,2357.1,2,804.0,2,20.0,7.7169,2,25.0,,9,,9,,9,2.2015,2,,9,,9,,,9,39.81,2,24.34,2,4800.4,1.7673,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
117,101,2859,33RO20100308,      A13.5,1,1,11701,2,20100415,300,1.6672,-3.0,5119,5185.3,2.1932,34.8575,2,34.8584,2,239.5,2,238.2,2,57.18,6,23.52,6,0.0,6,1.59,6,,9,,9,,9,2212.2,6,2352.2,2,809.1,2,20.0,7.7151,2,25.0,,9,,9,,9,2.1929,2,,9,,9,,,9,39.88,2,24.93,2,5185.3,1.7108,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,124,2860,33RO20100308,      A13.5,1,24,11714,2,20100415,833,2.002,-3.001,5107,4.9,30.4036,34.7789,2,34.7796,2,191.3,2,191.7,2,0.96,6,0.06,6,0.01,6,0.0,6,1.436,2,0.917,2,0.959,2,1926.0,2,2276.5,6,249.9,2,20.0,8.1395,2,25.0,,1,,1,,9,30.3953,2,1.21,2,51.5,2,3.4,1.801,3,79.99,2,5.14,2,4.9,30.4024,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,123,2861,33RO20100308,      A13.5,1,23,11716,2,20100415,833,2.002,-3.001,5107,39.4,24.6327,35.7113,2,35.6842,2,211.4,2,209.8,2,1.21,2,0.27,2,0.01,2,0.09,2,1.906,2,1.142,2,0.888,2,2046.9,2,2342.7,2,349.1,2,20.0,8.0255,2,25.0,,1,,1,,9,24.7015,2,1.22,2,46.7,2,3.5,0.803,3,68.2,2,5.13,2,39.4,24.6242,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,122,2862,33RO20100308,      A13.5,1,22,11022,2,20100415,833,2.002,-3.001,5107,59.6,18.7181,35.9137,2,35.8913,2,124.8,2,121.2,2,4.18,2,13.54,2,0.32,2,0.98,2,2.143,2,1.23,2,0.744,2,2165.3,2,2353.4,6,631.6,2,20.0,7.8119,2,25.0,,1,,1,,9,18.7428,2,0.41,2,55.0,2,2.8,0.391,3,54.0,2,17.59,2,59.6,18.7075,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,121,2863,33RO20100308,      A13.5,1,21,11010,2,20100415,833,2.002,-3.001,5107,79.8,17.0856,35.8092,2,35.8029,2,135.6,2,136.1,2,3.36,2,14.12,2,0.12,2,1.01,2,2.206,2,1.25,2,0.769,2,2158.5,2,2346.4,2,617.8,2,20.0,7.8197,2,25.0,,1,,1,,9,17.0867,2,0.41,2,44.4,2,3.0,0.428,3,51.53,2,17.0,2,79.8,17.0723,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,120,2864,33RO20100308,      A13.5,1,20,11715,2,20100415,833,2.002,-3.001,5107,149.9,15.0919,35.5602,2,35.5536,2,85.5,2,84.6,2,7.64,2,22.23,2,0.01,2,1.46,2,2.008,2,1.109,2,0.542,2,2198.4,2,2330.4,2,862.2,2,20.0,7.6901,2,25.0,,1,,1,,9,15.0951,2,0.07,2,42.2,2,3.4,0.219,3,48.7,2,24.41,2,149.9,15.069,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,119,2865,33RO20100308,      A13.5,1,19,11007,2,20100415,833,2.002,-3.001,5107,220.3,12.8874,35.2755,3,35.2592,2,75.6,2,73.6,2,10.03,2,26.91,2,0.0,2,1.71,2,1.705,2,0.912,2,0.363,2,2212.9,2,2316.5,2,1044.6,2,20.0,7.6136,2,25.0,,1,,1,,9,12.882,2,0.13,2,25.4,2,2.9,0.252,3,45.96,2,29.43,2,220.3,12.8572,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,118,2866,33RO20100308,      A13.5,1,18,11710,2,20100415,833,2.002,-3.001,5107,349.4,9.668,34.9034,2,34.8958,2,77.2,2,78.9,2,14.47,2,32.27,2,0.0,2,2.02,2,,5,,5,,5,2224.3,2,2301.8,2,1241.6,2,20.0,7.5413,2,25.0,,1,,1,,9,9.6739,2,0.14,2,-15.4,2,2.6,,5,41.55,2,33.42,2,349.4,9.628,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,117,2867,33RO20100308,      A13.5,1,17,11025,2,20100415,833,2.002,-3.001,5107,499.9,7.1097,34.6514,2,34.6489,2,100.4,2,100.8,2,20.73,2,35.13,2,0.0,2,2.28,2,0.548,2,0.272,2,0.062,2,2226.5,2,2295.6,2,1303.2,2,20.0,7.5214,2,25.0,,1,,1,,9,7.114,2,0.3,2,-64.2,2,3.2,0.446,3,40.34,2,36.91,2,499.9,7.0617,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,116,2868,33RO20100308,      A13.5,1,16,11709,2,20100415,833,2.002,-3.001,5107,650.2,5.7084,34.5489,2,34.5485,2,122.9,2,122.1,2,25.74,2,35.63,2,0.0,2,2.38,2,0.257,2,0.127,2,0.0,2,2225.7,2,2297.3,2,1271.5,2,20.0,7.5299,2,25.0,,1,,1,,9,5.702,2,0.33,2,-94.0,2,2.4,0.365,3,39.6,2,37.41,2,650.2,5.6523,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,115,2869,33RO20100308,      A13.5,1,15,11006,2,20100415,833,2.002,-3.001,5107,800.4,4.899,34.5392,2,34.537,2,141.9,2,141.2,2,29.63,2,34.74,2,0.0,2,2.35,2,,5,,5,,5,2223.1,2,2300.7,2,1209.5,2,20.0,7.5498,2,25.0,,1,,1,,9,4.899,2,0.61,2,-108.3,2,2.4,,5,39.02,2,36.57,2,800.4,4.834,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,114,2870,33RO20100308,      A13.5,1,14,11708,2,20100415,833,2.002,-3.001,5107,949.9,4.5903,34.5922,2,34.5934,2,149.9,2,149.2,2,30.57,2,33.69,2,0.0,2,2.29,2,0.065,2,0.033,2,0.0,2,2221.5,2,2305.4,2,1165.0,2,20.0,7.5651,2,25.0,,1,,1,,9,4.5907,2,0.49,2,-113.4,2,2.4,0.182,3,38.81,2,35.31,2,949.9,4.5143,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,113,2871,33RO20100308,      A13.5,1,13,11031,2,20100415,833,2.002,-3.001,5107,1099.9,4.5664,34.6901,2,34.6921,2,156.8,2,156.0,2,29.04,2,31.9,2,0.0,2,2.16,2,0.026,2,0.014,2,0.0,2,2218.0,2,2307.0,2,1110.4,2,20.0,7.5849,2,25.0,,1,,1,,9,4.5665,2,0.37,2,-116.7,2,2.6,0.099,3,38.49,2,33.5,2,1099.9,4.4772,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,112,2872,33RO20100308,      A13.5,1,12,11027,2,20100415,833,2.002,-3.001,5107,1250.1,4.5096,34.8612,2,34.8622,2,187.4,4,194.8,2,23.5,2,26.71,2,0.0,2,1.8,2,0.062,2,0.031,2,0.0,2,2200.1,2,2312.2,2,,9,,7.6501,2,25.0,,1,,1,,9,4.5102,2,0.51,2,-103.8,2,2.6,0.196,3,39.16,2,28.3,2,1250.1,4.4071,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,111,2873,33RO20100308,      A13.5,1,11,11707,2,20100415,833,2.002,-3.001,5107,1400.0,4.4268,34.9415,2,34.9409,2,213.2,2,213.3,2,19.41,2,23.18,2,0.0,2,1.54,2,0.211,2,0.103,2,0.0,2,2184.6,2,2313.7,2,849.9,2,20.0,7.6919,2,25.0,,1,,1,,9,4.4267,2,0.66,2,-90.6,2,2.6,0.531,3,38.76,2,24.73,2,1400.0,4.3112,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,110,2874,33RO20100308,      A13.5,1,10,11003,2,20100415,833,2.002,-3.001,5107,1599.7,4.0793,34.9615,2,34.9606,2,226.5,2,226.7,2,19.42,6,21.76,6,0.0,6,1.44,6,0.082,2,0.043,2,0.0,2,2177.7,2,2313.1,2,811.2,2,20.0,7.712,2,25.0,,1,,1,,9,4.0815,2,0.73,2,-88.6,2,2.6,0.332,3,38.95,2,23.08,2,1599.7,3.949,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,109,2875,33RO20100308,      A13.5,1,9,11706,2,20100415,833,2.002,-3.001,5107,1800.0,3.8103,34.9684,2,34.9676,2,238.0,2,236.6,2,19.98,6,20.76,6,0.0,6,1.37,6,0.07,2,0.036,2,0.0,2,2173.1,6,2313.6,2,,9,,7.7259,2,25.0,,9,,1,,9,3.8108,2,0.81,2,-98.1,2,2.6,0.332,3,38.94,2,22.7,2,1800.0,3.6647,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,108,2876,33RO20100308,      A13.5,1,8,11033,2,20100415,833,2.002,-3.001,5107,2099.4,3.4072,34.9554,2,34.9543,2,239.0,2,240.1,2,24.8,6,20.9,6,0.0,6,1.39,6,0.011,2,0.007,2,0.0,2,2176.4,2,2319.0,2,773.7,2,20.0,7.7298,2,25.0,,1,,1,,9,3.4074,2,,9,,9,,0.106,3,39.06,2,22.27,2,2099.4,3.2391,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,107,2877,33RO20100308,      A13.5,1,7,11705,2,20100415,833,2.002,-3.001,5107,2400.6,3.0806,34.9393,2,34.9401,2,240.9,2,241.3,2,29.69,6,21.21,6,0.0,6,1.41,6,0.01,2,0.006,2,0.0,2,2180.1,2,2324.3,2,772.7,2,20.0,7.7289,2,25.0,,9,,1,,9,3.082,2,,9,,9,,0.087,3,39.57,2,22.5,2,2400.6,2.8889,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,106,2878,33RO20100308,      A13.5,1,6,11029,2,20100415,833,2.002,-3.001,5107,2700.6,2.805,34.9222,2,34.9216,2,240.0,2,240.6,2,35.16,6,21.69,6,0.0,6,1.44,6,0.007,2,0.005,2,0.0,2,2186.1,2,2332.3,2,,9,,7.7255,2,25.0,,1,,1,,9,2.8047,2,,9,,9,,0.066,3,40.18,2,23.31,2,2700.6,2.589,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,105,2879,33RO20100308,      A13.5,1,5,11704,2,20100415,833,2.002,-3.001,5107,3100.7,2.5943,34.907,2,34.9054,2,241.4,2,241.7,2,39.15,6,21.91,6,0.0,6,1.46,6,0.016,6,0.01,6,0.0,6,2190.0,2,2335.6,2,,9,,7.7255,2,25.0,,9,,1,,9,2.5954,2,,9,,9,,0.115,3,39.81,2,23.2,2,3100.7,2.342,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,104,2880,33RO20100308,      A13.5,1,4,11030,2,20100415,833,2.002,-3.001,5107,3500.6,2.4504,34.8965,2,34.8953,2,242.2,2,242.7,2,42.29,6,22.1,6,0.0,6,1.47,6,0.02,2,0.012,2,0.0,2,2193.3,2,2338.5,2,784.9,2,20.0,7.7265,2,25.0,,1,,1,,9,2.4507,2,,9,,9,,0.14,3,38.95,2,24.09,2,3500.6,2.1592,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,103,2881,33RO20100308,      A13.5,1,3,11703,2,20100415,833,2.002,-3.001,5107,3898.3,2.3771,34.8893,2,34.888,2,240.4,2,240.0,2,45.77,6,22.42,6,0.0,6,1.51,6,0.012,2,0.008,2,0.0,2,2199.2,6,2342.4,2,,9,,7.7221,2,25.0,,9,,1,,9,2.3768,2,,9,,9,,0.097,3,39.3,2,24.82,2,3898.3,2.0438,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,102,2882,33RO20100308,      A13.5,1,2,11702,2,20100415,833,2.002,-3.001,5107,4298.3,2.2856,34.8784,3,34.869,4,239.5,2,239.2,2,49.57,6,22.81,6,0.0,6,1.54,6,0.013,2,0.009,2,0.0,2,2203.4,2,2349.7,2,,9,,7.7198,2,25.0,,1,,1,,9,2.2854,2,,9,,9,,0.114,3,40.18,2,24.54,2,4298.3,1.9089,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
118,101,2883,33RO20100308,      A13.5,1,1,11701,2,20100415,833,2.002,-3.001,5107,4701.9,2.2068,34.866,2,34.8652,2,241.1,2,240.9,2,52.49,6,23.06,6,0.01,6,1.56,6,0.031,2,0.018,2,0.0,2,2203.0,2,,9,796.8,2,20.0,7.7177,2,25.0,,1,,1,,9,2.2066,2,,9,,9,,0.21,3,40.47,2,25.3,2,4701.9,1.7843,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
119,124,2884,33RO20100308,      A13.5,1,24,11714,2,20100415,1355,2.3335,-2.9997,5064,5.3,30.7341,34.7417,2,34.7463,2,191.8,2,191.5,2,0.72,6,0.08,6,0.0,6,0.0,6,1.434,2,0.912,2,0.909,2,1927.5,6,2275.3,2,247.1,2,20.0,8.1388,2,25.0,,9,,9,,9,,9,,9,,9,,1.82,3,72.77,2,5.3,2,5.3,30.7328,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
119,123,2885,33RO20100308,      A13.5,1,23,11716,2,20100415,1355,2.3335,-2.9997,5064,50.4,23.4519,35.8079,2,35.8311,2,203.4,2,200.5,2,1.09,2,0.51,2,0.01,2,0.19,2,1.979,2,1.179,2,0.891,2,2079.5,2,2353.5,6,388.8,2,20.0,7.9896,2,25.0,,9,,9,,9,,9,,9,,9,,0.721,3,63.09,2,5.07,2,50.4,23.4414,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
119,122,2886,33RO20100308,      A13.5,1,22,11022,2,20100415,1355,2.3335,-2.9997,5064,99.9,16.1691,35.7073,2,35.6993,2,102.8,2,105.6,2,5.87,2,18.77,2,0.02,2,1.26,2,2.161,2,1.214,2,0.656,2,2181.8,2,2353.5,2,731.2,2,20.0,7.7498,2,25.0,,9,,9,,9,,9,,9,,9,,0.312,3,47.06,2,21.56,2,99.9,16.1531,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
119,121,2887,33RO20100308,      A13.5,1,21,11010,2,20100415,1355,2.3335,-2.9997,5064,151.0,15.2638,35.591,2,35.5905,2,105.8,2,104.5,2,6.62,2,20.0,2,0.01,2,1.32,2,,9,,9,,9,2184.3,2,2333.7,2,767.4,2,20.0,7.7304,2,25.0,,9,,9,,9,,9,,9,,9,,,9,45.22,2,21.42,2,151.0,15.2406,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
