,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CALCIUM,CALCIUM_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,SALTREF,SALTREF_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W,DSI30,DSI30_FLAG_W,CDOM_NASA,CDOM_NASA_FLAG_W,CDOM_UCSB,CDOM_UCSB_FLAG_W,D15N_NO2+NO3,D15N_NO2+NO3_FLAG_W,D18O_NO2+NO3,D18O_NO2+NO3_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
1970,56.0,17.0,1971,320620140320,       P16S,2.0,17.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,1064.9,4.5917,34.3253,2.0,34.3255,2.0,203.7,2.0,203.2,2.0,28.74,2.0,30.66,2.0,0.0,2.0,2.08,2.0,,9.0,,9.0,,9.0,2189.5,6.0,2296.0,2.0,7.693,2.0,20.0,,9.0,,9.0,,9.0,4.5971,2.0,1.06,2.0,-72.1,2.0,,9.0,38.8,2.0,,9.0,,9.0,,9.0,20140422.0,949.0,-37.6668,-149.9998,34.4874,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1971,56.0,16.0,1972,320620140320,       P16S,2.0,16.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,1166.5,4.1184,34.3405,2.0,34.3408,2.0,197.1,2.0,197.1,2.0,35.88,2.0,31.93,2.0,0.0,2.0,2.17,2.0,1.111,2.0,0.576,2.0,0.13,2.0,2201.8,2.0,2302.4,2.0,7.6763,2.0,20.0,,9.0,,9.0,,9.0,4.117,2.0,0.82,2.0,-92.2,2.0,,9.0,39.8,2.0,,9.0,,9.0,,9.0,20140422.0,946.0,-37.6668,-149.9998,34.5028,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.7018,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1972,56.0,15.0,1973,320620140320,       P16S,2.0,15.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,1266.0,3.605,34.3762,2.0,34.3768,2.0,189.6,2.0,188.2,2.0,45.66,2.0,33.24,2.0,0.0,2.0,2.28,2.0,0.632,2.0,0.331,2.0,0.15,2.0,2216.2,2.0,2310.5,2.0,7.6574,2.0,20.0,,9.0,,9.0,,9.0,3.6043,2.0,0.72,2.0,-113.1,2.0,,9.0,38.0,2.0,,9.0,,9.0,,9.0,20140422.0,943.0,-37.6668,-149.9998,34.5389,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,22.9819,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1973,56.0,14.0,1974,320620140320,       P16S,2.0,14.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,1464.6,3.0262,34.4642,2.0,34.4645,2.0,173.3,2.0,173.6,2.0,62.86,2.0,34.49,2.0,0.0,2.0,2.38,2.0,0.255,2.0,0.115,2.0,0.09,2.0,2240.4,2.0,2328.5,2.0,7.6369,2.0,20.0,,9.0,,9.0,,9.0,3.0272,2.0,0.53,2.0,-146.7,2.0,,9.0,37.2,2.0,,9.0,,9.0,,9.0,20140422.0,938.0,-37.6668,-149.9998,34.627,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,23.0124,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1974,56.0,13.0,1975,320620140320,       P16S,2.0,13.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,1665.4,2.7087,34.5512,2.0,34.5523,2.0,161.3,2.0,161.9,2.0,81.23,2.0,34.94,2.0,0.0,2.0,2.42,2.0,0.042,2.0,0.015,2.0,0.07,2.0,2262.5,2.0,2350.0,2.0,7.6326,2.0,20.0,,9.0,,9.0,,9.0,2.7086,2.0,0.41,2.0,-170.7,2.0,,9.0,37.4,2.0,,9.0,,9.0,,9.0,20140422.0,933.0,-37.6668,-149.9998,34.7153,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,24.4348,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1975,56.0,12.0,1976,320620140320,       P16S,2.0,12.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,1865.6,2.4806,34.6009,2.0,34.6013,2.0,154.0,2.0,158.6,4.0,97.26,2.0,35.33,2.0,0.0,2.0,2.42,2.0,0.011,2.0,0.001,2.0,0.01,2.0,2281.1,2.0,2370.5,2.0,7.6339,2.0,20.0,,9.0,,9.0,,9.0,2.4809,2.0,0.22,2.0,-197.6,2.0,,9.0,35.5,2.0,,9.0,,9.0,,9.0,20140422.0,929.0,-37.6668,-149.9998,34.7645,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,23.175,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1976,56.0,11.0,1977,320620140320,       P16S,2.0,11.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,2265.2,2.1549,34.6393,2.0,34.6399,2.0,150.4,2.0,150.6,2.0,112.9,2.0,35.71,2.0,0.0,2.0,2.46,2.0,0.0,4.0,0.001,4.0,0.02,4.0,2299.1,2.0,2389.1,2.0,7.6336,6.0,20.0,,9.0,,9.0,,9.0,2.1549,2.0,0.16,2.0,-213.7,2.0,,9.0,35.8,2.0,,9.0,,9.0,,9.0,20140422.0,921.0,-37.6668,-149.9998,34.8032,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,3.048,4,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1977,56.0,10.0,1978,320620140320,       P16S,2.0,10.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,2564.5,1.9864,34.6537,2.0,34.6552,2.0,149.8,2.0,150.1,2.0,120.71,2.0,35.86,2.0,0.0,2.0,2.49,2.0,,9.0,,9.0,,9.0,2305.8,2.0,2396.6,2.0,7.6338,2.0,20.0,,9.0,,9.0,,9.0,1.9859,2.0,0.16,2.0,-223.2,2.0,,9.0,36.4,2.0,,9.0,,9.0,,9.0,20140422.0,914.0,-37.6668,-149.9998,34.8186,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1978,56.0,9.0,1979,320620140320,       P16S,2.0,9.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,2864.5,1.8631,34.6638,2.0,34.6643,2.0,151.0,2.0,150.8,2.0,125.7,2.0,35.91,2.0,0.0,2.0,2.47,2.0,0.003,2.0,0.001,2.0,0.05,2.0,2311.1,2.0,2401.6,2.0,7.637,2.0,20.0,,9.0,,9.0,,9.0,1.8633,2.0,0.15,2.0,-220.1,2.0,,9.0,34.4,2.0,,9.0,,9.0,,9.0,20140422.0,908.0,-37.6668,-149.9998,34.8277,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,22.7178,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1979,56.0,8.0,1980,320620140320,       P16S,2.0,8.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,3264.0,1.7312,34.6768,2.0,34.6788,2.0,157.3,2.0,157.9,2.0,127.06,2.0,35.41,2.0,0.0,2.0,2.45,2.0,,9.0,,9.0,,9.0,2305.9,6.0,2400.0,2.0,7.6436,2.0,20.0,,9.0,,9.0,,9.0,1.7311,2.0,0.02,3.0,-212.8,2.0,,9.0,36.3,2.0,,9.0,,9.0,,9.0,20140422.0,900.0,-37.6668,-149.9998,34.8423,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1980,56.0,7.0,1981,320620140320,       P16S,2.0,7.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,3666.0,1.6076,34.6944,2.0,34.6961,2.0,172.3,2.0,172.5,2.0,121.0,2.0,34.21,2.0,0.0,2.0,2.35,2.0,,9.0,,9.0,,9.0,2289.2,2.0,2387.3,6.0,7.6553,2.0,20.0,,9.0,,9.0,,9.0,1.6074,2.0,0.25,2.0,-202.8,2.0,,9.0,37.0,2.0,,9.0,,9.0,,9.0,20140422.0,853.0,-37.6668,-149.9998,34.8597,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1981,56.0,6.0,1982,320620140320,       P16S,2.0,6.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,4062.3,1.4358,34.7108,2.0,34.7111,2.0,190.2,2.0,190.5,2.0,114.16,2.0,32.76,2.0,0.0,2.0,2.25,2.0,0.009,2.0,0.001,2.0,0.0,2.0,2269.3,2.0,2372.0,2.0,7.6703,2.0,20.0,,9.0,,9.0,,9.0,1.4356,2.0,0.33,2.0,-180.7,2.0,,9.0,38.2,2.0,,9.0,,9.0,,9.0,20140422.0,844.0,-37.6668,-149.9998,34.8748,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.9194,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1982,56.0,5.0,1983,320620140320,       P16S,2.0,5.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,4465.1,1.248,34.7135,2.0,34.7137,2.0,199.7,2.0,200.2,2.0,115.63,2.0,32.46,2.0,0.0,2.0,2.23,2.0,,9.0,,9.0,,9.0,2265.3,2.0,2370.2,2.0,7.6789,2.0,20.0,,9.0,,9.0,,9.0,1.2481,2.0,0.36,2.0,-177.7,2.0,,9.0,39.1,2.0,,9.0,,9.0,,9.0,20140422.0,836.0,-37.6668,-149.9998,34.8773,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1983,56.0,4.0,1984,320620140320,       P16S,2.0,4.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,4863.9,1.1777,34.7116,2.0,34.7119,2.0,201.6,2.0,201.4,2.0,117.87,2.0,32.54,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,2266.8,2.0,2371.5,2.0,7.68,2.0,20.0,,9.0,,9.0,,9.0,1.1775,2.0,0.39,2.0,-173.1,2.0,,9.0,39.3,2.0,,9.0,,9.0,,9.0,20140422.0,826.0,-37.6668,-149.9998,34.8756,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1984,56.0,3.0,1985,320620140320,       P16S,2.0,3.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,5263.4,1.1584,34.7097,2.0,34.71,2.0,203.2,2.0,203.5,2.0,119.24,2.0,32.51,2.0,0.0,2.0,2.23,2.0,0.023,2.0,0.006,2.0,0.01,2.0,2265.4,2.0,2368.6,2.0,7.678,2.0,20.0,,9.0,,9.0,,9.0,1.1583,2.0,0.42,2.0,-167.3,2.0,,9.0,39.6,2.0,,9.0,,9.0,,9.0,20140422.0,814.0,-37.6668,-149.9998,34.8736,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,18.8468,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1985,56.0,2.0,1986,320620140320,       P16S,2.0,2.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,5499.9,1.1645,34.7092,2.0,34.7094,2.0,203.7,2.0,203.9,2.0,119.54,2.0,32.52,2.0,0.0,2.0,2.23,2.0,0.034,2.0,0.012,2.0,0.06,2.0,2265.9,2.0,2368.3,2.0,7.6776,2.0,20.0,,9.0,,9.0,,9.0,1.1649,2.0,0.49,2.0,-170.9,2.0,,9.0,37.9,2.0,,9.0,,9.0,,9.0,20140422.0,805.0,-37.6668,-149.9998,34.873,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.2082,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1986,56.0,1.0,1987,320620140320,       P16S,2.0,1.0,2.0,20140422.0,756.0,-37.6668,-149.9998,5636.0,5739.6,1.1916,34.7091,2.0,34.7092,2.0,203.7,2.0,204.2,2.0,119.93,2.0,32.51,2.0,0.0,2.0,2.22,2.0,0.046,2.0,0.011,2.0,0.06,2.0,2264.3,6.0,2368.5,2.0,7.6772,2.0,20.0,,9.0,,9.0,,9.0,1.1919,2.0,0.49,2.0,-165.5,2.0,,9.0,37.1,2.0,,9.0,,9.0,,9.0,20140422.0,755.0,-37.6668,-149.9998,34.8729,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.5275,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1987,57.0,36.0,1988,320620140320,       P16S,1.0,36.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,5.3,18.98,34.9908,2.0,34.9907,2.0,233.5,2.0,233.3,2.0,0.0,2.0,0.21,2.0,0.0,2.0,0.1,2.0,2.284,2.0,1.36,2.0,1.67,2.0,2045.0,2.0,2300.8,2.0,8.046,2.0,20.0,,9.0,,9.0,,9.0,18.9801,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1950.0,-37.0001,-149.9998,35.1557,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.8232,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1988,57.0,35.0,1989,320620140320,       P16S,1.0,35.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,24.1,18.9865,34.9937,2.0,34.9951,2.0,234.0,2.0,233.0,2.0,0.1,2.0,0.21,2.0,0.0,2.0,0.1,2.0,2.201,2.0,1.357,2.0,1.58,2.0,2044.6,2.0,2300.5,2.0,8.0462,2.0,20.0,,9.0,,9.0,,9.0,18.9849,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1948.0,-37.0001,-149.9998,35.1601,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.9654,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1989,57.0,34.0,1990,320620140320,       P16S,1.0,34.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,49.0,18.9838,35.0535,2.0,33.0943,4.0,232.7,2.0,234.8,2.0,0.39,2.0,0.19,2.0,0.0,2.0,0.09,2.0,2.234,2.0,1.367,2.0,1.62,2.0,2046.7,2.0,2304.9,2.0,8.0483,2.0,20.0,,9.0,,9.0,,9.0,19.0545,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1947.0,-37.0001,-149.9998,33.2503,4.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,8.3312,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1990,57.0,33.0,1991,320620140320,       P16S,1.0,33.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,74.4,15.7597,34.9822,2.0,34.9738,2.0,260.7,2.0,259.5,2.0,0.2,2.0,0.19,2.0,0.0,2.0,0.13,2.0,2.649,2.0,1.568,2.0,1.72,2.0,2054.1,2.0,2302.0,2.0,8.0289,2.0,20.0,,9.0,,9.0,,9.0,15.7609,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1945.0,-37.0001,-149.9998,35.1387,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,9.1237,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1991,57.0,32.0,1992,320620140320,       P16S,1.0,32.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,99.2,14.6849,34.9756,2.0,34.9697,2.0,251.4,2.0,251.4,2.0,0.1,2.0,0.42,2.0,0.03,2.0,0.18,2.0,,9.0,,9.0,,9.0,2064.7,2.0,2300.7,2.0,8.0107,2.0,20.0,,9.0,,9.0,,9.0,14.6835,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1943.0,-37.0001,-149.9998,35.1346,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1992,57.0,31.0,1993,320620140320,       P16S,1.0,31.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,149.3,13.3662,34.7979,2.0,34.8466,3.0,237.6,2.0,239.8,2.0,0.39,2.0,2.64,2.0,0.46,2.0,0.34,2.0,2.656,2.0,1.643,2.0,1.84,2.0,2078.9,6.0,2294.5,2.0,7.9711,2.0,20.0,,9.0,,9.0,,9.0,13.3868,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1941.0,-37.0001,-149.9998,35.0109,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,10.6985,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1993,57.0,30.0,1994,320620140320,       P16S,1.0,30.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,199.5,11.3237,34.5889,2.0,34.5952,2.0,241.8,2.0,242.4,2.0,0.88,2.0,7.66,2.0,0.14,2.0,0.66,2.0,3.033,2.0,1.865,2.0,1.81,2.0,2096.4,2.0,2285.8,2.0,7.9114,6.0,20.0,,9.0,,9.0,,9.0,11.3188,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1939.0,-37.0001,-149.9998,34.7583,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,13.269,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1994,57.0,29.0,1995,320620140320,       P16S,1.0,29.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,248.8,10.5313,34.6532,2.0,34.6515,2.0,218.7,2.0,218.8,2.0,2.35,2.0,13.66,2.0,0.01,2.0,1.0,2.0,3.325,2.0,1.773,2.0,1.23,2.0,2123.1,2.0,2286.8,6.0,7.8528,2.0,20.0,,9.0,,9.0,,9.0,10.5153,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1937.0,-37.0001,-149.9998,34.8149,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,17.78,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1995,57.0,28.0,1996,320620140320,       P16S,1.0,28.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,298.5,9.3438,34.5512,2.0,34.5529,2.0,225.6,2.0,228.6,2.0,3.13,2.0,15.8,2.0,0.01,2.0,1.11,2.0,3.084,2.0,1.957,2.0,1.31,2.0,2129.7,2.0,2284.4,2.0,7.8321,2.0,20.0,,9.0,,9.0,,9.0,9.342,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1934.0,-37.0001,-149.9998,34.7159,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.3142,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1996,57.0,27.0,1997,320620140320,       P16S,1.0,27.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,349.4,8.5908,34.4977,2.0,34.4946,2.0,236.0,2.0,238.9,2.0,3.62,2.0,17.45,2.0,0.0,2.0,1.22,2.0,,9.0,,9.0,,9.0,2133.3,2.0,2283.2,2.0,7.8201,2.0,20.0,,9.0,,9.0,,9.0,8.5859,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1932.0,-37.0001,-149.9998,34.6573,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1997,57.0,26.0,1998,320620140320,       P16S,1.0,26.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,399.8,8.0501,34.4611,2.0,34.4622,2.0,241.9,2.0,243.6,2.0,4.3,2.0,18.58,2.0,0.0,2.0,1.29,2.0,3.547,2.0,2.031,2.0,1.45,2.0,2137.0,2.0,2281.8,2.0,7.8129,2.0,20.0,,9.0,,9.0,,9.0,8.0522,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1930.0,-37.0001,-149.9998,34.6247,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,18.1661,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1998,57.0,25.0,1999,320620140320,       P16S,1.0,25.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,499.6,7.4632,34.4176,2.0,34.4179,2.0,244.3,2.0,245.5,2.0,5.57,2.0,20.56,2.0,0.0,2.0,1.41,2.0,3.659,2.0,2.077,2.0,1.46,2.0,2140.9,2.0,2281.6,2.0,7.7998,2.0,20.0,,9.0,,9.0,,9.0,7.4637,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1927.0,-37.0001,-149.9998,34.5801,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,17.6886,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
1999,57.0,24.0,2000,320620140320,       P16S,1.0,24.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,599.0,7.0103,34.3768,2.0,34.3762,2.0,243.3,2.0,244.5,2.0,7.04,2.0,21.96,2.0,0.0,2.0,1.51,2.0,3.795,2.0,1.911,2.0,1.11,2.0,2144.9,2.0,2281.2,2.0,7.7917,2.0,20.0,,9.0,,9.0,,9.0,7.0116,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1924.0,-37.0001,-149.9998,34.5383,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,16.1138,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2000,57.0,23.0,2001,320620140320,       P16S,1.0,23.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,698.8,6.5726,34.3418,2.0,34.3433,2.0,242.1,2.0,242.5,2.0,8.51,2.0,23.22,2.0,0.0,2.0,1.57,2.0,3.347,2.0,1.833,2.0,0.78,2.0,2146.8,6.0,2280.8,2.0,7.7837,2.0,20.0,,9.0,,9.0,,9.0,6.5724,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1921.0,-37.0001,-149.9998,34.5052,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,17.272,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2001,57.0,22.0,2002,320620140320,       P16S,1.0,22.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,800.8,6.137,34.3193,2.0,34.319,2.0,236.3,2.0,234.5,2.0,11.34,2.0,25.07,2.0,0.0,2.0,1.69,2.0,3.007,2.0,1.509,2.0,0.44,2.0,2154.2,2.0,2282.4,2.0,7.7667,2.0,20.0,,9.0,,9.0,,9.0,6.1328,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1918.0,-37.0001,-149.9998,34.4808,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,17.5666,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2002,57.0,21.0,2003,320620140320,       P16S,1.0,21.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,899.9,5.6801,34.3095,2.0,34.3097,2.0,224.9,2.0,223.5,2.0,15.74,2.0,26.97,2.0,0.0,2.0,1.83,2.0,2.284,2.0,1.194,2.0,0.33,2.0,2165.3,2.0,2285.2,2.0,7.7438,2.0,20.0,,9.0,,9.0,,9.0,5.6758,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1915.0,-37.0001,-149.9998,34.4715,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,18.3388,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2003,57.0,20.0,2004,320620140320,       P16S,1.0,20.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,1000.4,5.0451,34.3121,2.0,34.3131,2.0,211.8,2.0,211.0,2.0,22.59,2.0,29.2,2.0,0.0,2.0,1.99,2.0,1.689,2.0,0.867,2.0,0.15,2.0,2180.7,2.0,2290.8,2.0,7.7148,2.0,20.0,,9.0,,9.0,,9.0,5.0473,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1912.0,-37.0001,-149.9998,34.4749,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.6494,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2004,57.0,19.0,2005,320620140320,       P16S,1.0,19.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,1100.7,4.4968,34.3249,2.0,34.3258,2.0,202.4,2.0,202.2,2.0,30.31,2.0,31.03,2.0,0.0,2.0,2.14,2.0,1.218,2.0,0.616,2.0,0.1,2.0,2194.5,2.0,2297.5,2.0,7.6904,2.0,20.0,,9.0,,9.0,,9.0,4.4926,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1910.0,-37.0001,-149.9998,34.4877,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.1836,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2005,57.0,18.0,2006,320620140320,       P16S,1.0,18.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,1200.6,3.9445,34.3492,2.0,34.3507,2.0,193.5,2.0,193.6,2.0,39.31,2.0,32.48,2.0,0.0,2.0,2.25,2.0,0.912,2.0,0.436,2.0,0.08,2.0,2209.9,2.0,2305.2,2.0,7.6699,2.0,20.0,,9.0,,9.0,,9.0,3.9447,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1906.0,-37.0001,-149.9998,34.5127,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.7221,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2006,57.0,17.0,2007,320620140320,       P16S,1.0,17.0,2.0,20140422.0,1720.0,-37.0001,-149.9998,5929.0,1300.0,3.5469,34.3816,2.0,34.3819,2.0,186.6,2.0,187.1,2.0,47.42,2.0,33.39,2.0,0.0,2.0,2.32,2.0,0.62,2.0,0.314,2.0,0.03,2.0,2221.6,2.0,2313.4,2.0,7.6554,2.0,20.0,,9.0,,9.0,,9.0,3.5435,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140422.0,1904.0,-37.0001,-149.9998,34.5441,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,22.86,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
