,STNNBR,SAMPNOfull,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,N2Ohy,N2O_FLAG_Why,CALCIUM,CALCIUM_FLAG_W,SAMPNO_U,DNSSAL,DNSSAL_FLAG_W,DNSSAL2,DNSSAL2_FLAG_W,SALNTY_DNSSAL,SALNTY_DNSSAL_FLAG_W,SALNTY_DNSSAL2,SALNTY_DNSSAL2_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
1569,67.0,108.0,33RO20180423,        I7N,1.0,8.0,11107.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,2100.0,2.5144,34.7579,2.0,34.7691,2.0,124.8,2.0,140.777,2.0,120.7,2.0,35.3,2.0,0.0,2.0,2.462,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.5596,2.0,25.0,,9.0,,9.0,,,9.0,46.8,3.0,,9.0,,9.0,8.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1570,67.0,109.0,33RO20180423,        I7N,1.0,9.0,11108.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,1799.2,3.2016,34.7711,2.0,34.7799,2.0,112.3,2.0,126.083,2.0,111.9,2.0,35.6,2.0,0.01,2.0,2.502,2.0,0.009,2.0,0.006,2.0,0.0051,2.0,2301.7,2.0,2388.7,2.0,7.5431,2.0,25.0,,9.0,,9.0,,,1.0,47.6,3.0,,1.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,26.24455,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1571,67.0,110.0,33RO20180423,        I7N,1.0,10.0,11109.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,1549.9,4.1491,34.8125,2.0,34.8256,2.0,91.7,2.0,101.638,2.0,104.1,2.0,36.4,2.0,0.0,2.0,2.601,2.0,,9.0,,9.0,,9.0,2306.0,2.0,2381.4,2.0,7.5174,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,10.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1572,67.0,111.0,33RO20180423,        I7N,1.0,11.0,11110.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,1300.1,5.2997,34.8906,2.0,34.9086,2.0,68.7,2.0,76.061,2.0,94.7,2.0,36.9,2.0,0.0,2.0,2.67,2.0,,9.0,,9.0,,9.0,2305.0,2.0,2376.2,2.0,7.4937,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,11.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1573,67.0,112.0,33RO20180423,        I7N,1.0,12.0,11111.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,999.8,6.4739,34.9626,2.0,34.9702,2.0,54.3,2.0,60.147,2.0,83.2,2.0,36.8,2.0,0.0,2.0,2.674,2.0,0.076,2.0,0.043,2.0,0.0075,2.0,2298.6,2.0,2365.0,2.0,7.4824,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,12.0,,9.0,,9.0,,9.0,,9.0,39.09804,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1574,67.0,113.0,33RO20180423,        I7N,1.0,13.0,11112.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,899.9,6.9059,34.9473,2.0,34.9509,2.0,56.2,2.0,61.646,2.0,76.2,2.0,36.1,2.0,0.0,2.0,2.624,2.0,,9.0,,9.0,,9.0,2288.9,2.0,2358.0,2.0,7.488,6.0,25.0,,9.0,,9.0,,,9.0,48.5,3.0,,9.0,,9.0,13.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1575,67.0,114.0,33RO20180423,        I7N,1.0,14.0,11113.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,750.0,7.5583,34.8416,2.0,34.8468,2.0,69.0,2.0,75.432,2.0,61.9,2.0,34.6,2.0,0.0,2.0,2.451,2.0,,9.0,,9.0,,9.0,2264.5,2.0,2346.4,2.0,7.511,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,14.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1576,67.0,115.0,33RO20180423,        I7N,1.0,15.0,11114.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,600.9,8.6656,34.8564,2.0,34.8609,2.0,82.1,2.0,88.524,2.0,44.2,2.0,31.7,2.0,0.0,2.0,2.222,2.0,0.903,6.0,0.477,6.0,0.2148,6.0,2237.6,2.0,2322.8,2.0,7.5454,2.0,25.0,,9.0,,9.0,,,1.0,47.6,3.0,,1.0,,9.0,15.0,,9.0,,9.0,,9.0,,9.0,32.35219,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1577,67.0,116.0,33RO20180423,        I7N,1.0,16.0,11115.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,450.1,9.7525,34.8917,2.0,34.8949,6.0,112.7,2.0,120.747,2.0,27.3,2.0,26.7,2.0,0.0,2.0,1.838,2.0,,9.0,,9.0,,9.0,2205.7,2.0,2311.7,2.0,7.6106,2.0,25.0,,9.0,,9.0,,,9.0,48.2,3.0,,9.0,,9.0,16.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1578,67.0,117.0,33RO20180423,        I7N,1.0,17.0,11116.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,311.6,11.4659,34.9949,2.0,35.0022,2.0,133.4,2.0,141.916,2.0,17.1,2.0,20.9,2.0,0.0,2.0,1.446,2.0,2.367,2.0,1.31,2.0,0.8537,2.0,2177.3,2.0,2311.0,2.0,7.6808,2.0,25.0,,9.0,,9.0,,,1.0,51.2,3.0,,1.0,,9.0,17.0,,9.0,,9.0,,9.0,,9.0,24.24227,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1579,67.0,118.0,33RO20180423,        I7N,1.0,18.0,11117.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,275.2,12.7075,35.1049,2.0,35.1093,2.0,116.3,2.0,124.254,2.0,16.7,2.0,20.6,2.0,0.0,2.0,1.444,2.0,,9.0,,9.0,,9.0,2179.5,2.0,2314.9,2.0,7.6788,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,18.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1580,67.0,119.0,33RO20180423,        I7N,1.0,19.0,11083.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,201.7,14.1549,35.1789,2.0,35.1822,2.0,110.6,2.0,117.173,2.0,15.4,2.0,19.2,2.0,0.0,2.0,1.362,2.0,2.177,2.0,1.251,2.0,0.975,2.0,,9.0,,9.0,7.6985,2.0,25.0,,9.0,,9.0,,,1.0,48.4,3.0,,1.0,,9.0,19.0,,9.0,,9.0,,9.0,,9.0,25.58844,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1581,67.0,120.0,33RO20180423,        I7N,1.0,20.0,11118.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,160.6,14.9815,35.2014,2.0,35.2082,2.0,91.5,2.0,97.4,2.0,15.9,2.0,20.5,2.0,0.01,2.0,1.442,2.0,,9.0,,9.0,,9.0,2177.9,2.0,2315.9,2.0,7.6829,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,20.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1582,67.0,121.0,33RO20180423,        I7N,1.0,21.0,11119.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,113.3,16.5022,35.25,2.0,35.2521,2.0,85.4,2.0,90.945,2.0,14.8,2.0,19.8,2.0,0.02,2.0,1.407,2.0,1.943,2.0,1.143,2.0,0.9471,2.0,2169.3,2.0,2315.0,2.0,7.7023,2.0,25.0,,9.0,,9.0,,,1.0,47.2,3.0,,1.0,,9.0,21.0,,9.0,,9.0,,9.0,,9.0,26.80288,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1583,67.0,122.0,33RO20180423,        I7N,1.0,22.0,11120.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,80.6,18.6943,35.3662,2.0,35.3741,2.0,113.1,2.0,119.248,2.0,11.8,2.0,14.8,2.0,0.05,2.0,1.095,2.0,,9.0,,9.0,,9.0,2134.1,2.0,2321.8,6.0,7.7975,2.0,25.0,,9.0,,9.0,,,9.0,45.3,3.0,,9.0,,9.0,22.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1584,67.0,123.0,33RO20180423,        I7N,1.0,23.0,11121.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,38.4,26.4232,35.4356,2.0,,9.0,176.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,9.0,67.2,3.0,,9.0,,9.0,23.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1585,67.0,124.0,33RO20180423,        I7N,1.0,24.0,11122.0,2.0,20180520.0,406.0,-3.2358,55.996,3903.0,3.2,29.0246,35.4177,2.0,35.4226,2.0,185.6,2.0,193.992,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.149,2.0,1.422,2.0,0.903,2.0,1.4053,2.0,1994.0,6.0,2320.0,2.0,8.0658,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,24.0,,9.0,,9.0,,9.0,,9.0,6.23706,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1586,68.0,101.0,33RO20180423,        I7N,1.0,1.0,11010.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,4264.0,1.4748,34.7235,2.0,34.7341,2.0,154.1,2.0,177.684,2.0,133.0,6.0,33.9,6.0,0.0,6.0,2.363,6.0,0.01,2.0,0.006,2.0,0.0074,2.0,2297.7,6.0,2405.5,2.0,7.5991,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,1.0,,9.0,,9.0,,9.0,,9.0,19.51174,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1587,68.0,102.0,33RO20180423,        I7N,1.0,2.0,11101.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,3993.4,1.5064,34.7256,2.0,34.7258,2.0,151.7,2.0,174.151,2.0,132.7,6.0,34.1,6.0,0.0,6.0,2.373,6.0,0.007,2.0,0.003,2.0,0.0134,2.0,2300.3,2.0,2404.4,6.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,2.0,,9.0,,9.0,,9.0,,9.0,19.61551,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1588,68.0,103.0,33RO20180423,        I7N,1.0,3.0,11102.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,3700.4,1.5738,34.7285,2.0,34.7299,2.0,148.5,2.0,170.715,2.0,132.3,6.0,34.2,6.0,0.0,6.0,2.381,6.0,0.005,2.0,0.004,2.0,0.0,2.0,2304.4,2.0,2405.6,2.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,3.0,,9.0,,9.0,,9.0,,9.0,19.86351,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1589,68.0,104.0,33RO20180423,        I7N,1.0,4.0,11103.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,3400.0,1.6755,34.7322,2.0,34.7362,2.0,144.9,2.0,165.921,2.0,131.3,6.0,34.3,6.0,0.0,6.0,2.403,6.0,0.003,2.0,0.002,2.0,0.005,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,4.0,,9.0,,9.0,,9.0,,9.0,20.23171,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1590,68.0,105.0,33RO20180423,        I7N,1.0,5.0,11104.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,3101.4,1.7196,34.7329,2.0,34.7351,2.0,144.9,2.0,165.693,2.0,128.9,2.0,34.2,2.0,0.0,2.0,2.402,2.0,0.003,2.0,0.002,2.0,0.0,2.0,2302.4,2.0,2406.3,2.0,7.591,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,5.0,,9.0,,9.0,,9.0,,9.0,20.36411,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1591,68.0,106.0,33RO20180423,        I7N,1.0,6.0,11105.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,2799.9,1.8199,34.7376,2.0,34.7383,2.0,141.1,2.0,160.65,2.0,128.5,2.0,34.5,2.0,0.0,2.0,2.418,2.0,0.002,2.0,0.001,2.0,0.0,2.0,2304.4,2.0,2406.2,2.0,7.5835,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,6.0,,9.0,,9.0,,9.0,,9.0,20.96578,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1592,68.0,107.0,33RO20180423,        I7N,1.0,7.0,11106.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,2501.0,2.0089,34.742,2.0,34.7513,2.0,137.7,2.0,156.047,2.0,125.3,2.0,34.6,2.0,0.0,2.0,2.444,2.0,0.004,2.0,0.002,2.0,0.0111,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,7.0,,9.0,,9.0,,9.0,,9.0,21.50299,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1593,68.0,108.0,33RO20180423,        I7N,1.0,8.0,11107.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,2201.2,2.339,34.7541,2.0,34.813,2.0,128.4,2.0,144.885,2.0,122.7,2.0,35.0,2.0,0.0,2.0,2.477,2.0,0.002,2.0,0.002,2.0,0.0,2.0,2307.0,2.0,2400.1,2.0,7.5643,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,8.0,,9.0,,9.0,,9.0,,9.0,22.8905,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1594,68.0,109.0,33RO20180423,        I7N,1.0,9.0,11108.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,1884.0,2.8321,34.766,2.0,34.769,2.0,117.9,2.0,132.281,2.0,116.7,2.0,35.5,2.0,0.0,2.0,2.534,2.0,0.004,2.0,0.002,2.0,0.005,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,24.8804,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1595,68.0,110.0,33RO20180423,        I7N,1.0,10.0,11109.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,1632.9,3.8015,34.8065,2.0,34.8081,2.0,96.9,2.0,108.83,2.0,107.3,2.0,36.2,2.0,0.0,2.0,2.625,2.0,0.01,2.0,0.007,2.0,0.0,2.0,2306.6,2.0,2385.0,2.0,7.5265,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,10.0,,9.0,,9.0,,9.0,,9.0,28.65767,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1596,68.0,111.0,33RO20180423,        I7N,1.0,11.0,11110.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,1367.1,4.9986,34.8492,2.0,34.8518,2.0,74.6,2.0,83.364,2.0,97.2,2.0,36.9,2.0,0.0,2.0,2.696,2.0,0.022,2.0,0.013,2.0,0.0167,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,11.0,,9.0,,9.0,,9.0,,9.0,33.22959,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1597,68.0,112.0,33RO20180423,        I7N,1.0,12.0,11111.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,1167.3,5.9871,34.9266,2.0,34.9261,2.0,60.0,2.0,66.875,2.0,88.0,2.0,36.9,2.0,0.0,2.0,2.73,2.0,0.053,6.0,0.03,6.0,0.0028,6.0,2301.9,2.0,2369.0,2.0,7.4864,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,12.0,,9.0,,9.0,,9.0,,9.0,36.683345,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1598,68.0,113.0,33RO20180423,        I7N,1.0,13.0,11112.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,949.8,6.3055,34.8985,2.0,34.9104,2.0,61.8,2.0,68.801,2.0,82.0,2.0,36.4,2.0,0.0,2.0,2.684,2.0,0.098,2.0,0.054,2.0,0.0259,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,13.0,,9.0,,9.0,,9.0,,9.0,36.71705,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1599,68.0,114.0,33RO20180423,        I7N,1.0,14.0,11113.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,800.3,7.4845,34.9142,2.0,34.9158,2.0,61.6,2.0,68.208,2.0,65.9,2.0,35.1,2.0,0.0,2.0,2.565,2.0,0.302,2.0,0.161,2.0,0.0532,2.0,2275.3,2.0,2346.0,2.0,7.5024,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,14.0,,9.0,,9.0,,9.0,,9.0,36.58223,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1600,68.0,115.0,33RO20180423,        I7N,1.0,15.0,11114.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,651.0,8.5686,34.9275,2.0,34.9272,2.0,70.8,2.0,77.529,2.0,48.9,2.0,32.7,2.0,0.0,2.0,2.36,2.0,0.7,2.0,0.375,2.0,0.1692,2.0,2251.5,2.0,2331.3,2.0,7.5285,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,15.0,,9.0,,9.0,,9.0,,9.0,34.83115,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1601,68.0,116.0,33RO20180423,        I7N,1.0,16.0,11115.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,483.7,9.4917,34.8795,2.0,34.8826,2.0,106.8,2.0,113.981,2.0,30.3,2.0,27.9,2.0,0.0,2.0,1.956,2.0,1.616,6.0,0.856,6.0,0.4451,6.0,2210.6,2.0,2316.4,2.0,7.5951,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,16.0,,9.0,,9.0,,9.0,,9.0,28.759065,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1602,68.0,117.0,33RO20180423,        I7N,1.0,17.0,11116.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,375.4,10.7402,34.9764,2.0,34.9774,2.0,101.0,2.0,108.624,2.0,23.4,2.0,26.0,2.0,0.0,2.0,1.799,2.0,1.91,2.0,1.028,2.0,0.5641,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,17.0,,9.0,,9.0,,9.0,,9.0,29.79827,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1603,68.0,118.0,33RO20180423,        I7N,1.0,18.0,11117.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,299.9,11.7475,35.0378,2.0,35.038,6.0,115.2,2.0,120.542,2.0,18.5,2.0,22.8,2.0,0.0,2.0,1.599,2.0,2.165,2.0,1.196,2.0,0.8045,2.0,2189.7,2.0,2313.5,2.0,7.6491,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,18.0,,9.0,,9.0,,9.0,,9.0,27.85334,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1604,68.0,119.0,33RO20180423,        I7N,1.0,19.0,11083.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,213.5,13.6188,35.1493,2.0,35.1517,2.0,103.4,2.0,111.504,2.0,16.2,2.0,20.8,2.0,0.0,2.0,1.474,2.0,2.147,2.0,1.215,2.0,0.8736,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,19.0,,9.0,,9.0,,9.0,,9.0,27.60152,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1605,68.0,120.0,33RO20180423,        I7N,1.0,20.0,11118.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,173.0,14.3611,35.1779,2.0,35.1804,2.0,92.9,2.0,100.416,2.0,16.0,2.0,20.9,2.0,0.01,2.0,1.483,2.0,2.075,2.0,1.187,2.0,0.8751,2.0,2181.6,2.0,2314.7,2.0,7.6732,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,20.0,,9.0,,9.0,,9.0,,9.0,28.06143,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1606,68.0,121.0,33RO20180423,        I7N,1.0,21.0,11119.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,124.9,16.0151,35.2327,2.0,35.2407,2.0,85.1,2.0,91.287,2.0,14.8,2.0,20.2,2.0,0.01,2.0,1.446,2.0,1.97,2.0,1.148,2.0,0.9732,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,21.0,,9.0,,9.0,,9.0,,9.0,27.26623,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1607,68.0,122.0,33RO20180423,        I7N,1.0,22.0,11120.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,93.4,18.5692,35.3814,2.0,35.3824,2.0,99.1,2.0,105.5,2.0,12.1,2.0,16.6,2.0,0.03,2.0,1.247,2.0,1.866,2.0,1.108,2.0,1.0502,2.0,2150.0,2.0,2319.9,6.0,7.7719,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,22.0,,9.0,,9.0,,9.0,,9.0,22.83343,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1608,68.0,123.0,33RO20180423,        I7N,1.0,23.0,11121.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,50.7,26.0908,35.4875,2.0,35.4913,2.0,162.4,2.0,171.048,2.0,3.1,2.0,3.1,2.0,0.77,2.0,0.466,2.0,1.572,2.0,0.988,2.0,1.3642,2.0,2046.6,2.0,2323.0,2.0,7.9821,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,23.0,,9.0,,9.0,,9.0,,9.0,10.4012,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1609,68.0,124.0,33RO20180423,        I7N,1.0,24.0,11122.0,2.0,20180520.0,849.0,-2.9978,56.1927,4217.0,3.7,28.9879,35.4177,2.0,35.4189,2.0,187.1,2.0,195.669,2.0,1.5,2.0,0.0,2.0,0.01,2.0,0.145,2.0,1.434,2.0,0.91,2.0,1.4106,2.0,1996.6,2.0,2319.5,2.0,8.064,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,24.0,,9.0,,9.0,,9.0,,9.0,6.37474,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1610,69.0,101.0,33RO20180423,        I7N,1.0,1.0,11010.0,2.0,20180520.0,1355.0,-2.7637,56.3912,4357.0,4411.5,1.4741,34.723,2.0,34.7266,2.0,154.2,2.0,178.046,2.0,133.7,6.0,34.2,6.0,0.0,6.0,2.397,6.0,0.009,2.0,0.006,2.0,0.0,2.0,2298.3,6.0,2408.6,2.0,7.6002,6.0,25.0,,9.0,,9.0,,,1.0,39.9,3.0,,1.0,,9.0,1.0,,9.0,,9.0,,9.0,,9.0,19.6601,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1611,69.0,102.0,33RO20180423,        I7N,1.0,2.0,11101.0,2.0,20180520.0,1355.0,-2.7637,56.3912,4357.0,4263.6,1.4572,34.723,2.0,34.7435,2.0,153.8,2.0,160.184,4.0,125.8,4.0,34.7,4.0,0.0,4.0,2.434,4.0,,9.0,,9.0,,9.0,2299.6,2.0,2400.4,6.0,7.5823,2.0,25.0,,9.0,,9.0,,,9.0,40.4,3.0,,9.0,,9.0,2.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1612,69.0,103.0,33RO20180423,        I7N,1.0,3.0,11102.0,2.0,20180520.0,1355.0,-2.7637,56.3912,4357.0,4100.7,1.5085,34.7252,2.0,34.7278,2.0,151.4,2.0,174.61,2.0,133.4,6.0,34.3,6.0,0.0,6.0,2.399,6.0,0.006,2.0,0.003,2.0,0.0,2.0,2297.8,2.0,2405.0,2.0,7.5969,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,3.0,,9.0,,9.0,,9.0,,9.0,19.77513,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
1613,69.0,104.0,33RO20180423,        I7N,1.0,4.0,11103.0,2.0,20180520.0,1355.0,-2.7637,56.3912,4357.0,3800.4,1.5901,34.7288,2.0,34.7335,6.0,147.6,2.0,170.032,2.0,133.1,6.0,34.5,6.0,0.0,6.0,2.407,6.0,,9.0,,9.0,,9.0,2301.3,2.0,2407.2,2.0,7.5937,2.0,25.0,,9.0,,9.0,,,9.0,42.6,3.0,,9.0,,9.0,4.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1614,69.0,105.0,33RO20180423,        I7N,1.0,5.0,11104.0,2.0,20180520.0,1355.0,-2.7637,56.3912,4357.0,3500.8,1.6557,34.7316,2.0,34.737,2.0,144.9,2.0,166.651,2.0,132.2,2.0,34.5,2.0,0.0,2.0,2.41,2.0,,9.0,,9.0,,9.0,2302.1,2.0,2407.2,2.0,7.5914,2.0,25.0,,9.0,,9.0,,,9.0,40.1,3.0,,9.0,,9.0,5.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
1615,69.0,106.0,33RO20180423,        I7N,1.0,6.0,11105.0,2.0,20180520.0,1355.0,-2.7637,56.3912,4357.0,3200.5,1.7002,34.732,2.0,34.7502,2.0,145.1,2.0,166.228,2.0,130.0,2.0,34.4,2.0,0.0,2.0,2.423,2.0,,9.0,,9.0,,9.0,2299.3,2.0,2403.8,2.0,7.5891,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,6.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
