,STNNBR,CASTNO,CTDPRS,Unnamed: 0,EXPOCODE,SECT_ID,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,SBE35,SBE35_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0,Cruise,N2O,d15Nbulk,d18O,SP,woce_lines,startDate,endDate,source,N2O_FLAG_W
1675,74.0,1.0,5168.5,1592,49NZ20070724,        P01,4.0,,2.0,4.0,2.0,20070818.0,1653.0,47.0118,-165.9802,5338,2.0,1.5613,2.0,34.6887,2.0,34.6889,2.0,151.09,2.0,151.27,2.0,159.5,2.0,36.19,2.0,0.0,2.0,2.529,2.0,,9.0,,9.0,,9.0,2334.9,2.0,2423.0,2.0,7.5966,2.0,25.0,,9.0,,,9.0,,,9.0,1.56122,2.0,0.47,0.13,0.01,0.016,,9.0,,,9.0,,1.1043,27.7882,MR07-04,23.88096,9.85872,54.19828,nm,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
1676,74.0,1.0,5433.5,1595,49NZ20070724,        P01,1.0,,2.0,1.0,2.0,20070818.0,1653.0,47.0118,-165.9802,5338,2.0,1.5928,2.0,34.6889,2.0,34.6894,6.0,151.6,2.0,152.08,2.0,159.17,2.0,36.2,2.0,0.0,2.0,2.533,2.0,,9.0,,9.0,,9.0,2332.6,2.0,2421.9,2.0,7.5972,2.0,25.0,,9.0,,,9.0,,,9.0,1.59272,2.0,0.47,0.13,0.01,0.016,,9.0,,,9.0,,1.1014,27.7886,MR07-04,23.82044,9.97058,54.34091,nm,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
1677,76.0,1.0,9.7,1632,49NZ20070724,        P01,36.0,,2.0,36.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,14.33,2.0,32.6423,2.0,32.651,2.0,271.07,2.0,272.02,2.0,10.47,2.0,8.55,2.0,0.15,2.0,0.952,2.0,3.14,2.0,1.764,2.0,0.336,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,14.32883,2.0,0.14,0.06,0.01,0.013,,9.0,,,9.0,,14.3286,24.2974,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1678,76.0,1.0,50.4,1633,49NZ20070724,        P01,35.0,,2.0,35.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,5.4489,2.0,33.0403,2.0,33.084,2.0,305.95,2.0,307.45,2.0,24.79,2.0,15.29,2.0,0.6,2.0,1.437,2.0,4.729,2.0,2.533,2.0,0.455,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,5.45247,2.0,0.17,0.08,0.0,0.014,,9.0,,,9.0,,5.445,26.0709,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1679,76.0,1.0,100.8,1634,49NZ20070724,        P01,34.0,,2.0,34.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,6.2982,2.0,33.3643,2.0,33.3613,2.0,293.5,2.0,295.65,2.0,22.01,2.0,14.58,2.0,0.3,2.0,1.284,2.0,4.476,2.0,2.418,2.0,0.431,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,6.298,2.0,0.17,0.07,0.01,0.014,,1.0,,,9.0,,6.2896,26.2238,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1680,76.0,1.0,150.5,1635,49NZ20070724,        P01,33.0,,2.0,33.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,6.4459,2.0,33.5896,2.0,33.5892,2.0,277.07,2.0,276.07,2.0,24.79,2.0,16.67,2.0,0.03,2.0,1.348,2.0,4.253,6.0,2.294,6.0,0.371,6.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,6.44849,2.0,0.17,0.08,0.01,0.014,,9.0,,,9.0,,6.4328,26.3831,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1681,76.0,1.0,201.0,1636,49NZ20070724,        P01,32.0,,2.0,32.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,5.5333,2.0,33.7575,2.0,33.7605,2.0,211.97,2.0,209.55,2.0,43.61,2.0,25.28,2.0,0.02,2.0,1.902,2.0,3.74,2.0,1.963,2.0,0.279,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,5.53242,2.0,0.21,0.1,0.01,0.015,,1.0,,,9.0,,5.5171,26.63,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1682,76.0,1.0,250.4,1637,49NZ20070724,        P01,31.0,,2.0,31.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,4.7403,2.0,33.7729,2.0,33.7728,6.0,166.76,2.0,168.32,2.0,56.68,2.0,30.14,2.0,0.02,2.0,2.239,2.0,3.377,2.0,1.74,2.0,0.252,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,4.73975,2.0,0.24,0.12,0.01,0.016,,9.0,,,9.0,,4.7216,26.7336,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1683,76.0,1.0,331.2,1638,49NZ20070724,        P01,30.0,,2.0,30.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,4.2718,2.0,33.8724,2.0,33.8698,2.0,107.36,2.0,107.1,2.0,75.24,2.0,36.32,2.0,0.01,2.0,2.642,2.0,2.588,2.0,1.298,2.0,0.166,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,4.27168,2.0,0.28,0.13,0.01,0.017,,9.0,,,9.0,,4.2481,26.8635,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1684,76.0,1.0,431.4,1639,49NZ20070724,        P01,29.0,,2.0,29.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,4.0509,2.0,33.9833,2.0,33.9841,2.0,62.25,2.0,62.65,2.0,90.28,2.0,40.36,2.0,0.01,2.0,2.898,2.0,1.806,2.0,0.878,2.0,0.112,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,4.05118,2.0,0.32,0.15,0.01,0.017,,1.0,,,9.0,,4.0203,26.9753,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1685,76.0,1.0,531.0,1640,49NZ20070724,        P01,28.0,,2.0,28.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,3.8821,2.0,34.0996,2.0,34.1009,6.0,41.15,2.0,41.08,2.0,104.09,2.0,42.1,2.0,0.01,2.0,3.011,2.0,1.135,2.0,0.543,2.0,0.067,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.882,2.0,0.35,0.15,0.01,0.017,,9.0,,,9.0,,3.8447,27.0857,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1686,76.0,1.0,631.6,1641,49NZ20070724,        P01,27.0,,2.0,27.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,3.661,2.0,34.1847,2.0,34.1843,2.0,31.94,2.0,32.2,2.0,114.3,2.0,42.74,2.0,0.01,2.0,3.059,2.0,0.717,2.0,0.34,2.0,0.045,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.66094,2.0,0.37,0.15,0.01,0.018,,1.0,,,9.0,,3.617,27.176,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1687,76.0,1.0,730.2,1642,49NZ20070724,        P01,26.0,,2.0,26.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,3.4344,2.0,34.2527,2.0,34.2533,2.0,27.48,2.0,27.55,2.0,123.89,2.0,43.38,2.0,0.02,2.0,3.098,2.0,0.444,6.0,0.207,6.0,0.023,6.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.43457,2.0,0.39,0.15,0.01,0.018,,9.0,,,9.0,,3.3842,27.2528,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1688,76.0,1.0,831.8,1643,49NZ20070724,        P01,25.0,,2.0,25.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,3.2465,2.0,34.3009,2.0,34.3012,2.0,25.6,2.0,26.06,2.0,130.0,2.0,43.5,2.0,0.01,2.0,3.112,2.0,0.288,2.0,0.136,2.0,0.021,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.24652,2.0,0.4,0.15,0.01,0.018,,1.0,,,9.0,,3.1898,27.3095,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1689,76.0,1.0,931.4,1644,49NZ20070724,        P01,24.0,,2.0,24.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,3.0504,2.0,34.3467,2.0,34.3469,2.0,24.99,2.0,25.03,2.0,136.8,2.0,43.67,2.0,0.01,2.0,3.12,2.0,0.186,2.0,0.086,2.0,0.01,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.0505,2.0,0.42,0.16,0.01,0.018,,9.0,,,9.0,,2.9875,27.3647,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1690,76.0,1.0,1071.5,1645,49NZ20070724,        P01,23.0,,2.0,23.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,2.8221,2.0,34.3946,2.0,34.3942,6.0,24.92,2.0,24.82,2.0,144.31,2.0,43.67,2.0,0.01,2.0,3.133,2.0,0.112,2.0,0.055,2.0,0.007,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.82212,2.0,0.44,0.16,0.01,0.018,,1.0,,,9.0,,2.7504,27.4241,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1691,76.0,1.0,1272.5,1646,49NZ20070724,        P01,22.0,,2.0,22.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,2.5507,2.0,34.4521,2.0,34.4517,2.0,27.09,2.0,26.99,2.0,153.01,2.0,44.01,2.0,0.01,2.0,3.131,2.0,0.058,3.0,0.028,3.0,0.013,3.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.55085,2.0,0.46,0.16,0.01,0.018,,9.0,,,9.0,,2.4661,27.4946,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1692,76.0,1.0,1472.3,1647,49NZ20070724,        P01,21.0,,2.0,21.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,2.3502,2.0,34.4969,2.0,34.4963,2.0,29.92,2.0,29.85,2.0,159.34,2.0,44.02,2.0,0.01,2.0,3.119,2.0,0.023,2.0,0.012,2.0,0.005,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.35017,2.0,0.47,0.16,0.01,0.018,,9.0,,,9.0,,2.2522,27.5483,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1693,76.0,1.0,1670.7,1648,49NZ20070724,        P01,20.0,,2.0,20.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,2.1938,2.0,34.5332,2.0,34.5334,2.0,34.19,2.0,34.17,2.0,163.78,2.0,43.86,2.0,0.01,2.0,3.097,2.0,0.008,2.0,0.005,2.0,0.005,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.19352,2.0,0.48,0.16,0.01,0.018,,9.0,,,9.0,,2.0819,27.5912,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1694,76.0,1.0,1870.3,1649,49NZ20070724,        P01,19.0,,2.0,19.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,2.0481,2.0,34.566,2.0,34.5659,2.0,43.53,2.0,43.22,2.0,167.3,2.0,43.4,2.0,0.01,2.0,3.057,2.0,,5.0,,5.0,,5.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.04799,2.0,0.49,0.15,0.01,0.018,,1.0,,,9.0,,1.9219,27.6301,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1695,76.0,1.0,2071.2,1650,49NZ20070724,        P01,18.0,,2.0,18.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.9223,2.0,34.591,2.0,34.5912,2.0,58.53,2.0,58.47,2.0,168.33,2.0,42.42,2.0,0.01,2.0,2.988,2.0,0.017,3.0,0.009,3.0,0.007,3.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.92198,2.0,0.49,0.15,0.01,0.017,,1.0,,,9.0,,1.7812,27.661,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1696,76.0,1.0,2270.0,1651,49NZ20070724,        P01,17.0,,2.0,17.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.826,2.0,34.6101,2.0,34.6105,2.0,70.58,2.0,70.45,2.0,168.93,2.0,41.58,2.0,0.01,2.0,2.933,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.82576,2.0,0.49,0.15,0.01,0.017,,1.0,,,9.0,,1.6694,27.6848,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1697,76.0,1.0,2471.5,1652,49NZ20070724,        P01,16.0,,2.0,16.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.7427,2.0,34.6256,2.0,34.6258,2.0,83.05,2.0,82.97,2.0,167.42,2.0,40.81,2.0,0.01,2.0,2.877,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.74274,2.0,0.49,0.15,0.01,0.017,,9.0,,,9.0,,1.5699,27.7046,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1698,76.0,1.0,2671.1,1653,49NZ20070724,        P01,15.0,,2.0,15.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.6758,2.0,34.6382,2.0,34.6382,6.0,93.86,2.0,93.63,2.0,166.89,2.0,40.16,2.0,0.01,2.0,2.825,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.67585,2.0,0.49,0.15,0.01,0.017,,9.0,,,9.0,,1.4862,27.7209,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1699,76.0,1.0,2871.2,1654,49NZ20070724,        P01,14.0,,2.0,14.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.6222,2.0,34.6483,2.0,34.6485,2.0,103.73,2.0,103.56,2.0,165.43,2.0,39.47,2.0,0.01,2.0,2.776,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.62217,2.0,0.48,0.14,0.01,0.017,,9.0,,,9.0,,1.4151,27.734,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1700,76.0,1.0,3080.8,1664,49NZ20070724,        P01,4.0,,2.0,4.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.571,2.0,34.6579,2.0,,9.0,114.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.57102,2.0,,,,,,1.0,,,9.0,,1.345,27.7468,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1701,76.0,1.0,3081.1,1655,49NZ20070724,        P01,13.0,,2.0,13.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.571,2.0,34.6579,2.0,34.6578,2.0,114.14,2.0,113.97,2.0,163.59,2.0,38.83,2.0,0.01,2.0,2.729,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.57097,2.0,0.48,0.14,0.01,0.017,,1.0,,,9.0,,1.3449,27.7468,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1702,76.0,1.0,3331.1,1656,49NZ20070724,        P01,12.0,,2.0,12.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.5274,2.0,34.6667,2.0,34.6668,2.0,124.32,2.0,124.11,2.0,160.58,2.0,38.02,2.0,0.01,2.0,2.667,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.52748,2.0,0.47,0.14,0.01,0.017,,9.0,,,9.0,,1.2777,27.7586,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1703,76.0,1.0,3581.2,1657,49NZ20070724,        P01,11.0,,2.0,11.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.5008,2.0,34.6733,2.0,34.6735,2.0,132.29,2.0,132.25,2.0,159.59,2.0,37.63,2.0,0.01,2.0,2.633,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.50088,2.0,0.47,0.14,0.01,0.017,,9.0,,,9.0,,1.2264,27.7674,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1704,76.0,1.0,3832.3,1658,49NZ20070724,        P01,10.0,,2.0,10.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.4824,2.0,34.6787,2.0,34.6788,2.0,138.99,2.0,138.73,2.0,159.12,2.0,37.21,2.0,0.01,2.0,2.608,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.48239,2.0,0.47,0.14,0.01,0.016,,9.0,,,9.0,,1.1821,27.7749,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1705,76.0,1.0,4080.5,1659,49NZ20070724,        P01,9.0,,2.0,9.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.481,2.0,34.6824,2.0,34.6823,2.0,143.04,2.0,142.86,2.0,159.29,2.0,36.92,2.0,0.01,2.0,2.583,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.48104,2.0,0.47,0.14,0.01,0.016,,1.0,,,9.0,,1.1539,27.7798,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1706,76.0,1.0,4080.7,1665,49NZ20070724,        P01,3.0,,2.0,3.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.481,2.0,34.6823,2.0,,9.0,142.92,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.48094,2.0,,,,,,1.0,,,9.0,,1.1538,27.7797,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1707,76.0,1.0,4330.8,1660,49NZ20070724,        P01,8.0,,2.0,8.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.4909,2.0,34.6849,2.0,34.6848,6.0,145.72,2.0,145.67,2.0,160.0,2.0,36.78,2.0,0.0,2.0,2.571,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.49096,2.0,0.47,0.14,0.01,0.016,,9.0,,,9.0,,1.1355,27.783,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1708,76.0,1.0,4582.1,1661,49NZ20070724,        P01,7.0,,2.0,7.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.5091,2.0,34.6864,2.0,34.6866,2.0,147.25,2.0,147.23,2.0,160.42,2.0,36.69,2.0,0.01,2.0,2.556,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.5091,2.0,0.47,0.14,0.01,0.016,,9.0,,,9.0,,1.1243,27.785,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1709,76.0,1.0,4830.4,1662,49NZ20070724,        P01,6.0,,2.0,6.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.5306,2.0,34.6873,2.0,34.6877,2.0,148.68,2.0,148.76,2.0,160.88,2.0,36.58,2.0,0.01,2.0,2.549,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.53067,2.0,0.47,0.14,0.01,0.016,,9.0,,,9.0,,1.1158,27.7863,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1710,76.0,1.0,5079.5,1663,49NZ20070724,        P01,5.0,,2.0,5.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.5551,2.0,34.6882,2.0,34.6884,2.0,150.0,2.0,150.09,2.0,160.4,2.0,36.48,2.0,0.01,2.0,2.54,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.55511,2.0,0.47,0.13,0.01,0.016,,9.0,,,9.0,,1.1093,27.7874,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1711,76.0,1.0,5293.4,1666,49NZ20070724,        P01,2.0,,2.0,2.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.5807,2.0,34.6885,2.0,,9.0,150.15,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.58065,2.0,,,,,,1.0,,,9.0,,1.1074,27.7878,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1712,76.0,1.0,5293.5,1667,49NZ20070724,        P01,1.0,,2.0,1.0,2.0,20070819.0,726.0,47.0093,-163.7218,5206,2.0,1.5807,2.0,34.6885,2.0,34.6889,6.0,150.13,2.0,150.71,2.0,161.61,2.0,36.38,2.0,0.02,2.0,2.545,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.58061,2.0,0.47,0.13,0.01,0.016,,1.0,,,9.0,,1.1074,27.7878,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1713,77.0,1.0,10.0,1702,49NZ20070724,        P01,2.0,,9.0,2.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,13.4745,2.0,32.6642,2.0,,9.0,276.93,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,13.47508,2.0,,,,,,9.0,,,9.0,,13.4731,24.4899,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1714,77.0,1.0,10.2,1668,49NZ20070724,        P01,36.0,,2.0,36.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,13.479,2.0,32.6634,2.0,32.6641,2.0,276.77,2.0,276.61,2.0,10.72,2.0,8.64,2.0,0.14,2.0,0.951,2.0,3.298,2.0,1.875,2.0,0.316,2.0,2000.9,2.0,2204.3,2.0,7.9056,6.0,25.0,,9.0,,,9.0,,,9.0,13.47912,2.0,0.14,0.06,0.01,0.013,,9.0,,,9.0,,13.4776,24.4883,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1715,77.0,1.0,10.3,1701,49NZ20070724,        P01,3.0,,9.0,3.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,13.4809,2.0,32.6642,2.0,,9.0,277.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,13.47915,2.0,,,,,,9.0,,,9.0,,13.4795,24.4886,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1716,77.0,1.0,50.2,1669,49NZ20070724,        P01,35.0,,2.0,35.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,6.2819,2.0,33.1213,2.0,33.1151,2.0,306.04,2.0,307.53,2.0,23.41,2.0,14.32,2.0,0.31,2.0,1.374,2.0,4.452,2.0,2.475,2.0,0.388,2.0,2075.3,6.0,2228.2,2.0,7.7853,2.0,25.0,,9.0,,,9.0,,,9.0,6.27568,2.0,0.17,0.07,0.01,0.014,,9.0,,,9.0,,6.2777,26.0335,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1717,77.0,1.0,99.6,1670,49NZ20070724,        P01,34.0,,2.0,34.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,6.3752,2.0,33.3709,2.0,33.3703,2.0,293.82,2.0,295.84,2.0,21.46,2.0,14.1,2.0,0.44,2.0,1.249,2.0,4.403,2.0,2.469,2.0,0.382,2.0,2081.0,2.0,2236.5,6.0,7.7845,2.0,25.0,,9.0,,,9.0,,,9.0,6.37651,2.0,0.17,0.07,0.0,0.013,,9.0,,,9.0,,6.3667,26.2191,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1718,77.0,1.0,150.1,1671,49NZ20070724,        P01,33.0,,2.0,33.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,6.696,2.0,33.6281,2.0,33.6264,2.0,278.54,2.0,280.18,2.0,22.35,2.0,15.31,2.0,0.02,2.0,1.244,2.0,4.147,6.0,2.326,6.0,0.335,6.0,2094.6,2.0,2248.3,2.0,7.7738,6.0,25.0,,9.0,,,9.0,,,9.0,6.69545,2.0,0.17,0.08,0.01,0.013,,9.0,,,9.0,,6.6827,26.3807,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1719,77.0,1.0,200.3,1672,49NZ20070724,        P01,32.0,,2.0,32.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,5.7563,2.0,33.7723,2.0,33.7713,2.0,218.72,2.0,219.0,2.0,40.43,2.0,23.9,2.0,0.01,2.0,1.797,2.0,3.762,2.0,2.035,2.0,0.255,2.0,2163.2,2.0,2267.3,2.0,7.645,2.0,25.0,,9.0,,,9.0,,,9.0,5.75779,2.0,0.21,0.1,0.01,0.015,,9.0,,,9.0,,5.7398,26.6147,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1720,77.0,1.0,250.7,1673,49NZ20070724,        P01,31.0,,2.0,31.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,4.8062,2.0,33.7968,2.0,33.7981,6.0,158.93,2.0,159.09,2.0,58.41,2.0,30.79,2.0,0.01,2.0,2.268,2.0,3.237,2.0,1.676,2.0,0.208,2.0,2219.2,2.0,2280.2,2.0,7.5239,2.0,25.0,,9.0,,,9.0,,,9.0,4.80611,2.0,0.25,0.12,0.01,0.016,,9.0,,,9.0,,4.7874,26.7452,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
1721,77.0,1.0,280.9,1674,49NZ20070724,        P01,30.0,,2.0,30.0,2.0,20070819.0,1426.0,47.0025,-162.6202,5176,2.0,4.6534,2.0,33.8326,2.0,33.8331,2.0,137.84,2.0,138.08,2.0,64.45,2.0,32.86,2.0,0.01,2.0,2.407,2.0,2.85,2.0,1.44,2.0,0.172,2.0,2237.1,2.0,2285.1,2.0,7.4847,2.0,25.0,,9.0,,,9.0,,,9.0,4.65375,2.0,0.26,0.12,0.01,0.016,,9.0,,,9.0,,4.6326,26.7907,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
