,STNNBR,BTLNBR,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA,N2O,N2O_FLAG_W,N2O ERROR,SD_N2O_%,woce_lines,startDate,endDate,source
1192,50.0,21.0,1193,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,200.9,10.4947,35.2615,2.0,35.2616,2.0,238.5,2.0,238.3,2.0,5.58,2.0,11.58,2.0,0.7,2.0,,9.0,,9.0,,9.0,7.8135,2.0,25.0,10.4706,11.411872251976728,6.0,0.01759852595021199,0.15421243387265948,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1193,50.0,22.0,1194,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,101.5,10.9629,35.2508,2.0,35.2513,2.0,245.8,2.0,247.4,2.0,4.0,2.0,9.56,2.0,0.54,2.0,,9.0,,9.0,,9.0,7.8395,2.0,25.0,10.9504,10.052759935008345,6.0,0.0843913923645726,0.8394848072585805,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1194,50.0,23.0,1195,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,51.3,12.0259,35.2575,2.0,35.2585,2.0,249.9,2.0,249.1,2.0,2.05,2.0,5.93,2.0,0.33,2.0,,9.0,,9.0,,9.0,7.8796,2.0,25.0,12.0192,9.574359101504676,6.0,0.012843974599067694,0.13414970613593527,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1195,50.0,24.0,1196,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,4.9,13.7713,35.3213,2.0,35.323,2.0,258.4,2.0,266.2,3.0,0.84,2.0,0.86,2.0,0.03,2.0,2.795,2.0,1.677,2.0,,9.0,7.975,2.0,25.0,13.7706,8.958262466690407,6.0,0.0178936921833424,0.19974512077399706,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1196,51.0,1.0,1197,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,3685.5,2.7271,34.9402,2.0,34.9378,2.0,253.3,2.0,251.6,2.0,31.73,2.0,19.09,2.0,1.27,2.0,,9.0,,9.0,2334.9,2.0,7.7331,2.0,25.0,2.4082,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1197,51.0,2.0,1198,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,3501.2,2.8884,34.9549,2.0,34.958,2.0,262.2,2.0,262.6,2.0,21.94,2.0,17.33,2.0,1.15,2.0,,9.0,,9.0,2319.9,2.0,7.7269,2.0,25.0,2.5859,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1198,51.0,3.0,1199,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,3250.4,3.0537,34.9606,2.0,34.9613,2.0,270.9,2.0,269.9,2.0,15.78,2.0,16.22,2.0,1.07,2.0,,9.0,,9.0,2310.7,2.0,7.7324,2.0,25.0,2.7748,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1199,51.0,4.0,1200,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,2999.9,3.0743,34.9516,2.0,34.9512,2.0,270.7,2.0,273.2,2.0,15.8,2.0,16.31,2.0,1.07,2.0,,9.0,,9.0,2310.2,2.0,7.7345,2.0,25.0,2.8218,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1200,51.0,5.0,1201,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,2750.2,3.1186,34.9441,2.0,34.944,2.0,272.1,2.0,272.4,2.0,14.99,2.0,16.34,2.0,1.08,2.0,,9.0,,9.0,2307.8,2.0,7.7341,2.0,25.0,2.8912,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1201,51.0,6.0,1202,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,2499.9,3.233,34.9305,2.0,34.9291,2.0,273.8,2.0,273.0,2.0,13.48,2.0,16.23,2.0,1.08,2.0,,9.0,,9.0,2306.8,2.0,7.7305,2.0,25.0,3.0288,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1202,51.0,7.0,1203,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,2249.6,3.4586,34.9264,2.0,34.9268,2.0,272.7,2.0,273.4,2.0,12.22,2.0,16.33,2.0,1.09,2.0,,9.0,,9.0,2304.9,2.0,7.7303,2.0,25.0,3.2752,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1203,51.0,8.0,1204,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,2000.2,3.5686,34.9178,2.0,34.9181,2.0,271.5,2.0,271.3,2.0,12.13,2.0,16.52,2.0,1.1,2.0,,9.0,,9.0,2303.4,2.0,7.7269,2.0,25.0,3.4076,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1204,51.0,9.0,1205,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,1800.3,3.6812,34.9172,2.0,34.9177,2.0,271.4,2.0,271.8,2.0,11.67,2.0,16.52,2.0,1.09,2.0,,9.0,,9.0,2303.4,2.0,7.7251,2.0,25.0,3.5374,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1205,51.0,10.0,1206,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,1599.6,3.7631,34.9152,2.0,34.9145,2.0,271.5,2.0,270.8,2.0,11.37,2.0,16.52,2.0,1.1,2.0,,9.0,,9.0,2304.7,2.0,7.7242,2.0,25.0,3.6367,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1206,51.0,11.0,1207,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,1399.6,3.8889,34.914,2.0,34.9154,2.0,272.5,2.0,272.8,2.0,10.74,2.0,16.36,2.0,1.09,2.0,,9.0,,9.0,2302.8,2.0,7.7223,2.0,25.0,3.7791,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1207,51.0,12.0,1208,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,1199.9,4.124,34.9238,2.0,34.9227,2.0,270.5,2.0,270.9,2.0,10.38,2.0,16.33,2.0,1.09,2.0,,9.0,,9.0,2305.3,2.0,7.7178,2.0,25.0,4.0294,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1208,51.0,13.0,1209,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,1100.3,4.316,34.9346,2.0,34.9356,2.0,263.8,2.0,266.6,2.0,10.37,2.0,16.37,2.0,1.09,2.0,,9.0,,9.0,2304.9,2.0,7.7164,2.0,25.0,4.2285,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1209,51.0,14.0,1210,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,1000.4,4.6493,34.959,2.0,34.9599,2.0,260.4,2.0,258.4,2.0,10.65,2.0,16.69,2.0,1.12,2.0,,9.0,,9.0,2307.6,2.0,7.7127,2.0,25.0,4.5679,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1210,51.0,15.0,1211,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,900.9,5.0369,34.987,2.0,34.9854,2.0,253.4,2.0,247.6,3.0,10.87,2.0,17.24,2.0,1.13,2.0,,9.0,,9.0,2310.5,2.0,7.7106,2.0,25.0,4.9615,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1211,51.0,16.0,1212,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,798.4,5.4378,34.9853,2.0,34.988,2.0,235.7,2.0,234.6,2.0,11.21,2.0,17.63,2.0,1.17,2.0,,9.0,,9.0,2310.1,2.0,7.705,2.0,25.0,5.3691,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1212,51.0,17.0,1213,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,595.1,7.5234,35.1134,2.0,35.1118,2.0,197.5,2.0,199.8,2.0,11.36,2.0,18.3,2.0,1.18,2.0,,9.0,,9.0,2320.6,2.0,7.7104,2.0,25.0,7.4636,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1213,51.0,18.0,1214,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,500.0,7.9986,35.0307,2.0,35.0384,4.0,198.9,2.0,205.4,3.0,10.25,2.0,17.2,2.0,1.1,2.0,,9.0,,9.0,2314.0,2.0,7.7242,2.0,25.0,7.947,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1214,51.0,19.0,1215,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,398.7,9.5313,35.1965,2.0,35.2003,2.0,235.7,2.0,253.6,3.0,5.81,2.0,11.46,2.0,0.71,2.0,,9.0,,9.0,2322.3,2.0,7.8051,2.0,25.0,9.4858,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1215,51.0,20.0,1216,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,301.9,10.1108,35.2587,2.0,35.2589,2.0,239.6,2.0,251.1,3.0,4.61,2.0,10.79,2.0,0.62,2.0,,9.0,,9.0,2324.3,2.0,7.8219,2.0,25.0,10.0752,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1216,51.0,21.0,1217,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,203.0,11.1045,35.4116,2.0,35.4101,2.0,249.2,2.0,251.1,2.0,3.9,2.0,9.35,2.0,0.46,2.0,,9.0,,9.0,2329.1,2.0,7.8424,2.0,25.0,11.0792,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1217,51.0,22.0,1218,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,105.0,10.8767,35.2808,2.0,35.276,2.0,251.7,2.0,252.1,2.0,3.5,2.0,9.2,2.0,0.52,2.0,,9.0,,9.0,2326.6,2.0,7.8426,2.0,25.0,10.8639,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1218,51.0,23.0,1219,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,51.9,11.2628,35.3178,2.0,35.3217,2.0,245.3,2.0,248.2,2.0,3.1,2.0,8.88,2.0,0.46,2.0,,9.0,,9.0,2329.1,2.0,7.849,2.0,25.0,11.2563,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1219,51.0,24.0,1220,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,53.6393,-25.2359,3568,9.1,13.9234,35.3225,2.0,35.3213,2.0,262.1,2.0,266.5,2.0,0.8,2.0,0.65,2.0,0.03,2.0,,9.0,,9.0,2334.6,2.0,7.9785,2.0,25.0,13.9221,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1220,52.0,1.0,1221,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,2471.7,2.953,34.944,2.0,34.9419,2.0,265.9,2.0,267.6,2.0,19.23,2.0,17.42,2.0,1.16,2.0,2.054,2.0,1.037,2.0,,9.0,7.7319,2.0,25.0,2.7567,12.714323435126238,6.0,0.08643538378965664,0.6798268443514583,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1221,52.0,2.0,1222,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,2471.7,2.9532,34.9439,2.0,34.9421,2.0,265.9,2.0,266.4,2.0,19.32,2.0,17.21,2.0,1.12,2.0,,9.0,,9.0,,9.0,7.7324,2.0,25.0,2.7568,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1222,52.0,3.0,1223,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,2250.3,3.0769,34.9381,2.0,34.9362,2.0,270.9,2.0,272.5,2.0,15.39,2.0,16.81,2.0,1.09,2.0,2.39,2.0,1.207,2.0,,9.0,7.7307,2.0,25.0,2.8998,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1223,52.0,4.0,1224,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,1998.9,3.4062,34.92,2.0,34.9171,2.0,272.8,2.0,273.5,2.0,12.43,2.0,16.85,2.0,1.08,2.0,,9.0,,9.0,,9.0,7.7275,2.0,25.0,3.2477,12.594234962619717,6.0,0.015574418068364591,0.12366307373643731,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1224,52.0,5.0,1225,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,1801.2,3.5517,34.919,2.0,34.9171,2.0,271.2,2.0,272.1,2.0,11.9,2.0,16.75,2.0,1.09,2.0,,9.0,,9.0,,9.0,7.724,2.0,25.0,3.4096,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1225,52.0,6.0,1226,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,1600.7,3.7233,34.9216,2.0,34.9206,2.0,270.0,2.0,270.3,2.0,11.72,2.0,17.14,2.0,1.1,2.0,3.093,2.0,1.552,2.0,,9.0,7.7198,2.0,25.0,3.5973,12.544779473094048,6.0,0.00752575072322673,0.05999109621151894,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1226,52.0,7.0,1227,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,1402.3,3.8061,34.9142,2.0,34.9132,2.0,272.0,2.0,271.8,2.0,10.81,2.0,16.87,2.0,1.09,2.0,3.483,2.0,1.817,2.0,,9.0,7.7208,2.0,25.0,3.6969,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1227,52.0,8.0,1228,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,1200.8,4.0278,34.9234,2.0,34.9225,2.0,269.4,2.0,269.1,2.0,10.46,2.0,17.09,2.0,1.09,2.0,3.599,2.0,1.907,2.0,,9.0,7.7162,2.0,25.0,3.934,12.758685211603714,6.0,0.036412341996231966,0.2853925885961653,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1228,52.0,9.0,1229,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,1100.7,4.2175,34.9401,2.0,34.9382,2.0,264.5,2.0,265.6,2.0,10.53,2.0,17.28,2.0,1.12,2.0,,9.0,,9.0,,9.0,7.7155,2.0,25.0,4.1308,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1229,52.0,10.0,1230,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,999.9,4.2078,34.9228,2.0,34.9243,2.0,270.6,2.0,272.2,2.0,9.79,2.0,16.6,2.0,1.08,2.0,3.774,2.0,2.055,2.0,,9.0,7.7148,2.0,25.0,4.1298,12.759171758639662,6.0,0.03647917453561771,0.2859055056682378,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1230,52.0,11.0,1231,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,898.5,4.4453,34.9384,2.0,34.9762,4.0,264.0,2.0,,9.0,9.89,3.0,17.18,3.0,1.1,3.0,,9.0,,9.0,,9.0,,9.0,,4.3743,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1231,52.0,12.0,1232,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,797.7,4.7493,34.9643,2.0,34.9638,2.0,251.7,2.0,253.3,2.0,10.42,2.0,17.63,2.0,1.11,2.0,,9.0,,9.0,,9.0,7.7097,2.0,25.0,4.6849,13.182370332813989,6.0,0.008142128197677786,0.06176528190389352,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1232,52.0,13.0,1233,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,701.1,5.3121,35.0143,2.0,35.0169,2.0,238.4,2.0,239.8,2.0,10.73,2.0,18.14,2.0,1.16,2.0,,9.0,,9.0,,9.0,7.7069,2.0,25.0,5.2529,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1233,52.0,14.0,1234,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,596.8,5.8033,35.0296,2.0,35.0271,2.0,226.0,2.0,227.9,2.0,10.9,2.0,18.48,2.0,1.19,2.0,2.929,2.0,1.585,2.0,,9.0,7.7038,2.0,25.0,5.7511,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1234,52.0,15.0,1235,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,498.7,6.5431,35.0609,2.0,35.0599,2.0,213.1,2.0,213.5,2.0,10.91,2.0,18.81,2.0,1.2,2.0,,9.0,,9.0,,9.0,7.7039,2.0,25.0,6.497,14.761274751544669,6.0,0.05421310212704355,0.3672657208780056,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1235,52.0,16.0,1236,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,401.1,7.1193,35.0196,2.0,35.0206,2.0,217.1,2.0,221.1,2.0,9.81,2.0,17.77,2.0,1.15,2.0,,9.0,,9.0,,9.0,7.7192,2.0,25.0,7.0808,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1236,52.0,17.0,1237,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,300.6,7.3141,34.8898,2.0,34.8837,4.0,216.6,2.0,216.5,2.0,9.91,2.0,17.6,2.0,1.14,2.0,2.842,2.0,1.581,2.0,,9.0,7.7147,2.0,25.0,7.2851,15.122110997441844,6.0,0.015044234606948717,0.09948501640738981,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1237,52.0,18.0,1238,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,200.6,8.1021,34.8887,2.0,34.8985,4.0,232.5,2.0,234.6,2.0,7.71,2.0,14.74,2.0,0.97,2.0,,9.0,,9.0,,9.0,7.7557,2.0,25.0,8.0817,13.321938197688944,6.0,0.04098145994256864,0.3076238557365324,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1238,52.0,19.0,1239,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,150.5,8.9448,34.9591,2.0,34.9506,4.0,233.8,2.0,234.4,2.0,6.8,2.0,13.53,2.0,0.85,2.0,,9.0,,9.0,,9.0,7.7702,2.0,25.0,8.9286,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1239,52.0,20.0,1240,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,101.0,9.7005,35.0246,2.0,34.9848,4.0,239.8,2.0,238.0,2.0,5.67,2.0,11.96,2.0,0.75,2.0,,9.0,,9.0,,9.0,7.7905,2.0,25.0,9.6891,11.616748720937391,6.0,0.08931875164229912,0.7688790881851124,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1240,52.0,21.0,1241,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,50.6,11.0518,35.077,2.0,35.1033,4.0,247.5,2.0,239.0,4.0,3.36,2.0,8.73,2.0,0.51,2.0,,9.0,,9.0,,9.0,7.8292,2.0,25.0,11.0456,10.228176624766471,6.0,0.0014375618574300503,0.014054918194794791,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1241,52.0,22.0,1242,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,4.4,13.9109,35.0806,2.0,35.0804,2.0,268.5,2.0,270.9,2.0,0.38,2.0,0.09,2.0,0.01,2.0,2.817,2.0,1.673,2.0,,9.0,7.9941,2.0,25.0,13.9103,8.603918135830888,6.0,0.07328304226456549,0.8517403479163679,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1242,52.0,23.0,1243,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,4.4,13.9096,35.0803,2.0,35.0806,2.0,268.5,2.0,271.0,2.0,0.41,2.0,0.14,2.0,0.02,2.0,,9.0,,9.0,,9.0,7.9962,2.0,25.0,13.909,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1243,52.0,24.0,1244,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.2667,-25.7271,2449,4.4,13.9169,35.0802,2.0,,9.0,268.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,13.9163,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1244,53.0,1.0,1245,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,3652.3,2.8509,34.9714,2.0,34.9693,2.0,264.3,2.0,264.6,2.0,21.59,2.0,17.25,2.0,1.14,3.0,,9.0,,9.0,2320.6,2.0,7.7246,2.0,25.0,2.5324,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1245,53.0,2.0,1246,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,3249.6,2.8731,34.959,2.0,34.9568,2.0,265.3,2.0,264.8,2.0,20.71,2.0,17.52,2.0,1.12,2.0,,9.0,,9.0,2318.5,2.0,7.7296,2.0,25.0,2.5985,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1246,53.0,3.0,1247,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,3249.6,2.8725,34.9591,2.0,34.9562,2.0,265.3,2.0,264.8,2.0,20.36,2.0,17.34,2.0,1.16,2.0,,9.0,,9.0,2317.6,2.0,7.7283,2.0,25.0,2.5979,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1247,53.0,4.0,1248,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,2999.8,2.9806,34.9617,2.0,34.9597,2.0,269.6,2.0,270.0,2.0,16.62,2.0,16.49,2.0,1.08,2.0,,9.0,,9.0,2312.0,2.0,7.7296,2.0,25.0,2.7301,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1248,53.0,5.0,1249,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,2749.6,3.0581,34.9556,2.0,34.9518,2.0,271.8,2.0,273.0,2.0,14.93,2.0,16.62,2.0,1.07,2.0,,9.0,,9.0,2307.4,2.0,7.7314,2.0,25.0,2.832,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1249,53.0,6.0,1250,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,2500.1,3.17,34.9462,2.0,34.9469,2.0,273.6,2.0,274.4,2.0,13.12,2.0,16.23,2.0,1.06,2.0,,9.0,,9.0,2305.6,2.0,7.7299,2.0,25.0,2.9669,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1250,53.0,7.0,1251,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,2249.1,3.2863,34.9326,2.0,34.934,2.0,273.9,2.0,274.6,2.0,12.32,2.0,16.44,2.0,1.06,2.0,,9.0,,9.0,2304.1,2.0,7.7322,2.0,25.0,3.1058,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1251,53.0,8.0,1252,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,1998.1,3.4011,34.9201,2.0,34.9193,2.0,273.4,2.0,273.1,2.0,11.89,2.0,16.68,2.0,1.14,2.0,,9.0,,9.0,2302.3,2.0,7.7297,2.0,25.0,3.2428,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1252,53.0,9.0,1253,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,1799.4,3.5312,34.9198,2.0,34.9205,2.0,272.2,2.0,273.1,2.0,11.52,2.0,17.03,2.0,1.07,2.0,,9.0,,9.0,2301.9,2.0,7.7262,2.0,25.0,3.3895,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1253,53.0,10.0,1254,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,1599.3,3.6603,34.9183,2.0,34.9159,2.0,271.6,2.0,271.0,2.0,11.33,2.0,17.01,2.0,1.11,2.0,,9.0,,9.0,2302.6,2.0,7.7236,2.0,25.0,3.5352,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1254,53.0,11.0,1255,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,1399.8,3.7824,34.9142,2.0,34.9123,2.0,272.3,2.0,271.2,2.0,10.89,2.0,17.05,2.0,1.09,2.0,,9.0,,9.0,2301.6,2.0,7.7225,2.0,25.0,3.6737,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1255,53.0,12.0,1256,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,1199.2,3.9033,34.9105,2.0,34.9098,2.0,274.5,2.0,273.9,2.0,10.3,2.0,16.98,2.0,1.11,2.0,,9.0,,9.0,2300.1,2.0,7.7184,2.0,25.0,3.8108,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1256,53.0,13.0,1257,29AH20120622,      OVIDE,1.0,2.0,20120709.0,0.0,54.7611,-26.1227,3607,999.0,4.1553,34.9244,2.0,34.9248,2.0,269.2,2.0,269.8,2.0,10.25,2.0,17.15,2.0,1.1,2.0,,9.0,,9.0,2302.0,2.0,7.7156,2.0,25.0,4.0778,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
